,Slide ID,Options,Correct ID,pos_array
9658,HIND1460549405761,No need to be in such a hurry. There are still few minutes left.,1,"[('No', 'DT'), ('need', 'NN'), ('to', 'TO'), ('be', 'VB'), ('in', 'IN'), ('such', 'JJ'), ('a', 'DT'), ('hurry', 'NN'), ('.', '.'), ('There', 'EX'), ('are', 'VBP'), ('still', 'RB'), ('few', 'JJ'), ('minutes', 'NNS'), ('left', 'VBD'), ('.', '.')]"
9659,HIND1460549405761,No need to be in such a hurry. There are still little minutes left.,1,"[('No', 'DT'), ('need', 'NN'), ('to', 'TO'), ('be', 'VB'), ('in', 'IN'), ('such', 'JJ'), ('a', 'DT'), ('hurry', 'NN'), ('.', '.'), ('There', 'EX'), ('are', 'VBP'), ('still', 'RB'), ('little', 'JJ'), ('minutes', 'NNS'), ('left', 'VBD'), ('.', '.')]"
9660,HIND1460549406794,A: What is your father? B: He is an engineer.,1,"[('A', 'DT'), (':', ':'), ('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('father', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('He', 'PRP'), ('is', 'VBZ'), ('an', 'DT'), ('engineer', 'NN'), ('.', '.')]"
9661,HIND1460549406794,A: Who is your father? B: He is an engineer.,1,"[('A', 'DT'), (':', ':'), ('Who', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('father', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('He', 'PRP'), ('is', 'VBZ'), ('an', 'DT'), ('engineer', 'NN'), ('.', '.')]"
9662,HIND1460549406794,A: How is your father? B: He is an engineer.,1,"[('A', 'DT'), (':', ':'), ('How', 'NN'), ('is', 'VBZ'), ('your', 'PRP$'), ('father', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('He', 'PRP'), ('is', 'VBZ'), ('an', 'DT'), ('engineer', 'NN'), ('.', '.')]"
9663,HIND1460549406794, ,1,[]
9664,HIND1460549407875,Nine sheepes are eating grass at the foot of the hill.,3,"[('Nine', 'NNP'), ('sheepes', 'NNS'), ('are', 'VBP'), ('eating', 'VBG'), ('grass', 'NN'), ('at', 'IN'), ('the', 'DT'), ('foot', 'NN'), ('of', 'IN'), ('the', 'DT'), ('hill', 'NN'), ('.', '.')]"
9665,HIND1460549407875,Nine sheeps are eating grass at the foot of the hill.,3,"[('Nine', 'JJ'), ('sheeps', 'NNS'), ('are', 'VBP'), ('eating', 'VBG'), ('grass', 'NN'), ('at', 'IN'), ('the', 'DT'), ('foot', 'NN'), ('of', 'IN'), ('the', 'DT'), ('hill', 'NN'), ('.', '.')]"
9666,HIND1460549407875,Nine sheep are eating grass at the foot of the hill.,3,"[('Nine', 'JJ'), ('sheep', 'NN'), ('are', 'VBP'), ('eating', 'VBG'), ('grass', 'NN'), ('at', 'IN'), ('the', 'DT'), ('foot', 'NN'), ('of', 'IN'), ('the', 'DT'), ('hill', 'NN'), ('.', '.')]"
9667,HIND1460549407875, ,3,[]
9668,HIND1460549408916,There are three women scientists working for the project.,1,"[('There', 'EX'), ('are', 'VBP'), ('three', 'CD'), ('women', 'NNS'), ('scientists', 'NNS'), ('working', 'VBG'), ('for', 'IN'), ('the', 'DT'), ('project', 'NN'), ('.', '.')]"
9669,HIND1460549408916,There are three woman scientists working for the project.,1,"[('There', 'EX'), ('are', 'VBP'), ('three', 'CD'), ('woman', 'NN'), ('scientists', 'NNS'), ('working', 'VBG'), ('for', 'IN'), ('the', 'DT'), ('project', 'NN'), ('.', '.')]"
9670,HIND1460549408916,There are three women scientist working for the project.,1,"[('There', 'EX'), ('are', 'VBP'), ('three', 'CD'), ('women', 'NNS'), ('scientist', 'VBP'), ('working', 'VBG'), ('for', 'IN'), ('the', 'DT'), ('project', 'NN'), ('.', '.')]"
9671,HIND1460549408916,There are three woman scientist working for the project.,1,"[('There', 'EX'), ('are', 'VBP'), ('three', 'CD'), ('woman', 'NN'), ('scientist', 'NN'), ('working', 'VBG'), ('for', 'IN'), ('the', 'DT'), ('project', 'NN'), ('.', '.')]"
9672,HIND1460549410417,The little boy is smart. He has brain.,3,"[('The', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.'), ('He', 'PRP'), ('has', 'VBZ'), ('brain', 'NN'), ('.', '.')]"
9673,HIND1460549410417,The little boy is smart. He has a brain.,3,"[('The', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.'), ('He', 'PRP'), ('has', 'VBZ'), ('a', 'DT'), ('brain', 'NN'), ('.', '.')]"
9674,HIND1460549410417,The little boy is smart. He has brains.,3,"[('The', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.'), ('He', 'PRP'), ('has', 'VBZ'), ('brains', 'NNS'), ('.', '.')]"
9675,HIND1460549410417,The little boy is smart. He has the brain.,3,"[('The', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('smart', 'JJ'), ('.', '.'), ('He', 'PRP'), ('has', 'VBZ'), ('the', 'DT'), ('brain', 'NN'), ('.', '.')]"
9676,HIND1460549411604,That is a good-built table.,2,"[('That', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('good-built', 'JJ'), ('table', 'NN'), ('.', '.')]"
9677,HIND1460549411604,That is a well-built table.,2,"[('That', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('well-built', 'JJ'), ('table', 'NN'), ('.', '.')]"
9678,HIND1460549411604, ,2,[]
9679,HIND1460549411604, ,2,[]
9680,HIND1460549412663,The expected results at which he had worked hard seemed hopeless to him.,2,"[('The', 'DT'), ('expected', 'JJ'), ('results', 'NNS'), ('at', 'IN'), ('which', 'WDT'), ('he', 'PRP'), ('had', 'VBD'), ('worked', 'VBN'), ('hard', 'RB'), ('seemed', 'VBD'), ('hopeless', 'JJ'), ('to', 'TO'), ('him', 'PRP'), ('.', '.')]"
9681,HIND1460549412663,The expected results for which he had worked hard seemed hopeless to him.,2,"[('The', 'DT'), ('expected', 'JJ'), ('results', 'NNS'), ('for', 'IN'), ('which', 'WDT'), ('he', 'PRP'), ('had', 'VBD'), ('worked', 'VBN'), ('hard', 'RB'), ('seemed', 'VBD'), ('hopeless', 'JJ'), ('to', 'TO'), ('him', 'PRP'), ('.', '.')]"
9682,HIND1460549412663,The expected results with which he had worked hard seemed hopeless to him.,2,"[('The', 'DT'), ('expected', 'JJ'), ('results', 'NNS'), ('with', 'IN'), ('which', 'WDT'), ('he', 'PRP'), ('had', 'VBD'), ('worked', 'VBN'), ('hard', 'RB'), ('seemed', 'VBD'), ('hopeless', 'JJ'), ('to', 'TO'), ('him', 'PRP'), ('.', '.')]"
9683,HIND1460549412663, ,2,[]
9684,HIND1460549413739,English as a second language students from Asia often have great difficulty to pronounce  some English sounds.,4,"[('English', 'JJ'), ('as', 'IN'), ('a', 'DT'), ('second', 'JJ'), ('language', 'NN'), ('students', 'NNS'), ('from', 'IN'), ('Asia', 'NNP'), ('often', 'RB'), ('have', 'VBP'), ('great', 'JJ'), ('difficulty', 'NN'), ('to', 'TO'), ('pronounce', 'VB'), ('some', 'DT'), ('English', 'JJ'), ('sounds', 'NNS'), ('.', '.')]"
9685,HIND1460549413739,English as a second language students from Asia often have great difficulty in pronouncing  some English sounds.,4,"[('English', 'JJ'), ('as', 'IN'), ('a', 'DT'), ('second', 'JJ'), ('language', 'NN'), ('students', 'NNS'), ('from', 'IN'), ('Asia', 'NNP'), ('often', 'RB'), ('have', 'VBP'), ('great', 'JJ'), ('difficulty', 'NN'), ('in', 'IN'), ('pronouncing', 'VBG'), ('some', 'DT'), ('English', 'JJ'), ('sounds', 'NNS'), ('.', '.')]"
9686,HIND1460549413739,English as a second language students from Asia often have great difficulty pronouncing  some English sounds.,4,"[('English', 'JJ'), ('as', 'IN'), ('a', 'DT'), ('second', 'JJ'), ('language', 'NN'), ('students', 'NNS'), ('from', 'IN'), ('Asia', 'NNP'), ('often', 'RB'), ('have', 'VBP'), ('great', 'JJ'), ('difficulty', 'NN'), ('pronouncing', 'VBG'), ('some', 'DT'), ('English', 'JJ'), ('sounds', 'NNS'), ('.', '.')]"
9687,HIND1460549413739,English as a second language students from Asia often have great difficulty Both 'in pronouncing' and 'pronouncing' are correct some English sounds.,4,"[('English', 'JJ'), ('as', 'IN'), ('a', 'DT'), ('second', 'JJ'), ('language', 'NN'), ('students', 'NNS'), ('from', 'IN'), ('Asia', 'NNP'), ('often', 'RB'), ('have', 'VBP'), ('great', 'JJ'), ('difficulty', 'NN'), ('Both', 'NNP'), (""'in"", 'NNP'), ('pronouncing', 'VBG'), (""'"", ""''""), ('and', 'CC'), (""'pronouncing"", 'VBG'), (""'"", ""''""), ('are', 'VBP'), ('correct', 'JJ'), ('some', 'DT'), ('English', 'JJ'), ('sounds', 'NNS'), ('.', '.')]"
9688,HIND1460545993504,Africa is the second largest continent in the world.,1,"[('Africa', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('second', 'JJ'), ('largest', 'JJS'), ('continent', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]"
9689,HIND1460545993504,Africa is the second large continent in the world.,1,"[('Africa', 'NNP'), ('is', 'VBZ'), ('the', 'DT'), ('second', 'JJ'), ('large', 'JJ'), ('continent', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]"
9690,HIND1460545993504,Africa is second large continent in the world.,1,"[('Africa', 'NNP'), ('is', 'VBZ'), ('second', 'JJ'), ('large', 'JJ'), ('continent', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]"
9691,HIND1460545993504, ,1,[]
9692,HIND1460545995071,A: Where is my blue shirt? B: It's in the washing machine. You have to wear the different one.,3,"[('A', 'DT'), (':', ':'), ('Where', 'WRB'), ('is', 'VBZ'), ('my', 'PRP$'), ('blue', 'JJ'), ('shirt', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('It', 'PRP'), (""'s"", 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('washing', 'NN'), ('machine', 'NN'), ('.', '.'), ('You', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('wear', 'VB'), ('the', 'DT'), ('different', 'JJ'), ('one', 'CD'), ('.', '.')]"
9693,HIND1460545995071,A: Where is my blue shirt? B: It's in the washing machine. You have to wear - different one.,3,"[('A', 'DT'), (':', ':'), ('Where', 'WRB'), ('is', 'VBZ'), ('my', 'PRP$'), ('blue', 'JJ'), ('shirt', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('It', 'PRP'), (""'s"", 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('washing', 'NN'), ('machine', 'NN'), ('.', '.'), ('You', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('wear', 'VB'), ('-', ':'), ('different', 'JJ'), ('one', 'CD'), ('.', '.')]"
9694,HIND1460545995071,A: Where is my blue shirt? B: It's in the washing machine. You have to wear a different one.,3,"[('A', 'DT'), (':', ':'), ('Where', 'WRB'), ('is', 'VBZ'), ('my', 'PRP$'), ('blue', 'JJ'), ('shirt', 'NN'), ('?', '.'), ('B', 'NN'), (':', ':'), ('It', 'PRP'), (""'s"", 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('washing', 'NN'), ('machine', 'NN'), ('.', '.'), ('You', 'PRP'), ('have', 'VBP'), ('to', 'TO'), ('wear', 'VB'), ('a', 'DT'), ('different', 'JJ'), ('one', 'CD'), ('.', '.')]"
9695,HIND1460545995071, ,3,[]
9696,HIND1460545996515,"The more we looked at the picture, the less we liked it.",1,"[('The', 'DT'), ('more', 'RBR'), ('we', 'PRP'), ('looked', 'VBD'), ('at', 'IN'), ('the', 'DT'), ('picture', 'NN'), (',', ','), ('the', 'DT'), ('less', 'NN'), ('we', 'PRP'), ('liked', 'VBD'), ('it', 'PRP'), ('.', '.')]"
9697,HIND1460545996515,"The more we looked at the picture, better we liked it.",1,"[('The', 'DT'), ('more', 'RBR'), ('we', 'PRP'), ('looked', 'VBD'), ('at', 'IN'), ('the', 'DT'), ('picture', 'NN'), (',', ','), ('better', 'JJR'), ('we', 'PRP'), ('liked', 'VBD'), ('it', 'PRP'), ('.', '.')]"
9698,HIND1460545996515, ,1,[]
9699,HIND1460545996515, ,1,[]
9700,HIND1460546037280,"Sheila packed her case, look.",2,"[('Sheila', 'NNP'), ('packed', 'VBD'), ('her', 'PRP$'), ('case', 'NN'), (',', ','), ('look', 'NN'), ('.', '.')]"
9701,HIND1460546037280,"Sheila has packed her case, look.",2,"[('Sheila', 'NNP'), ('has', 'VBZ'), ('packed', 'VBN'), ('her', 'PRP$'), ('case', 'NN'), (',', ','), ('look', 'NN'), ('.', '.')]"
9702,HIND1460546037280, ,2,[]
9703,HIND1460546037280, ,2,[]
9704,HIND1460546038479,Five hundred dollars are a lot of money to him.,2,"[('Five', 'CD'), ('hundred', 'CD'), ('dollars', 'NNS'), ('are', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('money', 'NN'), ('to', 'TO'), ('him', 'PRP'), ('.', '.')]"
9705,HIND1460546038479,Five hundred dollars is a lot of money to him.,2,"[('Five', 'CD'), ('hundred', 'CD'), ('dollars', 'NNS'), ('is', 'VBZ'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('money', 'NN'), ('to', 'TO'), ('him', 'PRP'), ('.', '.')]"
9706,HIND1460546038479, ,2,[]
9707,HIND1460546038479, ,2,[]
9708,HIND1460546039719,Not even one of the two hundred students who took the test has passed it.,1,"[('Not', 'RB'), ('even', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('two', 'CD'), ('hundred', 'JJ'), ('students', 'NNS'), ('who', 'WP'), ('took', 'VBD'), ('the', 'DT'), ('test', 'NN'), ('has', 'VBZ'), ('passed', 'VBN'), ('it', 'PRP'), ('.', '.')]"
9709,HIND1460546039719,Not even one of the two hundred students who took the test have passed it.,1,"[('Not', 'RB'), ('even', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('two', 'CD'), ('hundred', 'JJ'), ('students', 'NNS'), ('who', 'WP'), ('took', 'VBD'), ('the', 'DT'), ('test', 'NN'), ('have', 'VBP'), ('passed', 'VBN'), ('it', 'PRP'), ('.', '.')]"
9710,HIND1460546039719,Not even one of the two hundred students who took the test are passed it.,1,"[('Not', 'RB'), ('even', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('two', 'CD'), ('hundred', 'JJ'), ('students', 'NNS'), ('who', 'WP'), ('took', 'VBD'), ('the', 'DT'), ('test', 'NN'), ('are', 'VBP'), ('passed', 'VBN'), ('it', 'PRP'), ('.', '.')]"
9711,HIND1460546039719, ,1,[]
9712,HIND1460546040847,"30% of the cattle are thin, but the rest are fat.",1,"[('30', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('cattle', 'NNS'), ('are', 'VBP'), ('thin', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('rest', 'NN'), ('are', 'VBP'), ('fat', 'VBN'), ('.', '.')]"
9713,HIND1460546040847,"30% of the cattle is thin, but the rest are fat.",1,"[('30', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('cattle', 'NNS'), ('is', 'VBZ'), ('thin', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('rest', 'NN'), ('are', 'VBP'), ('fat', 'VBN'), ('.', '.')]"
9714,HIND1460546040847,"30% of the cattle are thin, but the rest is fat.",1,"[('30', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('cattle', 'NNS'), ('are', 'VBP'), ('thin', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('rest', 'NN'), ('is', 'VBZ'), ('fat', 'JJ'), ('.', '.')]"
9715,HIND1460546040847,"30% of the cattle is thin, but the rest is fat.",1,"[('30', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('cattle', 'NNS'), ('is', 'VBZ'), ('thin', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('rest', 'NN'), ('is', 'VBZ'), ('fat', 'JJ'), ('.', '.')]"
9716,HIND1460546041921,Miss White nor her mother is going to pay a visit to the village.,2,"[('Miss', 'NNP'), ('White', 'NNP'), ('nor', 'CC'), ('her', 'PRP$'), ('mother', 'NN'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('pay', 'VB'), ('a', 'DT'), ('visit', 'NN'), ('to', 'TO'), ('the', 'DT'), ('village', 'NN'), ('.', '.')]"
9717,HIND1460546041921,Miss White or her mother is going to pay a visit to the village.,2,"[('Miss', 'NNP'), ('White', 'NNP'), ('or', 'CC'), ('her', 'PRP$'), ('mother', 'NN'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('pay', 'VB'), ('a', 'DT'), ('visit', 'NN'), ('to', 'TO'), ('the', 'DT'), ('village', 'NN'), ('.', '.')]"
9718,HIND1460546041921,Miss White and her mother is going to pay a visit to the village.,2,"[('Miss', 'NNP'), ('White', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('mother', 'NN'), ('is', 'VBZ'), ('going', 'VBG'), ('to', 'TO'), ('pay', 'VB'), ('a', 'DT'), ('visit', 'NN'), ('to', 'TO'), ('the', 'DT'), ('village', 'NN'), ('.', '.')]"
9719,HIND1460546041921, ,2,[]
9720,HIND1460546043031,Life there was said quite comfortable in the last century.,2,"[('Life', 'NNP'), ('there', 'EX'), ('was', 'VBD'), ('said', 'VBD'), ('quite', 'RB'), ('comfortable', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('century', 'NN'), ('.', '.')]"
9721,HIND1460546043031,Life there was said to be quite comfortable in the last century.,2,"[('Life', 'NNP'), ('there', 'EX'), ('was', 'VBD'), ('said', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('quite', 'RB'), ('comfortable', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('century', 'NN'), ('.', '.')]"
9722,HIND1460546043031,Life there has said to be quite comfortable in the last century.,2,"[('Life', 'NN'), ('there', 'EX'), ('has', 'VBZ'), ('said', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('quite', 'RB'), ('comfortable', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('century', 'NN'), ('.', '.')]"
9723,HIND1460546043031, ,2,[]
9724,HIND1460546044672,What he says and what he does do not agree.,1,"[('What', 'WP'), ('he', 'PRP'), ('says', 'VBZ'), ('and', 'CC'), ('what', 'WP'), ('he', 'PRP'), ('does', 'VBZ'), ('do', 'VB'), ('not', 'RB'), ('agree', 'VB'), ('.', '.')]"
9725,HIND1460546044672,What he says and what he does does not agree.,1,"[('What', 'WP'), ('he', 'PRP'), ('says', 'VBZ'), ('and', 'CC'), ('what', 'WP'), ('he', 'PRP'), ('does', 'VBZ'), ('does', 'VBZ'), ('not', 'RB'), ('agree', 'VB'), ('.', '.')]"
9726,HIND1460546044672, ,1,[]
9727,HIND1460546044672, ,1,[]
9728,HIND1460546045689,Six times three is equal eighteen.,2,"[('Six', 'NNP'), ('times', 'NNS'), ('three', 'CD'), ('is', 'VBZ'), ('equal', 'JJ'), ('eighteen', 'NN'), ('.', '.')]"
9729,HIND1460546045689,Six times three equals eighteen.,2,"[('Six', 'NNP'), ('times', 'NNS'), ('three', 'CD'), ('equals', 'NNS'), ('eighteen', 'VBP'), ('.', '.')]"
9730,HIND1460546045689,Six times three is equals to eighteen.,2,"[('Six', 'NNP'), ('times', 'NNS'), ('three', 'CD'), ('is', 'VBZ'), ('equals', 'NNS'), ('to', 'TO'), ('eighteen', 'VB'), ('.', '.')]"
9731,HIND1460546045689,Six times three equal eighteen.,2,"[('Six', 'NNP'), ('times', 'NNS'), ('three', 'CD'), ('equal', 'JJ'), ('eighteen', 'NN'), ('.', '.')]"
9732,HIND1460546046724,Sports and games make one healthy while reading books make one wise.,2,"[('Sports', 'NNS'), ('and', 'CC'), ('games', 'NNS'), ('make', 'VBP'), ('one', 'CD'), ('healthy', 'JJ'), ('while', 'IN'), ('reading', 'VBG'), ('books', 'NNS'), ('make', 'VBP'), ('one', 'CD'), ('wise', 'NN'), ('.', '.')]"
9733,HIND1460546046724,Sports and games make one healthy while reading books makes one wise.,2,"[('Sports', 'NNS'), ('and', 'CC'), ('games', 'NNS'), ('make', 'VBP'), ('one', 'CD'), ('healthy', 'JJ'), ('while', 'IN'), ('reading', 'VBG'), ('books', 'NNS'), ('makes', 'VBZ'), ('one', 'CD'), ('wise', 'NN'), ('.', '.')]"
9734,HIND1460546046724,Sports and games makes one healthy while reading books makes one wise.,2,"[('Sports', 'NNS'), ('and', 'CC'), ('games', 'NNS'), ('makes', 'VBZ'), ('one', 'CD'), ('healthy', 'JJ'), ('while', 'IN'), ('reading', 'VBG'), ('books', 'NNS'), ('makes', 'VBZ'), ('one', 'CD'), ('wise', 'NN'), ('.', '.')]"
9735,HIND1460546046724,Sports and games makes one healthy while reading books make one wise.,2,"[('Sports', 'NNS'), ('and', 'CC'), ('games', 'NNS'), ('makes', 'VBZ'), ('one', 'CD'), ('healthy', 'JJ'), ('while', 'IN'), ('reading', 'VBG'), ('books', 'NNS'), ('make', 'VBP'), ('one', 'CD'), ('wise', 'NN'), ('.', '.')]"
9736,HIND1460546047682,Tom is one of the boys who is always on time.,1,"[('Tom', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('boys', 'NNS'), ('who', 'WP'), ('is', 'VBZ'), ('always', 'RB'), ('on', 'IN'), ('time', 'NN'), ('.', '.')]"
9737,HIND1460546047682,Tom is one of the boys who are always on time.,1,"[('Tom', 'NNP'), ('is', 'VBZ'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('boys', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('always', 'RB'), ('on', 'IN'), ('time', 'NN'), ('.', '.')]"
9738,HIND1460546047682, ,1,[]
9739,HIND1460546047682, ,1,[]
9740,HIND1460611430010,No sooner had he returned than he was off again.,1,"[('No', 'DT'), ('sooner', 'NN'), ('had', 'VBD'), ('he', 'PRP'), ('returned', 'VBD'), ('than', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('off', 'RB'), ('again', 'RB'), ('.', '.')]"
9741,HIND1460611430010,No sooner had he returned but he was off again.,1,"[('No', 'DT'), ('sooner', 'NN'), ('had', 'VBD'), ('he', 'PRP'), ('returned', 'VBD'), ('but', 'CC'), ('he', 'PRP'), ('was', 'VBD'), ('off', 'RB'), ('again', 'RB'), ('.', '.')]"
9742,HIND1460611430010, ,1,[]
9743,HIND1460611430010, ,1,[]
9744,HIND1460611830939,"The harvest truly is plenteous, but the labourers are few.",1,"[('The', 'DT'), ('harvest', 'NN'), ('truly', 'NN'), ('is', 'VBZ'), ('plenteous', 'JJ'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('labourers', 'NNS'), ('are', 'VBP'), ('few', 'JJ'), ('.', '.')]"
9745,HIND1460611830939,"The harvest truly is plenteous, and the labourers are few.",1,"[('The', 'DT'), ('harvest', 'NN'), ('truly', 'NN'), ('is', 'VBZ'), ('plenteous', 'JJ'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('labourers', 'NNS'), ('are', 'VBP'), ('few', 'JJ'), ('.', '.')]"
9746,HIND1460611830939, ,1,[]
9747,HIND1460611830939, ,1,[]
9748,HIND1460611832427,"He says little, but does much.",1,"[('He', 'PRP'), ('says', 'VBZ'), ('little', 'JJ'), (',', ','), ('but', 'CC'), ('does', 'VBZ'), ('much', 'RB'), ('.', '.')]"
9749,HIND1460611832427,"He says a little, but does much.",1,"[('He', 'PRP'), ('says', 'VBZ'), ('a', 'DT'), ('little', 'JJ'), (',', ','), ('but', 'CC'), ('does', 'VBZ'), ('much', 'RB'), ('.', '.')]"
9750,HIND1460611832427, ,1,[]
9751,HIND1460611832427, ,1,[]
9752,HIND1460611834529,I shall not go unless I am invited.,1,"[('I', 'PRP'), ('shall', 'MD'), ('not', 'RB'), ('go', 'VB'), ('unless', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('invited', 'VBN'), ('.', '.')]"
9753,HIND1460611834529,I shall not go as I am invited.,1,"[('I', 'PRP'), ('shall', 'MD'), ('not', 'RB'), ('go', 'VB'), ('as', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('invited', 'VBN'), ('.', '.')]"
9754,HIND1460611834529,I shall not go because I am invited.,1,"[('I', 'PRP'), ('shall', 'MD'), ('not', 'RB'), ('go', 'VB'), ('because', 'IN'), ('I', 'PRP'), ('am', 'VBP'), ('invited', 'VBN'), ('.', '.')]"
9755,HIND1460611834529, ,1,[]
9756,HIND1460611836052,The table is made from wood.,2,"[('The', 'DT'), ('table', 'NN'), ('is', 'VBZ'), ('made', 'VBN'), ('from', 'IN'), ('wood', 'NN'), ('.', '.')]"
9757,HIND1460611836052,The table is made of wood.,2,"[('The', 'DT'), ('table', 'NN'), ('is', 'VBZ'), ('made', 'VBN'), ('of', 'IN'), ('wood', 'NN'), ('.', '.')]"
9758,HIND1460611836052,The table is made by wood.,2,"[('The', 'DT'), ('table', 'NN'), ('is', 'VBZ'), ('made', 'VBN'), ('by', 'IN'), ('wood', 'NN'), ('.', '.')]"
9759,HIND1460611836052, ,2,[]
9760,HIND1460611837195,Bamboo can be made into fishing poles.,1,"[('Bamboo', 'NNP'), ('can', 'MD'), ('be', 'VB'), ('made', 'VBN'), ('into', 'IN'), ('fishing', 'NN'), ('poles', 'NNS'), ('.', '.')]"
9761,HIND1460611837195,Bamboo can be made of fishing poles.,1,"[('Bamboo', 'NNP'), ('can', 'MD'), ('be', 'VB'), ('made', 'VBN'), ('of', 'IN'), ('fishing', 'NN'), ('poles', 'NNS'), ('.', '.')]"
9762,HIND1460611837195,Bamboo can be made by fishing poles.,1,"[('Bamboo', 'NNP'), ('can', 'MD'), ('be', 'VB'), ('made', 'VBN'), ('by', 'IN'), ('fishing', 'VBG'), ('poles', 'NNS'), ('.', '.')]"
9763,HIND1460611837195, ,1,[]
9764,HIND1460611838406,Don't bother her with such a problem.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('bother', 'VB'), ('her', 'PRP'), ('with', 'IN'), ('such', 'PDT'), ('a', 'DT'), ('problem', 'NN'), ('.', '.')]"
9765,HIND1460611838406,Don't bother her in such a problem.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('bother', 'VB'), ('her', 'PRP$'), ('in', 'IN'), ('such', 'JJ'), ('a', 'DT'), ('problem', 'NN'), ('.', '.')]"
9766,HIND1460611838406,Don't bother her by such a problem.,1,"[('Do', 'VBP'), (""n't"", 'RB'), ('bother', 'VB'), ('her', 'PRP$'), ('by', 'IN'), ('such', 'JJ'), ('a', 'DT'), ('problem', 'NN'), ('.', '.')]"
9767,HIND1460611838406, ,1,[]
9768,HIND1460614518093,"The police found nothing special in the house of the criminal as he had taken all the important documents with him, leaving just odds and ends.",1,"[('The', 'DT'), ('police', 'NN'), ('found', 'VBD'), ('nothing', 'NN'), ('special', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('house', 'NN'), ('of', 'IN'), ('the', 'DT'), ('criminal', 'NN'), ('as', 'IN'), ('he', 'PRP'), ('had', 'VBD'), ('taken', 'VBN'), ('all', 'PDT'), ('the', 'DT'), ('important', 'JJ'), ('documents', 'NNS'), ('with', 'IN'), ('him', 'PRP'), (',', ','), ('leaving', 'VBG'), ('just', 'RB'), ('odds', 'NNS'), ('and', 'CC'), ('ends', 'NNS'), ('.', '.')]"
