,Slide ID,Options,Correct ID,is_correct
11377,HIND8146821,The book is divided in five parts and each of these has three sections.,2.0,0
11378,HIND8146821,,2.0,0
11379,HIND8146821,,2.0,0
11380,HIND8148400,We can bake breads in an oven.,1.0,0
11381,HIND8148400,We can slice breads in an oven.,1.0,0
11382,HIND8148400,We can freeze breads in an oven.,1.0,0
11383,HIND8148400,We can blend breads in an oven.,1.0,0
11384,HIND8149814,Have you ever go to New York?,2.0,0
11385,HIND8149814,Have you ever been to New York?,2.0,0
11386,HIND8149814,Have you ever going to New York?,2.0,0
11387,HIND8149814,,2.0,0
11388,HIND8167295,I have go to my village because of an emergency situation.,2.0,0
11389,HIND8167295,I have to go to my village because of an emergency situation.,2.0,0
11390,HIND8167295,I have go my village because of an emergency situation.,2.0,0
11391,HIND8167295,,2.0,0
11392,HIND8168702,Is it a spacious house?,1.0,0
11393,HIND8168702,Is it a spacey house?,1.0,0
11394,HIND8168702,Is it a spashious house?,1.0,0
11395,HIND8168702,,1.0,0
11396,HIND8170132,"I need to hurry up, I have to get up the bus.",2.0,0
11397,HIND8170132,"I need to hurry up, I have to get on the bus.",2.0,0
11398,HIND8170132,,2.0,0
11399,HIND8170132,,2.0,0
11400,HIND8171542,The prison committed a felony.,2.0,0
11401,HIND8171542,The prisoner committed a felony.,2.0,0
11402,HIND8171542,,2.0,0
11403,HIND8171542,,2.0,0
11404,HIND8172949,Akbar was a great ruler.,1.0,0
11405,HIND8172949,Akbar was a grate ruler.,1.0,0
11406,HIND8172949,,1.0,0
11407,HIND8172949,,1.0,0
11408,HIND8174373,Dev is faster Ram.,3.0,0
11409,HIND8174373,Dev is fastest Ram.,3.0,0
11410,HIND8174373,Dev is as fast as Ram.,3.0,0
11411,HIND8174373,,3.0,0
11412,HIND8175785,"Karan, this is Ali. Have you met each other before?",1.0,0
11413,HIND8175785,"Karan, this is Ali. Have you met yourselves before?",1.0,0
11414,HIND8175785,,1.0,0
11415,HIND8175785,,1.0,0
11416,HIND8177221,I was going to be drive Rahul home.,2.0,0
11417,HIND8177221,I was going to drive Rahul home.,2.0,0
11418,HIND8177221,,2.0,0
11419,HIND8177221,,2.0,0
11420,HIND8178628,These problems will affect the whole community.,1.0,0
11421,HIND8178628,These problems will affect none community.,1.0,0
11422,HIND8178628,,1.0,0
11423,HIND8178628,,1.0,0
11424,HIND8180039,They should had listen to their parents.,2.0,0
11425,HIND8180039,They should listen to their parents.,2.0,0
11426,HIND8180039,They should have listen to their parents.,2.0,0
11427,HIND8180039,They should to listen to their parents.,2.0,0
11428,HIND8181468,She tell me that I was late.,3.0,0
11429,HIND8181468,She say me that I was late.,3.0,0
11430,HIND8181468,She told me that I was late.,3.0,0
11431,HIND8181468,,3.0,0
11432,HIND8182876,Where has Pooja going? She was here a minute ago.,2.0,0
11433,HIND8182876,Where has Pooja gone? She was here a minute ago.,2.0,0
11434,HIND8182876,,2.0,0
11435,HIND8182876,,2.0,0
11436,HIND8184439,Could we meet again tomorrow?,1.0,0
11437,HIND8184439,Is we meet again tomorrow?,1.0,0
11438,HIND8184439,,1.0,0
11439,HIND8184439,,1.0,0
11440,HIND8187254,There was an explosion at the factory and some people were injured. We don't know how many yet.,1.0,0
11441,HIND8187254,There was an explosion at the factory and much people were injured. We don't know how many yet.,1.0,0
11442,HIND8187254,There was an explosion at the factory and little people were injured. We don't know how many yet.,1.0,0
11443,HIND8187254,,1.0,0
11444,HIND8204735,My coffee is so few hot to drink right now.,2.0,0
11445,HIND8204735,My coffee is too hot to drink right now.,2.0,0
11446,HIND8204735,,2.0,0
11447,HIND8204735,,2.0,0
11448,HIND8206156,Sheela has so few homework that she has to stay up until late night.,2.0,0
11449,HIND8206156,Sheela has so much homework that she has to stay up until late night.,2.0,0
11450,HIND8206156,Sheela has so many homework that she has to stay up until late night.,2.0,0
11451,HIND8206156,Sheela has too few homework that she has to stay up until late night.,2.0,0
11452,HIND8207571,There were too much people in front of us that we couldn't see.,2.0,0
11453,HIND8207571,There were so many people in front of us that we couldn't see.,2.0,0
11454,HIND8207571,There were so little people in front of us that we couldn't see.,2.0,0
11455,HIND8207571,There were so much people in front of us that we couldn't see.,2.0,0
11456,HIND8208977,There were so few customers that the store had to close down.,1.0,0
11457,HIND8208977,There were enough customers that the store had to close down.,1.0,0
11458,HIND8208977,There were so much customers that the store had to close down.,1.0,0
11459,HIND8208977,,1.0,0
11460,HIND8210432,The food wasn't enough for so many guests.,1.0,0
11461,HIND8210432,The food wasn't too many for so many guests.,1.0,0
11462,HIND8210432,The food wasn't too few for so many guests.,1.0,0
11463,HIND8210432,,1.0,0
11464,HIND8211841,"Meeta was so much tired, that she fell asleep on the train",3.0,0
11465,HIND8211841,"Meeta was so few tired, that she fell asleep on the train",3.0,0
11466,HIND8211841,"Meeta was so  tired, that she fell asleep on the train",3.0,0
11467,HIND8211841,"Meeta was too tired, that she fell asleep on the train",3.0,0
11468,HIND8213253,"The money they had was so few, that they couldn't even buy a sandwich",3.0,0
11469,HIND8213253,"The money they had was so much, that they couldn't even buy a sandwich",3.0,0
11470,HIND8213253,"The money they had was so little, that they couldn't even buy a sandwich",3.0,0
11471,HIND8213253,"The money they had was too much, that they couldn't even buy a sandwich",3.0,0
11472,HIND8214674,"Fortunately,Ram had a few opportunities that could help him.",1.0,0
11473,HIND8214674,"Fortunately,Ram had so much opportunities that could help him.",1.0,0
11474,HIND8214674,"Fortunately,Ram had too much opportunities that could help him.",1.0,0
11475,HIND8214674,"Fortunately,Ram had too little opportunities that could help him.",1.0,0
11476,HIND8216085,I get too little vacation time to go on a short trip.,1.0,0
11477,HIND8216085,I get a few vacation time to go on a short trip.,1.0,0
11478,HIND8216085,I get too few vacation time to go on a short trip.,1.0,0
11479,HIND8216085,,1.0,0
11480,HIND8217492,I have so much thoughts on how to live well on less money.,2.0,0
11481,HIND8217492,I have a few thoughts on how to live well on less money.,2.0,0
11482,HIND8217492,I have too thoughts on how to live well on less money.,2.0,0
11483,HIND8217492,,2.0,0
11484,HIND8218901,There are some expensive new flats next to the shopping mall,1.0,0
11485,HIND8218901,There are a little expensive new flats next to the shopping mall,1.0,0
11486,HIND8218901,There are so much  expensive new flats next to the shopping mall,1.0,0
11487,HIND8218901,,1.0,0
11488,HIND8220374,,3.0,0
11489,HIND8220374,We had so difficulty to get through.,3.0,0
11490,HIND8220374,We had a little difficulty to get through.,3.0,0
11491,HIND8220374,,3.0,0
11492,HIND8221887,"I don't like the weather here, there is too rain.",3.0,0
11493,HIND8221887,"I don't like the weather here, there is enough rain.",3.0,0
11494,HIND8221887,"I don't like the weather here, there is too much rain.",3.0,0
11495,HIND8221887,"I don't like the weather here, there is a few rain.",3.0,0
11496,HIND8223562,Our team didn't play well. We made too much mistakes.,3.0,0
11497,HIND8223562,Our team didn't play well. We made so much mistakes.,3.0,0
11498,HIND8223562,Our team didn't play well. We made too many mistakes.,3.0,0
11499,HIND8223562,,3.0,0
11500,HIND8248964,"I am unable to find the address, I wish I have a map.",4.0,0
11501,HIND8248964,"I am unable to find the address, I wish I has a map.",4.0,0
11502,HIND8248964,,4.0,0
11503,HIND8248964,"I am unable to find the address, I wish I had a map.",4.0,0
11504,HIND8250384,"I really miss my friends,I wish I were seeing them this weekend.",1.0,0
11505,HIND8250384,"I really miss my friends,I wish I will seeing them this weekend.",1.0,0
11506,HIND8250384,"I really miss my friends,I wish I is seeing them this weekend.",1.0,0
11507,HIND8250384,"I really miss my friends,I wish I are seeing them this weekend.",1.0,0
11508,HIND8251793,"Last week my car got stolen as I left it unlocked, If only I wasn't so careless.",1.0,0
11509,HIND8251793,"Last week my car got stolen as I left it unlocked, If only I isn't so careless.",1.0,0
11510,HIND8251793,"Last week my car got stolen as I left it unlocked, If only I wouldn't so careless.",1.0,0
11511,HIND8251793,"Last week my car got stolen as I left it unlocked, If only I aren't so careless.",1.0,0
11512,HIND8253225,I wish people wouldn't drop their trash anywhere on the streets.,1.0,0
11513,HIND8253225,I wish people haven't drop their trash anywhere on the streets.,1.0,0
11514,HIND8253225,I wish people hadn't drop^n^ their trash anywhere on the streets.,1.0,0
11515,HIND8253225,I wish people isn't drop their trash anywhere on the streets.,1.0,0
11516,HIND8254636,This is a non-smoking area. I'd rather you didn't smoke here.,1.0,0
11517,HIND8254636,This is a non-smoking area. I'd rather you wouldn't smoke here.,1.0,0
11518,HIND8254636,This is a non-smoking area. I'd rather you haven't smoke here.,1.0,0
11519,HIND8254636,This is a non-smoking area. I'd rather you isn't smoke here.,1.0,0
11520,HIND8256056,Its time I go home.,1.0,0
11521,HIND8256056,Its time I went home.,1.0,0
11522,HIND8256056,Its time I gone home.,1.0,0
11523,HIND8256056,,1.0,0
11524,HIND8257462,Its time to find a bigger place,1.0,0
11525,HIND8257462,Its time to finds a bigger place,1.0,0
11526,HIND8257462,Its time to found a bigger place,1.0,0
11527,HIND8257462,Its time to founds a bigger place,1.0,0
11528,HIND8259043,We have an important game in a month.Its about time we starts training.,2.0,0
11529,HIND8259043,We have an important game in a month.Its about time we started training.,2.0,0
11530,HIND8259043,We have an important game in a month.Its about time we will start training.,2.0,0
11531,HIND8259043,We have an important game in a month.Its about time we has start training.,2.0,0
11532,HIND8260610,I am sorry your brother is  sick.We hope he gets better soon.,1.0,0
11533,HIND8260610,I am sorry your brother is  sick.We hope he get better soon.,1.0,0
11534,HIND8260610,I am sorry your brother is  sick.We hope he has get better soon.,1.0,0
11535,HIND8260610,I am sorry your brother is  sick.We hope he is get better soon.,1.0,0
11536,HIND8266266,Let's go out and have an ice cream.,1.0,0
11537,HIND8266266,Let's us go out and have an ice cream.,1.0,0
11538,HIND8266266,Let go out and have an ice cream.,1.0,0
11539,HIND8266266,,1.0,0
11540,HIND8267676,"Wait a minute, let me see what I can do for you, Sir?",1.0,0
11541,HIND8267676,"Wait a minute, let's me see what I can do for you, Sir?",1.0,0
11542,HIND8267676,"Wait a minute, let us me see what I can do for you, Sir?",1.0,0
11543,HIND8267676,"Wait a minute, let's us me see what I can do for you, Sir?",1.0,0
11544,HIND8269086,"Let not go to the movies, I have seen that movie already.",2.0,0
11545,HIND8269086,"Let's not go to the movies, I have seen that movie already.",2.0,0
11546,HIND8269086,"Let's us not go to the movies, I have seen that movie already.",2.0,0
11547,HIND8269086,,2.0,0
11548,HIND8270498,Do not let us forget our duty to our less fortunate brothers and sisters.,1.0,0
11549,HIND8270498,Do nots let us forget our duty to our less fortunate brothers and sisters.,1.0,0
11550,HIND8270498,Do not let's us forget our duty to our less fortunate brothers and sisters.,1.0,0
11551,HIND8270498,Do nots let's us forget our duty to our less fortunate brothers and sisters.,1.0,0
11552,HIND8272062,"That'll be Madhu let her in, will you?",1.0,0
11553,HIND8272062,"That'll be Madhu let's her in, will you?",1.0,0
11554,HIND8272062,"That'll be Madhu let us her in, will you?",1.0,0
11555,HIND8272062,,1.0,0
11556,HIND8273627,Let us know when you're ready.,1.0,0
11557,HIND8273627,Let's us know when you're ready.,1.0,0
11558,HIND8273627,Let is know when you're ready.,1.0,0
11559,HIND8273627,,1.0,0
11560,HIND8275035,Let us not wait for Madhu anymore.,1.0,0
11561,HIND8275035,Let's us not wait for Madhu anymore.,1.0,0
11562,HIND8275035,Let us nots wait for Madhu anymore.,1.0,0
11563,HIND8275035,,1.0,0
11564,HIND8276599,Let them clean the carpet,1.0,0
11565,HIND8276599,Let's them clean the carpet,1.0,0
11566,HIND8276599,Let us them clean the carpet,1.0,0
11567,HIND8276599,Let's us them clean the carpet,1.0,0
11568,HIND8278166,"Let me go to Madhu's party, please.",1.0,0
11569,HIND8278166,"Lets me go to Madhu's party, please.",1.0,0
11570,HIND8278166,"Let us me go to Madhu's party, please.",1.0,0
11571,HIND8278166,"Let me goes to Madhu's party, please.",1.0,0
11572,HIND8279572,Let us not use mobile phone in the class.,1.0,0
11573,HIND8279572,Let's us not use mobile phone in the class.,1.0,0
11574,HIND8279572,Let us nots use mobile phone in the class.,1.0,0
11575,HIND8279572,,1.0,0
11576,HIND8281046,The teacher doesn't let her students to use their mobile phones in class.,1.0,0
11577,HIND8281046,The teacher doesn't lets her students to use their mobile phones in class.,1.0,0
11578,HIND8281046,The teacher doesn't let's us her students to use their mobile phones in class.,1.0,0
11579,HIND8281046,The teacher doesn't अध्यापिका अपने छात्रों को कक्षा में मोबाइल फ़ोन का प्रयोग नहीं करने देती है  her students to use their mobile phones in class.,1.0,0
11580,HIND8282488,My mother never let me stay out late when I was young.,1.0,0
11581,HIND8282488,My mother never let's me stay out late when I was young.,1.0,0
11582,HIND8282488,My mother never lets is me stay out late when I was young.,1.0,0
11583,HIND8282488,,1.0,0
11584,HIND8287029,"When I had done all my work, I prepared a meal.",1.0,0
11585,HIND8287029,"When I hadn't done all my work, I prepared a meal.",1.0,0
11586,HIND8287029,"When I had does all my work, I prepared a meal.",1.0,0
11587,HIND8287029,,1.0,0
11588,HIND8291418,"Until the phone call this morning, Sudha didn't know that her friend had been in the hospital last week ",1.0,0
11589,HIND8291418,"Until the phone call this morning, Sudha didn't know that her friend hads been in the hospital last week ",1.0,0
11590,HIND8291418,"Until the phone call this morning, Sudha didn't know that her friend had has been in the hospital last week ",1.0,0
11591,HIND8291418,,1.0,0
11592,HIND8296321,"After they had eaten the cake, they began to feel sick.",1.0,0
11593,HIND8296321,"After they had been eaten the cake, they began to feel sick.",1.0,0
11594,HIND8296321,"After they have had eaten the cake, they began to feel sick.",1.0,0
11595,HIND8296321,,1.0,0
11596,HIND8299947,Meera didn't arrive until after I have had left,2.0,0
11597,HIND8299947,Meera didn't arrive until after I had left,2.0,0
11598,HIND8299947,Meera didn't arrive until after I had been left,2.0,0
11599,HIND8299947,,2.0,0
11600,HIND8307162,The ash thrown up by the volcano could cause serious damage.,1.0,0
11601,HIND8307162,The ash thrown up by the volcano ought cause serious damage.,1.0,0
11602,HIND8307162,The ash thrown up by the volcano has cause serious damage.,1.0,0
11603,HIND8307162,The ash thrown up by the volcano is cause serious damage.,1.0,0
11604,HIND8308579,It must be a wildfire.,1.0,0
11605,HIND8308579,It have to be a wildfire.,1.0,0
11606,HIND8308579,,1.0,0
11607,HIND8308579,,1.0,0
11608,HIND8310159,A landslide would destroy your home.,1.0,0
11609,HIND8310159,A landslide have to destroy your home.,1.0,0
11610,HIND8310159,A landslide is destroy your home.,1.0,0
11611,HIND8310159,A landslide has destroy your home.,1.0,0
11612,HIND8311569,A cyclone might not be seen in a few years.,1.0,0
11613,HIND8311569,A cyclone mighty be seen in a few years.,1.0,0
11614,HIND8311569,,1.0,0
11615,HIND8311569,,1.0,0
11616,HIND8313010,A hurricane can also be called a cyclone.,1.0,0
11617,HIND8313010,A hurricane need also be called a cyclone.,1.0,0
11618,HIND8313010,A hurricane has also be called a cyclone.,1.0,0
11619,HIND8313010,A hurricane do also be called a cyclone.,1.0,0
11620,HIND8314509,We should know the measures to take during an earthquake.,1.0,0
11621,HIND8314509,We has to know the measures to take during an earthquake.,1.0,0
11622,HIND8314509,We need know the measures to take during an earthquake.,1.0,0
11623,HIND8314509,We have know the measures to take during an earthquake.,1.0,0
11624,HIND8316141,A tornado's speed could be as fast as 302 mph.,1.0,0
11625,HIND8316141,A tornado's speed have to as fast as 302 mph.,1.0,0
11626,HIND8316141,A tornado's speed can as fast as 302 mph.,1.0,0
11627,HIND8316141,A tornado's speed has as fast as 302 mph.,1.0,0
11628,HIND8317547,A Tsunami could destroy a huge number of homes.,1.0,0
11629,HIND8317547,A Tsunami ought destroy a huge number of homes.,1.0,0
11630,HIND8317547,A Tsunami could do destroy a huge number of homes.,1.0,0
11631,HIND8317547,A Tsunami could to destroy a huge number of homes.,1.0,0
11632,HIND8318980,"They couldn't go to the top, because of an avalanche.",1.0,0
11633,HIND8318980,"They need go to the top, because of an avalanche.",1.0,0
11634,HIND8318980,"They are go to the top, because of an avalanche.",1.0,0
11635,HIND8318980,,1.0,0
11636,HIND8320416,A blizzard could break all the trees of the forest.,1.0,0
11637,HIND8320416,A blizzard have to break all the trees of the forest.,1.0,0
11638,HIND8320416,A blizzard has break all the trees of the forest.,1.0,0
11639,HIND8320416,A blizzard could be break all the trees of the forest.,1.0,0
11640,HIND8321824,You should know about disaster management.,1.0,0
11641,HIND8321824,You must be know about disaster management.,1.0,0
11642,HIND8321824,You should be  know about disaster management.,1.0,0
11643,HIND8321824,,1.0,0
11644,HIND8323233,A wildfire might burn the whole forest.,1.0,0
11645,HIND8323233,A wildfire has burn the whole forest.,1.0,0
11646,HIND8323233,A wildfire might be burn the whole forest.,1.0,0
11647,HIND8323233,A wildfire has been burn the whole forest.,1.0,0
11648,HIND8325172,"Don't go to Ladakh in the rainy season, there might be landslides.",1.0,0
11649,HIND8325172,"Don't go to Ladakh in the rainy season, there has landslides.",1.0,0
11650,HIND8325172,"Don't go to Ladakh in the rainy season, there could have been landslides.",1.0,0
11651,HIND8325172,,1.0,0
11652,HIND8326905,This volcanic eruption could last for thousands of years.,1.0,0
11653,HIND8326905,This volcanic eruption has last for thousands of years.,1.0,0
11654,HIND8326905,This volcanic eruption had last for thousands of years.,1.0,0
11655,HIND8326905,,1.0,0
11656,HIND8328313,"In an earthquake, a strong ground shaking can last from 10 to 30 seconds.",1.0,0
11657,HIND8328313,"In an earthquake, a strong ground shaking ought last from 10 to 30 seconds.",1.0,0
11658,HIND8328313,"In an earthquake, a strong ground shaking was last from 10 to 30 seconds.",1.0,0
11659,HIND8328313,"In an earthquake, a strong ground shaking has last from 10 to 30 seconds.",1.0,0
11660,HIND8347532,Can we schedule a meeting over the weekend?,1.0,0
11661,HIND8347532,Can we scheduling a meeting over the weekend?,1.0,0
11662,HIND8347532,Can we scheduled a meeting over the weekend?,1.0,0
11663,HIND8347532,Can we skedule a meeting over the weekend?,1.0,0
11664,HIND8486244,"A company's \""mission statement\"" defines an organization's values, goals, and business philosophy.",1.0,0
11665,HIND8486244,"A company's \""mission sentence\"" defines an organization's values, goals, and business philosophy.",1.0,0
11666,HIND8486244,,1.0,0
11667,HIND8486244,,1.0,0
11668,HIND8489501,"This adjective is often overused in the business world; it means 'main', 'primary', or 'most important':",1.0,0
11669,HIND8489501,"This adjective is often overused in the business world; it means 'main', 'primary', or 'most important':",1.0,0
11670,HIND8489501,,1.0,0
11671,HIND8489501,,1.0,0
11672,HIND8493023,"Rita, I'm busy right now. I'll touch wood with you later in the day.",2.0,0
11673,HIND8493023,"Rita, I'm busy right now. I'll touch base with you later in the day.",2.0,0
11674,HIND8493023,,2.0,0
11675,HIND8493023,,2.0,0
11676,HIND8496413,To tap in to a particular market is a successful step for any business.,1.0,0
11677,HIND8496413,To tape in to a particular market is a successful step for any business.,1.0,0
11678,HIND8496413,,1.0,0
11679,HIND8496413,,1.0,0
11680,HIND8499678,To think outside the box means to think of clever and innovative solutions to a problem.,1.0,0
11681,HIND8499678,To think like a frog in a well  means to think of clever and innovative solutions to a problem.,1.0,0
11682,HIND8499678,,1.0,0
11683,HIND8499678,,1.0,0
11684,HIND8503516,Core Competition is the one thing that every company should excel in.,2.0,0
11685,HIND8503516,Core Competency is the one thing that every company should excel in.,2.0,0
11686,HIND8503516,,2.0,0
11687,HIND8503516,,2.0,0
11688,HIND8510778,"I will finish the work by EOD, today",1.0,0
11689,HIND8510778,"I will finish the work by SMB, today.",1.0,0
11690,HIND8510778,,1.0,0
11691,HIND8510778,,1.0,0
11692,HIND8514782,"If someone is unaware of something (like a topic, decision, etc), you can say they are \""out of the hunt\"".",2.0,0
11693,HIND8514782,"If someone is unaware of something (like a topic, decision, etc), you can say they are \""out of the loop\"".",2.0,0
11694,HIND8514782,,2.0,0
11695,HIND8514782,,2.0,0
11696,HIND8518338,"Moving forward (in the future), we won't be pursuing these clients.",1.0,0
11697,HIND8518338,"Moving in front (in the future), we won't be pursuing these clients.",1.0,0
11698,HIND8518338,,1.0,0
11699,HIND8518338,,1.0,0
11700,HIND8522092,Everyone has to do their best. Everyone has to step up.,1.0,0
11701,HIND8522092,Everyone has to do their best. Everyone has to step in.,1.0,0
11702,HIND8522092,,1.0,0
11703,HIND8522092,,1.0,0
11704,HIND8532618,"Ram told me that the \""ball is in Leela's court\"" - what does that mean?",1.0,0
11705,HIND8532618,"Ram told me that the \""ball is in Leela's court\"" - what does that mean?",1.0,0
11706,HIND8532618,,1.0,0
11707,HIND8532618,,1.0,0
11708,HIND8535838,"If a project is \""mission critical\"", it is very important.",1.0,0
11709,HIND8535838,"If a project is \""mission critical\"", it is badly impacting the company's mission statement.",1.0,0
11710,HIND8535838,,1.0,0
11711,HIND8535838,,1.0,0
11712,HIND8539340,We need to come to a mutual agreement. Right now we're not in the same boat.,2.0,0
11713,HIND8539340,We need to come to a mutual agreement. Right now we're not on the same page.,2.0,0
11714,HIND8539340,,2.0,0
11715,HIND8539340,,2.0,0
11716,HIND8542716,"What does it mean \""to raise the bar\""? ",1.0,0
11717,HIND8542716,"What does it mean \""to raise the bar\""? ",1.0,0
11718,HIND8542716,,1.0,0
11719,HIND8542716,,1.0,0
11720,HIND8546716,"To \""land a job\"" means to get a job.",1.0,0
11721,HIND8546716,"To \""land a job\"" means to quit a job.",1.0,0
11722,HIND8546716,,1.0,0
11723,HIND8546716,,1.0,0
11724,HIND8552019,You need to get up to speed on this system.,1.0,0
11725,HIND8552019,You need to get up to your neck on this system.,1.0,0
11726,HIND8552019,,1.0,0
11727,HIND8552019,,1.0,0
11728,HIND8554349,"He was \""let go\"". That means he was allowed to work.",1.0,0
11729,HIND8554349,"He was \""let go\"". That means he was fired.",1.0,0
11730,HIND8554349,,1.0,0
11731,HIND8554349,,1.0,0
11732,HIND8556680,"After you've given your interview, it's a good idea to follow up with the employer.",1.0,0
11733,HIND8556680,"After you've given your interview, it's a good idea to follow through with the employer.",1.0,0
11734,HIND8556680,,1.0,0
11735,HIND8556680,,1.0,0
11736,HIND8559349,"When the interviewer concludes the interview, offer a firm handshake and make strong eye contact.",1.0,0
11737,HIND8559349,"When the interviewer concludes the interview, offer a firm handshake and make strong eye connection.",1.0,0
11738,HIND8559349,,1.0,0
11739,HIND8559349,,1.0,0
11740,HIND8561715,Did you speak the fact that you speak five languages? ,3.0,0
11741,HIND8561715,Did you say the fact that you speak five languages? ,3.0,0
11742,HIND8561715,Did you mention the fact that you speak five languages? ,3.0,0
11743,HIND8561715,,3.0,0
11744,HIND8571561,Have you ever wondered what did you do in the next 10 years?,2.0,0
11745,HIND8571561,Have you ever wondered what will you be doing in the next 10 years?,2.0,0
11746,HIND8571561,Have you ever wondered what have you done in the next 10 years?,2.0,0
11747,HIND8571561,,2.0,0
11748,HIND8574094,He will soon be able to start his own company.,1.0,0
11749,HIND8574094,He will soon to start his own company.,1.0,0
11750,HIND8574094,He will be able soon to start his own company.,1.0,0
11751,HIND8574094,,1.0,0
11752,HIND8576425,We will be holding a press conference next month.,1.0,0
11753,HIND8576425,We will behold a press conference next month.,1.0,0
11754,HIND8576425,We will holding a press conference next month.,1.0,0
11755,HIND8576425,,1.0,0
11756,HIND8578751,We don't know what life will like in 20 years.,3.0,0
11757,HIND8578751,We don't know what life will being like in 20 years.,3.0,0
11758,HIND8578751,We don't know what life will be like in 20 years.,3.0,0
11759,HIND8578751,,3.0,0
11760,HIND8581144,"By the year 2015, the population of India will grow substantially.",2.0,0
11761,HIND8581144,"By the year 2015, the population of India will have grown substantially.",2.0,0
11762,HIND8581144,"By the year 2015, the population of India will be growing substantially.",2.0,0
11763,HIND8581144,,2.0,0
11764,HIND8583935,I will be go for my French class tomorrow.,3.0,0
11765,HIND8583935,I will been go for my French class tomorrow.,3.0,0
11766,HIND8583935,I will be going for my French class tomorrow.,3.0,0
11767,HIND8583935,,3.0,0
11768,HIND8591099,She will be teach children who cannot go to school.,3.0,0
11769,HIND8591099,She will be taught children who cannot go to school.,3.0,0
11770,HIND8591099,She will be teaching children who cannot go to school.,3.0,0
11771,HIND8591099,,3.0,0
11772,HIND8593750,He will be going to Ladakh next year.,1.0,0
11773,HIND8593750,He will being going to Ladakh next year.,1.0,0
11774,HIND8593750,He will going to Ladakh next year.,1.0,0
11775,HIND8593750,,1.0,0
11776,HIND8596099,Governments all over India have promised that they will have tackled the joint problems of immigration and urban growth.,3.0,0
11777,HIND8596099,Governments all over India have promised that they will be tackling the joint problems of immigration and urban growth.,3.0,0
11778,HIND8596099,Governments all over India have promised that they will tackle the joint problems of immigration and urban growth.,3.0,0
11779,HIND8596099,,3.0,0
11780,HIND8598425,Global warming means that the typhoons and hurricanes will become more prevalent in Northern and Southern hemispheres.,1.0,0
11781,HIND8598425,Global warming means that the typhoons and hurricanes will have become more prevalent in Northern and Southern hemispheres.,1.0,0
11782,HIND8598425,Global warming means that the typhoons and hurricanes will be becoming more prevalent in Northern and Southern hemispheres.,1.0,0
11783,HIND8598425,,1.0,0
11784,HIND8601061,"During rush hour today, thousands of people will have drive into big cities, trying to get work.",3.0,0
11785,HIND8601061,"During rush hour today, thousands of people will have be driven into big cities, trying to get work.",3.0,0
11786,HIND8601061,"During rush hour today, thousands of people will be driving into big cities, trying to get work.",3.0,0
11787,HIND8601061,,3.0,0
11788,HIND8603394,"In twenty years time, many more conurbations will be develop due to sprawling urbanization.",2.0,0
11789,HIND8603394,"In twenty years time, many more conurbations will have developed due to sprawling urbanization.",2.0,0
11790,HIND8603394,"In twenty years time, many more conurbations will developing due to sprawling urbanization.",2.0,0
11791,HIND8603394,,2.0,0
11792,HIND8605721,Will you be coming to the party,1.0,0
11793,HIND8605721,Will you coming to the party,1.0,0
11794,HIND8605721,,1.0,0
11795,HIND8605721,,1.0,0
11796,HIND8608056,I bought this CD to Anu.,2.0,0
11797,HIND8608056,I bought this CD for Anu.,2.0,0
11798,HIND8608056,,2.0,0
11799,HIND8608056,,2.0,0
11800,HIND8612733,Raman wrote a melodious song for Anu.,1.0,0
11801,HIND8612733,Raman wrote a melodious song at Anu.,1.0,0
11802,HIND8612733,Raman wrote a melodious song by Anu.,1.0,0
11803,HIND8612733,,1.0,0
11804,HIND8615059,"When we entered the house after that horrifying incident, everyone looked by us in shock.",3.0,0
11805,HIND8615059,"When we entered the house after that horrifying incident, everyone looked to us in shock.",3.0,0
11806,HIND8615059,"When we entered the house after that horrifying incident, everyone looked at us in shock.",3.0,0
11807,HIND8615059,"When we entered the house after that horrifying incident, everyone looked for us in shock.",3.0,0
11808,HIND8617397,He cooked exotic dinner to his childhood friends,3.0,0
11809,HIND8617397,He cooked exotic dinner by his childhood friends,3.0,0
11810,HIND8617397,He cooked exotic dinner for his childhood friends,3.0,0
11811,HIND8617397,He cooked exotic dinner from his childhood friends,3.0,0
11812,HIND8619737,My mother handed over the shopping list for my sister,2.0,0
11813,HIND8619737,My mother handed over the shopping list to my sister,2.0,0
11814,HIND8619737,My mother handed over the shopping list at my sister,2.0,0
11815,HIND8619737,My mother handed over the shopping list with my sister,2.0,0
11816,HIND8622240,As there is wedding at my place so the guest room needs to be cleaned and prepared by the guests,3.0,0
11817,HIND8622240,As there is wedding at my place so the guest room needs to be cleaned and prepared to the guests,3.0,0
11818,HIND8622240,As there is wedding at my place so the guest room needs to be cleaned and prepared for the guests,3.0,0
11819,HIND8622240,As there is wedding at my place so the guest room needs to be cleaned and prepared with the guests,3.0,0
11820,HIND8626947,"As soon as I looked at the baby, the baby smiled to me.",2.0,0
11821,HIND8626947,"As soon as I looked at the baby, the baby smiled at me.",2.0,0
11822,HIND8626947,"As soon as I looked at the baby, the baby smiled by me.",2.0,0
11823,HIND8626947,,2.0,0
11824,HIND8629508,Nikhil bought delicious cup cakes for Geeta.,2.0,0
11825,HIND8629508,Nikhil bought delicious cup cakes at Geeta.,2.0,0
11826,HIND8629508,Nikhil bought delicious cup cakes by Geeta.,2.0,0
11827,HIND8629508,,2.0,0
