,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
1664,1664,HIND9714695,Football is being played by us.,2,"[""('Football', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('played', 'VBN')"", ""('by', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('being', 'VBG')"", ""('by', 'IN')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('us', 'PRP')"", ""('played', 'VBN')"", ""('Football', 'NN')""]"
1665,1665,HIND9714695, ,2,[],[]
1666,1666,HIND9714695, ,2,[],[]
1667,1667,HIND9717529,A tie is being worn by him.,1,"[""('A', 'DT')"", ""('tie', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('worn', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('.', '.')""]","[""('being', 'VBG')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('worn', 'VBN')"", ""('is', 'VBZ')"", ""('tie', 'NN')"", ""('.', '.')"", ""('A', 'DT')""]"
1668,1668,HIND9717529,A tie being worn by him.,1,"[""('A', 'DT')"", ""('tie', 'NN')"", ""('being', 'VBG')"", ""('worn', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('.', '.')""]",[]
1669,1669,HIND9717529, ,1,[],[]
1670,1670,HIND9717529, ,1,[],[]
1671,1671,HIND9723292,The package is being delivered.,1,"[""('The', 'DT')"", ""('package', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('delivered', 'VBN')"", ""('.', '.')""]","[""('delivered', 'VBN')"", ""('is', 'VBZ')"", ""('package', 'NN')"", ""('The', 'DT')""]"
1672,1672,HIND9723292,The package is being deliver.,1,"[""('The', 'DT')"", ""('package', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('deliver', 'RB')"", ""('.', '.')""]",[]
1673,1673,HIND9723292, ,1,[],[]
1674,1674,HIND9723292, ,1,[],[]
1675,1675,HIND9725083,The team is being congratulate.,2,"[""('The', 'DT')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('congratulate', 'NN')"", ""('.', '.')""]","[""('team', 'NN')"", ""('congratulate', 'NN')""]"
1676,1676,HIND9725083,The team is being congratulated.,2,"[""('The', 'DT')"", ""('team', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('congratulated', 'VBN')"", ""('.', '.')""]","[""('team', 'NN')"", ""('being', 'VBG')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('The', 'DT')"", ""('congratulated', 'VBN')""]"
1677,1677,HIND9725083, ,2,[],[]
1678,1678,HIND9725083, ,2,[],[]
1679,1679,HIND9726969,An exercise is being done.,1,"[""('An', 'DT')"", ""('exercise', 'NN')"", ""('is', 'VBZ')"", ""('being', 'VBG')"", ""('done', 'VBN')"", ""('.', '.')""]","[""('done', 'VBN')"", ""('being', 'VBG')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('exercise', 'NN')"", ""('An', 'DT')""]"
1680,1680,HIND9726969,An exercise are being done.,1,"[""('An', 'DT')"", ""('exercise', 'NN')"", ""('are', 'VBP')"", ""('being', 'VBG')"", ""('done', 'VBN')"", ""('.', '.')""]",[]
1681,1681,HIND9726969, ,1,[],[]
1682,1682,HIND9726969, ,1,[],[]
1683,1683,HIND9728401,The house is cleaned by Ram once a week.,1,"[""('The', 'DT')"", ""('house', 'NN')"", ""('is', 'VBZ')"", ""('cleaned', 'VBN')"", ""('by', 'IN')"", ""('Ram', 'NNP')"", ""('once', 'RB')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]","[""('by', 'IN')"", ""('cleaned', 'VBN')"", ""('week', 'NN')"", ""('Ram', 'NNP')"", ""('house', 'NN')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('The', 'DT')"", ""('once', 'RB')""]"
1684,1684,HIND9728401,The house is cleaned once a week.,1,"[""('The', 'DT')"", ""('house', 'NN')"", ""('is', 'VBZ')"", ""('cleaned', 'VBN')"", ""('once', 'RB')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]",[]
1685,1685,HIND9728401, ,1,[],[]
1686,1686,HIND9728401, ,1,[],[]
1687,1687,HIND9730448,The car was repaired by Ram.,1,"[""('The', 'DT')"", ""('car', 'NN')"", ""('was', 'VBD')"", ""('repaired', 'VBN')"", ""('by', 'IN')"", ""('Ram', 'NNP')"", ""('.', '.')""]","[""('by', 'IN')"", ""('Ram', 'NNP')"", ""('was', 'VBD')"", ""('repaired', 'VBN')"", ""('car', 'NN')""]"
1688,1688,HIND9730448,The car was repair by Ram.,1,"[""('The', 'DT')"", ""('car', 'NN')"", ""('was', 'VBD')"", ""('repair', 'VBN')"", ""('by', 'IN')"", ""('Ram', 'NNP')"", ""('.', '.')""]",[]
1689,1689,HIND9730448, ,1,[],[]
1690,1690,HIND9730448, ,1,[],[]
1691,1691,HIND9733505,Dinner is going to be make by Pooja tonight.,2,"[""('Dinner', 'NNP')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('be', 'VB')"", ""('make', 'VBN')"", ""('by', 'IN')"", ""('Pooja', 'NNP')"", ""('tonight', 'NN')"", ""('.', '.')""]","[""('going', 'VBG')"", ""('tonight', 'NN')"", ""('be', 'VB')"", ""('is', 'VBZ')"", ""('to', 'TO')"", ""('Dinner', 'NNP')"", ""('Pooja', 'NNP')"", ""('make', 'VBN')""]"
1692,1692,HIND9733505,Dinner is going to be made by Pooja tonight.,2,"[""('Dinner', 'NNP')"", ""('is', 'VBZ')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('be', 'VB')"", ""('made', 'VBN')"", ""('by', 'IN')"", ""('Pooja', 'NNP')"", ""('tonight', 'NN')"", ""('.', '.')""]","[""('going', 'VBG')"", ""('by', 'IN')"", ""('tonight', 'NN')"", ""('be', 'VB')"", ""('is', 'VBZ')"", ""('to', 'TO')"", ""('made', 'VBN')"", ""('.', '.')"", ""('Dinner', 'NNP')"", ""('Pooja', 'NNP')""]"
1693,1693,HIND9733505, ,2,[],[]
1694,1694,HIND9733505, ,2,[],[]
1695,1695,HIND9738021,The dishes will be washed by Neha.,1,"[""('The', 'DT')"", ""('dishes', 'NNS')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('washed', 'VBN')"", ""('by', 'IN')"", ""('Neha', 'NNP')"", ""('.', '.')""]","[""('by', 'IN')"", ""('dishes', 'NNS')"", ""('washed', 'VBN')"", ""('be', 'VB')"", ""('.', '.')"", ""('Neha', 'NNP')"", ""('The', 'DT')"", ""('will', 'MD')""]"
1696,1696,HIND9738021,The dishes will be being wash by Neha.,1,"[""('The', 'DT')"", ""('dishes', 'NNS')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('being', 'VBG')"", ""('wash', 'VBN')"", ""('by', 'IN')"", ""('Neha', 'NNP')"", ""('.', '.')""]",[]
1697,1697,HIND9738021, ,1,[],[]
1698,1698,HIND9738021, ,1,[],[]
1699,1699,HIND9741251,The novel was read by Mom in a day.,1,"[""('The', 'DT')"", ""('novel', 'NN')"", ""('was', 'VBD')"", ""('read', 'VBN')"", ""('by', 'IN')"", ""('Mom', 'NNP')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('day', 'NN')"", ""('.', '.')""]","[""('Mom', 'NNP')"", ""('day', 'NN')"", ""('was', 'VBD')"", ""('novel', 'NN')"", ""('read', 'VBN')"", ""('a', 'DT')"", ""('in', 'IN')""]"
1700,1700,HIND9741251,The novel will read by Mom in a day.,1,"[""('The', 'DT')"", ""('novel', 'NN')"", ""('will', 'MD')"", ""('read', 'VB')"", ""('by', 'IN')"", ""('Mom', 'NNP')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('day', 'NN')"", ""('.', '.')""]",[]
1701,1701,HIND9741251, ,1,[],[]
1702,1702,HIND9741251, ,1,[],[]
1703,1703,HIND9743906,The meeting was called off.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('was', 'VBD')"", ""('called', 'VBN')"", ""('off', 'RP')"", ""('.', '.')""]","[""('called', 'VBN')"", ""('was', 'VBD')"", ""('meeting', 'NN')"", ""('off', 'RP')""]"
1704,1704,HIND9743906,The meeting was call off.,1,"[""('The', 'DT')"", ""('meeting', 'NN')"", ""('was', 'VBD')"", ""('call', 'VBN')"", ""('off', 'RP')"", ""('.', '.')""]",[]
1705,1705,HIND9743906, ,1,[],[]
1706,1706,HIND9743906, ,1,[],[]
1707,1707,HIND9746232,He was look after by his grandmother.,2,"[""('He', 'PRP')"", ""('was', 'VBD')"", ""('look', 'NN')"", ""('after', 'IN')"", ""('by', 'IN')"", ""('his', 'PRP$')"", ""('grandmother', 'NN')"", ""('.', '.')""]","[""('by', 'IN')"", ""('grandmother', 'NN')"", ""('He', 'PRP')"", ""('look', 'NN')"", ""('his', 'PRP$')"", ""('after', 'IN')""]"
1708,1708,HIND9746232,He was looked after by his grandmother.,2,"[""('He', 'PRP')"", ""('was', 'VBD')"", ""('looked', 'VBN')"", ""('after', 'IN')"", ""('by', 'IN')"", ""('his', 'PRP$')"", ""('grandmother', 'NN')"", ""('.', '.')""]","[""('by', 'IN')"", ""('grandmother', 'NN')"", ""('He', 'PRP')"", ""('was', 'VBD')"", ""('his', 'PRP$')"", ""('.', '.')"", ""('after', 'IN')"", ""('looked', 'VBN')""]"
1709,1709,HIND9746232, ,2,[],[]
1710,1710,HIND9746232, ,2,[],[]
1711,1711,HIND9749503,The visitors will be driven to the airport at 2:00 pm.,1,"[""('The', 'DT')"", ""('visitors', 'NNS')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('driven', 'VBN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('at', 'IN')"", ""('2:00', 'CD')"", ""('pm', 'NN')"", ""('.', '.')""]","[""('airport', 'NN')"", ""('visitors', 'NNS')"", ""('be', 'VB')"", ""('driven', 'VBN')"", ""('the', 'DT')"", ""('to', 'TO')"", ""('.', '.')"", ""('pm', 'NN')"", ""('The', 'DT')"", ""('at', 'IN')"", ""('will', 'MD')"", ""('2:00', 'CD')""]"
1712,1712,HIND9749503,The visitors was be driven to the airport at 2:00 pm.,1,"[""('The', 'DT')"", ""('visitors', 'NNS')"", ""('was', 'VBD')"", ""('be', 'VB')"", ""('driven', 'VBN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('at', 'IN')"", ""('2:00', 'CD')"", ""('pm', 'NN')"", ""('.', '.')""]",[]
1713,1713,HIND9749503, ,1,[],[]
1714,1714,HIND9749503, ,1,[],[]
1715,1715,HIND9753172,The streets are cleaned every day.,1,"[""('The', 'DT')"", ""('streets', 'NNS')"", ""('are', 'VBP')"", ""('cleaned', 'VBN')"", ""('every', 'DT')"", ""('day', 'NN')"", ""('.', '.')""]","[""('day', 'NN')"", ""('cleaned', 'VBN')"", ""('streets', 'NNS')"", ""('are', 'VBP')"", ""('every', 'DT')""]"
1716,1716,HIND9753172,The streets is cleaned every day.,1,"[""('The', 'DT')"", ""('streets', 'NNS')"", ""('is', 'VBZ')"", ""('cleaned', 'JJ')"", ""('every', 'DT')"", ""('day', 'NN')"", ""('.', '.')""]",[]
1717,1717,HIND9753172, ,1,[],[]
1718,1718,HIND9753172, ,1,[],[]
1719,1719,HIND9756799,He will be sent to school.,1,"[""('He', 'PRP')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('sent', 'VBN')"", ""('to', 'TO')"", ""('school', 'NN')"", ""('.', '.')""]","[""('be', 'VB')"", ""('He', 'PRP')"", ""('sent', 'VBN')"", ""('to', 'TO')"", ""('will', 'MD')"", ""('school', 'NN')""]"
1720,1720,HIND9756799,He will sent to school.,1,"[""('He', 'PRP')"", ""('will', 'MD')"", ""('sent', 'VB')"", ""('to', 'TO')"", ""('school', 'NN')"", ""('.', '.')""]",[]
1721,1721,HIND9756799, ,1,[],[]
1722,1722,HIND9756799, ,1,[],[]
1723,1723,HIND9760133,All your old letters have been kept by me.,1,"[""('All', 'DT')"", ""('your', 'PRP$')"", ""('old', 'JJ')"", ""('letters', 'NNS')"", ""('have', 'VBP')"", ""('been', 'VBN')"", ""('kept', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]","[""('old', 'JJ')"", ""('by', 'IN')"", ""('kept', 'VBN')"", ""('your', 'PRP$')"", ""('have', 'VBP')"", ""('All', 'DT')"", ""('letters', 'NNS')"", ""('been', 'VBN')"", ""('me', 'PRP')""]"
1724,1724,HIND9760133,All your old letters have kept by me.,1,"[""('All', 'DT')"", ""('your', 'PRP$')"", ""('old', 'JJ')"", ""('letters', 'NNS')"", ""('have', 'VBP')"", ""('kept', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
1725,1725,HIND9760133, ,1,[],[]
1726,1726,HIND9760133, ,1,[],[]
1727,1727,HIND9762796,My passport and money were stolen.,1,"[""('My', 'PRP$')"", ""('passport', 'NN')"", ""('and', 'CC')"", ""('money', 'NN')"", ""('were', 'VBD')"", ""('stolen', 'VBN')"", ""('.', '.')""]","[""('and', 'CC')"", ""('My', 'PRP$')"", ""('stolen', 'VBN')"", ""('were', 'VBD')"", ""('money', 'NN')"", ""('passport', 'NN')""]"
1728,1728,HIND9762796,My passport and money were stealed.,1,"[""('My', 'PRP$')"", ""('passport', 'NN')"", ""('and', 'CC')"", ""('money', 'NN')"", ""('were', 'VBD')"", ""('stealed', 'VBN')"", ""('.', '.')""]",[]
1729,1729,HIND9762796, ,1,[],[]
1730,1730,HIND9762796, ,1,[],[]
1731,1731,HIND9764496,Gold has been discovered in the mountains by Sachin.,2,"[""('Gold', 'NN')"", ""('has', 'VBZ')"", ""('been', 'VBN')"", ""('discovered', 'VBN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('mountains', 'NNS')"", ""('by', 'IN')"", ""('Sachin', 'NNP')"", ""('.', '.')""]","[""('by', 'IN')"", ""('Gold', 'NN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('been', 'VBN')"", ""('has', 'VBZ')"", ""('discovered', 'VBN')"", ""('Sachin', 'NNP')"", ""('mountains', 'NNS')""]"
1732,1732,HIND9764496,Gold was discovered in the mountains by Sachin.,2,"[""('Gold', 'NN')"", ""('was', 'VBD')"", ""('discovered', 'VBN')"", ""('in', 'IN')"", ""('the', 'DT')"", ""('mountains', 'NNS')"", ""('by', 'IN')"", ""('Sachin', 'NNP')"", ""('.', '.')""]","[""('by', 'IN')"", ""('Gold', 'NN')"", ""('discovered', 'VBN')"", ""('was', 'VBD')"", ""('the', 'DT')"", ""('.', '.')"", ""('in', 'IN')"", ""('Sachin', 'NNP')"", ""('mountains', 'NNS')""]"
1733,1733,HIND9764496, ,2,[],[]
1734,1734,HIND9764496, ,2,[],[]
1735,1735,HIND9766683,Expeditions have been sent to the Himalayas for years.,1,"[""('Expeditions', 'NNS')"", ""('have', 'VBP')"", ""('been', 'VBN')"", ""('sent', 'VBN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('Himalayas', 'NNP')"", ""('for', 'IN')"", ""('years', 'NNS')"", ""('.', '.')""]","[""('have', 'VBP')"", ""('sent', 'VBN')"", ""('for', 'IN')"", ""('the', 'DT')"", ""('to', 'TO')"", ""('years', 'NNS')"", ""('been', 'VBN')"", ""('.', '.')"", ""('Expeditions', 'NNS')"", ""('Himalayas', 'NNP')""]"
1736,1736,HIND9766683,Expeditions are sent to the Himalayas.,1,"[""('Expeditions', 'NNS')"", ""('are', 'VBP')"", ""('sent', 'VBN')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('Himalayas', 'NNP')"", ""('.', '.')""]",[]
1737,1737,HIND9766683, ,1,[],[]
1738,1738,HIND9766683, ,1,[],[]
1739,1739,HIND9770549,An election is held by the U.S.A every four years.,1,"[""('An', 'DT')"", ""('election', 'NN')"", ""('is', 'VBZ')"", ""('held', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('U.S.A', 'NNP')"", ""('every', 'DT')"", ""('four', 'CD')"", ""('years', 'NNS')"", ""('.', '.')""]","[""('four', 'CD')"", ""('by', 'IN')"", ""('election', 'NN')"", ""('U.S.A', 'NNP')"", ""('held', 'VBN')"", ""('is', 'VBZ')"", ""('years', 'NNS')"", ""('every', 'DT')"", ""('An', 'DT')""]"
1740,1740,HIND9770549,An election is held every four years.,1,"[""('An', 'DT')"", ""('election', 'NN')"", ""('is', 'VBZ')"", ""('held', 'VBN')"", ""('every', 'DT')"", ""('four', 'CD')"", ""('years', 'NNS')"", ""('.', '.')""]",[]
1741,1741,HIND9770549, ,1,[],[]
1742,1742,HIND9770549, ,1,[],[]
1743,1743,HIND9773158,The level of gas should be checked by one.,2,"[""('The', 'DT')"", ""('level', 'NN')"", ""('of', 'IN')"", ""('gas', 'NN')"", ""('should', 'MD')"", ""('be', 'VB')"", ""('checked', 'VBN')"", ""('by', 'IN')"", ""('one', 'CD')"", ""('.', '.')""]","[""('one', 'CD')"", ""('level', 'NN')"", ""('by', 'IN')"", ""('should', 'MD')"", ""('of', 'IN')"", ""('be', 'VB')"", ""('checked', 'VBN')"", ""('gas', 'NN')"", ""('The', 'DT')""]"
1744,1744,HIND9773158,The level of gas should be checked.,2,"[""('The', 'DT')"", ""('level', 'NN')"", ""('of', 'IN')"", ""('gas', 'NN')"", ""('should', 'MD')"", ""('be', 'VB')"", ""('checked', 'VBN')"", ""('.', '.')""]","[""('level', 'NN')"", ""('of', 'IN')"", ""('be', 'VB')"", ""('checked', 'VBN')"", ""('.', '.')"", ""('gas', 'NN')"", ""('The', 'DT')"", ""('should', 'MD')""]"
1745,1745,HIND9773158, ,2,[],[]
1746,1746,HIND9773158, ,2,[],[]
1747,1747,HIND9775068,A number of political prisoners will be released by the government.,1,"[""('A', 'DT')"", ""('number', 'NN')"", ""('of', 'IN')"", ""('political', 'JJ')"", ""('prisoners', 'NNS')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('released', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('government', 'NN')"", ""('.', '.')""]","[""('political', 'JJ')"", ""('by', 'IN')"", ""('released', 'VBN')"", ""('government', 'NN')"", ""('of', 'IN')"", ""('be', 'VB')"", ""('the', 'DT')"", ""('.', '.')"", ""('number', 'NN')"", ""('A', 'DT')"", ""('will', 'MD')"", ""('prisoners', 'NNS')""]"
1748,1748,HIND9775068,A number of political prisoners will be release by the government.,1,"[""('A', 'DT')"", ""('number', 'NN')"", ""('of', 'IN')"", ""('political', 'JJ')"", ""('prisoners', 'NNS')"", ""('will', 'MD')"", ""('be', 'VB')"", ""('release', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('government', 'NN')"", ""('.', '.')""]",[]
1749,1749,HIND9775068, ,1,[],[]
1750,1750,HIND9775068, ,1,[],[]
1751,1751,HIND9777116,"Yesterday, my parents arrived at the airport.",1,"[""('Yesterday', 'NN')"", ""(',', ',')"", ""('my', 'PRP$')"", ""('parents', 'NNS')"", ""('arrived', 'VBN')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('.', '.')""]","[""('airport', 'NN')"", ""('arrived', 'VBN')"", ""('Yesterday', 'NN')"", ""('parents', 'NNS')"", ""(',', ',')"", ""('at', 'IN')"", ""('my', 'PRP$')""]"
1752,1752,HIND9777116,My parents were arrived at the airport yesterday.,1,"[""('My', 'PRP$')"", ""('parents', 'NNS')"", ""('were', 'VBD')"", ""('arrived', 'VBN')"", ""('at', 'IN')"", ""('the', 'DT')"", ""('airport', 'NN')"", ""('yesterday', 'NN')"", ""('.', '.')""]",[]
1753,1753,HIND9777116, ,1,[],[]
1754,1754,HIND9777116, ,1,[],[]
1755,1755,HIND9918959,He asked me why I did not come.,2,"[""('He', 'PRP')"", ""('asked', 'VBD')"", ""('me', 'PRP')"", ""('why', 'WRB')"", ""('I', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('come', 'VBN')"", ""('.', '.')""]","[""('come', 'VBN')"", ""('why', 'WRB')"", ""('He', 'PRP')"", ""('did', 'VBD')"", ""('asked', 'VBD')"", ""('not', 'RB')"", ""('me', 'PRP')"", ""('I', 'PRP')""]"
1756,1756,HIND9918959,He asked me why I hadn't come.,2,"[""('He', 'PRP')"", ""('asked', 'VBD')"", ""('me', 'PRP')"", ""('why', 'WRB')"", ""('I', 'PRP')"", ""('had', 'VBD')"", '(""n\'t"", \'RB\')', ""('come', 'VBN')"", ""('.', '.')""]","[""('come', 'VBN')"", ""('why', 'WRB')"", '(""n\'t"", \'RB\')', ""('He', 'PRP')"", ""('asked', 'VBD')"", ""('had', 'VBD')"", ""('.', '.')"", ""('me', 'PRP')"", ""('I', 'PRP')""]"
1757,1757,HIND9918959, ,2,[],[]
1758,1758,HIND9918959, ,2,[],[]
1759,1759,HIND9785103,You mustn't touch those animals. They're dangerous.,1,"[""('You', 'PRP')"", ""('must', 'MD')"", '(""n\'t"", \'RB\')', ""('touch', 'VB')"", ""('those', 'DT')"", ""('animals', 'NNS')"", ""('.', '.')"", ""('They', 'PRP')"", '(""\'re"", \'VBP\')', ""('dangerous', 'JJ')"", ""('.', '.')""]","[""('touch', 'VB')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('those', 'DT')"", ""('dangerous', 'JJ')"", ""('animals', 'NNS')"", ""('.', '.')"", ""('They', 'PRP')"", ""('must', 'MD')""]"
1760,1760,HIND9785103,You don't have to touch those animals. They're dangerous.,1,"[""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('touch', 'VB')"", ""('those', 'DT')"", ""('animals', 'NNS')"", ""('.', '.')"", ""('They', 'PRP')"", '(""\'re"", \'VBP\')', ""('dangerous', 'JJ')"", ""('.', '.')""]",[]
1761,1761,HIND9785103, ,1,[],[]
1762,1762,HIND9785103, ,1,[],[]
1763,1763,HIND9787467,We mustn't wash those glasses because they're clean.,2,"[""('We', 'PRP')"", ""('must', 'MD')"", '(""n\'t"", \'RB\')', ""('wash', 'VB')"", ""('those', 'DT')"", ""('glasses', 'NNS')"", ""('because', 'IN')"", ""('they', 'PRP')"", '(""\'re"", \'VBP\')', ""('clean', 'JJ')"", ""('.', '.')""]","[""('wash', 'VB')"", ""('We', 'PRP')"", ""('because', 'IN')"", ""('glasses', 'NNS')"", ""('clean', 'JJ')"", ""('they', 'PRP')"", ""('must', 'MD')""]"
1764,1764,HIND9787467,We don't have to wash those glasses because they're clean.,2,"[""('We', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('wash', 'VB')"", ""('those', 'DT')"", ""('glasses', 'NNS')"", ""('because', 'IN')"", ""('they', 'PRP')"", '(""\'re"", \'VBP\')', ""('clean', 'JJ')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('We', 'PRP')"", ""('wash', 'VB')"", ""('have', 'VB')"", '(""n\'t"", \'RB\')', '(""\'re"", \'VBP\')', ""('those', 'DT')"", ""('to', 'TO')"", ""('.', '.')"", ""('because', 'IN')"", ""('glasses', 'NNS')"", ""('clean', 'JJ')"", ""('they', 'PRP')""]"
1765,1765,HIND9787467, ,2,[],[]
1766,1766,HIND9787467, ,2,[],[]
1767,1767,HIND9789406,I mustn't forget to call Neha up. It's her birthday.,1,"[""('I', 'PRP')"", ""('must', 'MD')"", '(""n\'t"", \'RB\')', ""('forget', 'VB')"", ""('to', 'TO')"", ""('call', 'VB')"", ""('Neha', 'NNP')"", ""('up', 'RB')"", ""('.', '.')"", ""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('her', 'PRP$')"", ""('birthday', 'NN')"", ""('.', '.')""]","[""('forget', 'VB')"", '(""n\'t"", \'RB\')', ""('up', 'RB')"", '(""\'s"", \'VBZ\')', ""('her', 'PRP$')"", ""('to', 'TO')"", ""('.', '.')"", ""('Neha', 'NNP')"", ""('call', 'VB')"", ""('It', 'PRP')"", ""('birthday', 'NN')"", ""('I', 'PRP')"", ""('must', 'MD')""]"
1768,1768,HIND9789406,I don't have to forget to call Neha up. It's her birthday.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('forget', 'VB')"", ""('to', 'TO')"", ""('call', 'VB')"", ""('Neha', 'NNP')"", ""('up', 'RB')"", ""('.', '.')"", ""('It', 'PRP')"", '(""\'s"", \'VBZ\')', ""('her', 'PRP$')"", ""('birthday', 'NN')"", ""('.', '.')""]",[]
1769,1769,HIND9789406, ,1,[],[]
1770,1770,HIND9789406, ,1,[],[]
1771,1771,HIND9791244,You mustn't have to cook dinner today since we're eating out.,2,"[""('You', 'PRP')"", ""('must', 'MD')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('cook', 'VB')"", ""('dinner', 'NN')"", ""('today', 'NN')"", ""('since', 'IN')"", ""('we', 'PRP')"", '(""\'re"", \'VBP\')', ""('eating', 'VBG')"", ""('out', 'RP')"", ""('.', '.')""]","[""('since', 'IN')"", ""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('must', 'MD')"", ""('eating', 'VBG')"", ""('today', 'NN')"", ""('cook', 'VB')"", ""('we', 'PRP')"", ""('dinner', 'NN')"", ""('out', 'RP')""]"
1772,1772,HIND9791244,You don't have to cook dinner today since we're eating out.,2,"[""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('cook', 'VB')"", ""('dinner', 'NN')"", ""('today', 'NN')"", ""('since', 'IN')"", ""('we', 'PRP')"", '(""\'re"", \'VBP\')', ""('eating', 'VBG')"", ""('out', 'RP')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('have', 'VB')"", ""('since', 'IN')"", '(""n\'t"", \'RB\')', ""('You', 'PRP')"", '(""\'re"", \'VBP\')', ""('eating', 'VBG')"", ""('today', 'NN')"", ""('to', 'TO')"", ""('.', '.')"", ""('cook', 'VB')"", ""('we', 'PRP')"", ""('dinner', 'NN')"", ""('out', 'RP')""]"
1773,1773,HIND9791244, ,2,[],[]
1774,1774,HIND9791244, ,2,[],[]
1775,1775,HIND9793089,It is forbidden. You must not do that.,1,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('forbidden', 'JJ')"", ""('.', '.')"", ""('You', 'PRP')"", ""('must', 'MD')"", ""('not', 'RB')"", ""('do', 'VB')"", ""('that', 'DT')"", ""('.', '.')""]","[""('do', 'VB')"", ""('forbidden', 'JJ')"", ""('You', 'PRP')"", ""('is', 'VBZ')"", ""('.', '.')"", ""('not', 'RB')"", ""('that', 'DT')"", ""('It', 'PRP')"", ""('must', 'MD')""]"
1776,1776,HIND9793089,It is forbidden. You don't have to do that.,1,"[""('It', 'PRP')"", ""('is', 'VBZ')"", ""('forbidden', 'JJ')"", ""('.', '.')"", ""('You', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('have', 'VB')"", ""('to', 'TO')"", ""('do', 'VB')"", ""('that', 'DT')"", ""('.', '.')""]",[]
1777,1777,HIND9793089, ,1,[],[]
1778,1778,HIND9793089, ,1,[],[]
