,Unnamed: 0,Slide ID,Options,Correct ID,pos_array,pos_delta
1723,1723,HIND7111526,The prize was not won by her.,1,"[""('The', 'DT')"", ""('prize', 'NN')"", ""('was', 'VBD')"", ""('not', 'RB')"", ""('won', 'VBN')"", ""('by', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('won', 'VBN')"", ""('was', 'VBD')""]"
1724,1724,HIND7112999,Their beds do not made by them.,1,"[""('Their', 'PRP$')"", ""('beds', 'NNS')"", ""('do', 'VBP')"", ""('not', 'RB')"", ""('made', 'VBN')"", ""('by', 'IN')"", ""('them', 'PRP')"", ""('.', '.')""]",[]
1725,1725,HIND7112999,Their beds are not made by them.,1,"[""('Their', 'PRP$')"", ""('beds', 'NNS')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('made', 'VBN')"", ""('by', 'IN')"", ""('them', 'PRP')"", ""('.', '.')""]","[""('are', 'VBP')""]"
1726,1726,HIND7112999,Their beds were not made by them.,1,"[""('Their', 'PRP$')"", ""('beds', 'NNS')"", ""('were', 'VBD')"", ""('not', 'RB')"", ""('made', 'VBN')"", ""('by', 'IN')"", ""('them', 'PRP')"", ""('.', '.')""]","[""('were', 'VBD')""]"
1727,1727,HIND7112999,Their beds were not make by them.,1,"[""('Their', 'PRP$')"", ""('beds', 'NNS')"", ""('were', 'VBD')"", ""('not', 'RB')"", ""('make', 'VBN')"", ""('by', 'IN')"", ""('them', 'PRP')"", ""('.', '.')""]","[""('were', 'VBD')"", ""('make', 'VBN')""]"
1728,1728,HIND7114222,Was that letter send by him?,1,"[""('Was', 'NNP')"", ""('that', 'IN')"", ""('letter', 'NN')"", ""('send', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('?', '.')""]",[]
1729,1729,HIND7114222,Was that letter sent by him?,1,"[""('Was', 'NNP')"", ""('that', 'IN')"", ""('letter', 'NN')"", ""('sent', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('?', '.')""]","[""('sent', 'VBN')""]"
1730,1730,HIND7114222,Is that letter sent by him?,1,"[""('Is', 'VBZ')"", ""('that', 'IN')"", ""('letter', 'NN')"", ""('sent', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('?', '.')""]","[""('Is', 'VBZ')"", ""('sent', 'VBN')""]"
1731,1731,HIND7114222,Did that letter sent by him?,1,"[""('Did', 'NNP')"", ""('that', 'IN')"", ""('letter', 'NN')"", ""('sent', 'VBN')"", ""('by', 'IN')"", ""('him', 'PRP')"", ""('?', '.')""]","[""('Did', 'NNP')"", ""('sent', 'VBN')""]"
1732,1732,HIND7115893,They did not told by me.,1,"[""('They', 'PRP')"", ""('did', 'VBD')"", ""('not', 'RB')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]",[]
1733,1733,HIND7115893,They do not told by me.,1,"[""('They', 'PRP')"", ""('do', 'VBP')"", ""('not', 'RB')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]","[""('do', 'VBP')""]"
1734,1734,HIND7115893,They are not told by me.,1,"[""('They', 'PRP')"", ""('are', 'VBP')"", ""('not', 'RB')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]","[""('are', 'VBP')""]"
1735,1735,HIND7115893,They were not told by me.,1,"[""('They', 'PRP')"", ""('were', 'VBD')"", ""('not', 'RB')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('me', 'PRP')"", ""('.', '.')""]","[""('were', 'VBD')""]"
1736,1736,HIND7117097,Four apples were bought by her.,1,"[""('Four', 'CD')"", ""('apples', 'NNS')"", ""('were', 'VBD')"", ""('bought', 'VBN')"", ""('by', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]",[]
1737,1737,HIND7117097,Four apples are buy by her.,1,"[""('Four', 'CD')"", ""('apples', 'NNS')"", ""('are', 'VBP')"", ""('buy', 'VBN')"", ""('by', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('are', 'VBP')"", ""('buy', 'VBN')""]"
1738,1738,HIND7117097,Four apples were buyed by her.,1,"[""('Four', 'CD')"", ""('apples', 'NNS')"", ""('were', 'VBD')"", ""('buyed', 'VBN')"", ""('by', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('buyed', 'VBN')""]"
1739,1739,HIND7117097,Four apples did bought by her.,1,"[""('Four', 'CD')"", ""('apples', 'NNS')"", ""('did', 'VBD')"", ""('bought', 'RB')"", ""('by', 'IN')"", ""('her', 'PRP')"", ""('.', '.')""]","[""('bought', 'RB')"", ""('did', 'VBD')""]"
1740,1740,HIND7118957,The thieves were arrested by the police.,1,"[""('The', 'DT')"", ""('thieves', 'NNS')"", ""('were', 'VBD')"", ""('arrested', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('police', 'NN')"", ""('.', '.')""]",[]
1741,1741,HIND7118957,The thieves are arrested by the police.,1,"[""('The', 'DT')"", ""('thieves', 'NNS')"", ""('are', 'VBP')"", ""('arrested', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('police', 'NN')"", ""('.', '.')""]","[""('are', 'VBP')""]"
1742,1742,HIND7118957,The thieves did arrested by the police.,1,"[""('The', 'DT')"", ""('thieves', 'NNS')"", ""('did', 'VBD')"", ""('arrested', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('police', 'NN')"", ""('.', '.')""]","[""('did', 'VBD')""]"
1743,1743,HIND7118957,The thieves were arrest by the police.,1,"[""('The', 'DT')"", ""('thieves', 'NNS')"", ""('were', 'VBD')"", ""('arrest', 'VBN')"", ""('by', 'IN')"", ""('the', 'DT')"", ""('police', 'NN')"", ""('.', '.')""]","[""('arrest', 'VBN')""]"
1744,1744,HIND7120428,The match was win by us.,1,"[""('The', 'DT')"", ""('match', 'NN')"", ""('was', 'VBD')"", ""('win', 'VBN')"", ""('by', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]",[]
1745,1745,HIND7120428,The match did won by us.,1,"[""('The', 'DT')"", ""('match', 'NN')"", ""('did', 'VBD')"", ""('won', 'VBN')"", ""('by', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('did', 'VBD')"", ""('won', 'VBN')""]"
1746,1746,HIND7120428,The match is won by us.,1,"[""('The', 'DT')"", ""('match', 'NN')"", ""('is', 'VBZ')"", ""('won', 'VBN')"", ""('by', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('is', 'VBZ')"", ""('won', 'VBN')""]"
1747,1747,HIND7120428,The match was won by us.,1,"[""('The', 'DT')"", ""('match', 'NN')"", ""('was', 'VBD')"", ""('won', 'VBN')"", ""('by', 'IN')"", ""('us', 'PRP')"", ""('.', '.')""]","[""('won', 'VBN')""]"
1748,1748,HIND7122255,Good stories did tell by Grandmother.,1,"[""('Good', 'JJ')"", ""('stories', 'NNS')"", ""('did', 'VBD')"", ""('tell', 'VB')"", ""('by', 'IN')"", ""('Grandmother', 'NNP')"", ""('.', '.')""]",[]
1749,1749,HIND7122255,Good stories are told by Grandmother.,1,"[""('Good', 'JJ')"", ""('stories', 'NNS')"", ""('are', 'VBP')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('Grandmother', 'NNP')"", ""('.', '.')""]","[""('are', 'VBP')"", ""('told', 'VBN')""]"
1750,1750,HIND7122255,Good stories were told by Grandmother.,1,"[""('Good', 'JJ')"", ""('stories', 'NNS')"", ""('were', 'VBD')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('Grandmother', 'NNP')"", ""('.', '.')""]","[""('were', 'VBD')"", ""('told', 'VBN')""]"
1751,1751,HIND7122255,Good stories do told by Grandmother.,1,"[""('Good', 'JJ')"", ""('stories', 'NNS')"", ""('do', 'VBP')"", ""('told', 'VBN')"", ""('by', 'IN')"", ""('Grandmother', 'NNP')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('told', 'VBN')""]"
1752,1752,HIND7127540,I don't made my bed.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('made', 'VB')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]",[]
1753,1753,HIND7127540,I don't make my bed.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('make', 'VB')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('make', 'VB')""]"
1754,1754,HIND7127540,I don't create my bed.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", '(""n\'t"", \'RB\')', ""('create', 'VB')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('create', 'VB')""]"
1755,1755,HIND7127540,I am not make my bed.,1,"[""('I', 'PRP')"", ""('am', 'VBP')"", ""('not', 'RB')"", ""('make', 'VB')"", ""('my', 'PRP$')"", ""('bed', 'NN')"", ""('.', '.')""]","[""('am', 'VBP')"", ""('make', 'VB')"", ""('not', 'RB')""]"
1756,1756,HIND7143566,What else do you do apart from going to the mall?,1,"[""('What', 'WP')"", ""('else', 'RB')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('apart', 'RB')"", ""('from', 'IN')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mall', 'NN')"", ""('?', '.')""]",[]
1757,1757,HIND7143566,What do you do else going to the mall?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('else', 'RB')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mall', 'NN')"", ""('?', '.')""]",[]
1758,1758,HIND7143566,What do you do else from going to the mall?,1,"[""('What', 'WP')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('else', 'RB')"", ""('from', 'IN')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mall', 'NN')"", ""('?', '.')""]",[]
1759,1759,HIND7143566,What apart do you do part from going to the mall?,1,"[""('What', 'WP')"", ""('apart', 'RB')"", ""('do', 'VBP')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('part', 'NN')"", ""('from', 'IN')"", ""('going', 'VBG')"", ""('to', 'TO')"", ""('the', 'DT')"", ""('mall', 'NN')"", ""('?', '.')""]","[""('part', 'NN')""]"
1760,1760,HIND7172638,I would likes to have a cup of coffee.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('likes', 'VB')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('coffee', 'NN')"", ""('.', '.')""]",[]
1761,1761,HIND7172638,I would like to have a cup of coffee.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('coffee', 'NN')"", ""('.', '.')""]","[""('like', 'VB')""]"
1762,1762,HIND7172638,I would to have a cup of coffee.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('coffee', 'NN')"", ""('.', '.')""]",[]
1763,1763,HIND7172638,I like to have a cup of coffee.,1,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('have', 'VB')"", ""('a', 'DT')"", ""('cup', 'NN')"", ""('of', 'IN')"", ""('coffee', 'NN')"", ""('.', '.')""]","[""('like', 'VBP')""]"
1764,1764,HIND7174137,I would like to go to Singapore someday.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('to', 'TO')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('Singapore', 'NNP')"", ""('someday', 'NN')"", ""('.', '.')""]",[]
1765,1765,HIND7174137,I like to go to Singapore someday.,1,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('Singapore', 'NNP')"", ""('someday', 'NN')"", ""('.', '.')""]","[""('like', 'VBP')""]"
1766,1766,HIND7174137,I likes to go to Singapore someday.,1,"[""('I', 'PRP')"", ""('likes', 'VBP')"", ""('to', 'TO')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('Singapore', 'NNP')"", ""('someday', 'NN')"", ""('.', '.')""]","[""('likes', 'VBP')""]"
1767,1767,HIND7174137,I would likes to go to Singapore someday.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('likes', 'VB')"", ""('to', 'TO')"", ""('go', 'VB')"", ""('to', 'TO')"", ""('Singapore', 'NNP')"", ""('someday', 'NN')"", ""('.', '.')""]","[""('likes', 'VB')""]"
1768,1768,HIND7175876,I likes to watch all the latest movies.,1,"[""('I', 'PRP')"", ""('likes', 'VBP')"", ""('to', 'TO')"", ""('watch', 'VB')"", ""('all', 'PDT')"", ""('the', 'DT')"", ""('latest', 'JJS')"", ""('movies', 'NNS')"", ""('.', '.')""]",[]
1769,1769,HIND7175876,I would like to watch all the latest movies.,1,"[""('I', 'PRP')"", ""('would', 'MD')"", ""('like', 'VB')"", ""('to', 'TO')"", ""('watch', 'VB')"", ""('all', 'PDT')"", ""('the', 'DT')"", ""('latest', 'JJS')"", ""('movies', 'NNS')"", ""('.', '.')""]","[""('would', 'MD')"", ""('like', 'VB')""]"
1770,1770,HIND7175876,I do like to watch all the latest movies.,1,"[""('I', 'PRP')"", ""('do', 'VBP')"", ""('like', 'IN')"", ""('to', 'TO')"", ""('watch', 'VB')"", ""('all', 'PDT')"", ""('the', 'DT')"", ""('latest', 'JJS')"", ""('movies', 'NNS')"", ""('.', '.')""]","[""('do', 'VBP')"", ""('like', 'IN')""]"
1771,1771,HIND7175876,I like to watch all the latest movies.,1,"[""('I', 'PRP')"", ""('like', 'VBP')"", ""('to', 'TO')"", ""('watch', 'VB')"", ""('all', 'PDT')"", ""('the', 'DT')"", ""('latest', 'JJS')"", ""('movies', 'NNS')"", ""('.', '.')""]","[""('like', 'VBP')""]"
1772,1772,HIND7201447,This is the girl who is from Japan.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('girl', 'NN')"", ""('who', 'WP')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('Japan', 'NNP')"", ""('.', '.')""]",[]
1773,1773,HIND7201447,This is the girl which is from Japan.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('girl', 'NN')"", ""('which', 'WDT')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('Japan', 'NNP')"", ""('.', '.')""]","[""('which', 'WDT')""]"
1774,1774,HIND7201447,This is the girl whom from Japan.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('girl', 'JJ')"", ""('whom', 'WP')"", ""('from', 'IN')"", ""('Japan', 'NNP')"", ""('.', '.')""]","[""('girl', 'JJ')"", ""('whom', 'WP')""]"
1775,1775,HIND7201447,This is the girl whose is from Japan.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('girl', 'NN')"", ""('whose', 'WP$')"", ""('is', 'VBZ')"", ""('from', 'IN')"", ""('Japan', 'NNP')"", ""('.', '.')""]","[""('whose', 'WP$')""]"
1776,1776,HIND7203028,"The man, who's father is a professor, forgot his umbrella.",1,"[""('The', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('who', 'WP')"", '(""\'s"", \'VBZ\')', ""('father', 'NN')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('professor', 'NN')"", ""(',', ',')"", ""('forgot', 'VBD')"", ""('his', 'PRP$')"", ""('umbrella', 'NN')"", ""('.', '.')""]",[]
1777,1777,HIND7203028,"The man, which father is a professor, forgot his umbrella.",1,"[""('The', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('which', 'WDT')"", ""('father', 'VBP')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('professor', 'NN')"", ""(',', ',')"", ""('forgot', 'VBD')"", ""('his', 'PRP$')"", ""('umbrella', 'NN')"", ""('.', '.')""]","[""('which', 'WDT')"", ""('father', 'VBP')""]"
1778,1778,HIND7203028,"The man, whose father is a professor, forgot his umbrella.",1,"[""('The', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('whose', 'WP$')"", ""('father', 'NN')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('professor', 'NN')"", ""(',', ',')"", ""('forgot', 'VBD')"", ""('his', 'PRP$')"", ""('umbrella', 'NN')"", ""('.', '.')""]","[""('whose', 'WP$')""]"
1779,1779,HIND7203028,"The man, whom father is a professor, forgot his umbrella.",1,"[""('The', 'DT')"", ""('man', 'NN')"", ""(',', ',')"", ""('whom', 'WP')"", ""('father', 'NN')"", ""('is', 'VBZ')"", ""('a', 'DT')"", ""('professor', 'NN')"", ""(',', ',')"", ""('forgot', 'VBD')"", ""('his', 'PRP$')"", ""('umbrella', 'NN')"", ""('.', '.')""]","[""('whom', 'WP')""]"
1780,1780,HIND7204351,What did you do with the money whom your mother lent you?,1,"[""('What', 'WP')"", ""('did', 'VBD')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('with', 'IN')"", ""('the', 'DT')"", ""('money', 'NN')"", ""('whom', 'WP')"", ""('your', 'PRP$')"", ""('mother', 'NN')"", ""('lent', 'NN')"", ""('you', 'PRP')"", ""('?', '.')""]",[]
1781,1781,HIND7204351,What did you do with the money whose your mother lent you?,1,"[""('What', 'WP')"", ""('did', 'VBD')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('with', 'IN')"", ""('the', 'DT')"", ""('money', 'NN')"", ""('whose', 'WP$')"", ""('your', 'PRP$')"", ""('mother', 'NN')"", ""('lent', 'NN')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('whose', 'WP$')""]"
1782,1782,HIND7204351,What did you do with the money who your mother lent you?,1,"[""('What', 'WP')"", ""('did', 'VBD')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('with', 'IN')"", ""('the', 'DT')"", ""('money', 'NN')"", ""('who', 'WP')"", ""('your', 'PRP$')"", ""('mother', 'NN')"", ""('lent', 'NN')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('who', 'WP')""]"
1783,1783,HIND7204351,What did you do with the money which your mother lent you?,1,"[""('What', 'WP')"", ""('did', 'VBD')"", ""('you', 'PRP')"", ""('do', 'VB')"", ""('with', 'IN')"", ""('the', 'DT')"", ""('money', 'NN')"", ""('which', 'WDT')"", ""('your', 'PRP$')"", ""('mother', 'NN')"", ""('lent', 'NN')"", ""('you', 'PRP')"", ""('?', '.')""]","[""('which', 'WDT')""]"
1784,1784,HIND7205581,This is the house whom I grew up.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('house', 'NN')"", ""('whom', 'WP')"", ""('I', 'PRP')"", ""('grew', 'VBD')"", ""('up', 'RP')"", ""('.', '.')""]",[]
1785,1785,HIND7205581,This is the house where I grew up.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('house', 'NN')"", ""('where', 'WRB')"", ""('I', 'PRP')"", ""('grew', 'VBD')"", ""('up', 'RP')"", ""('.', '.')""]","[""('where', 'WRB')""]"
1786,1786,HIND7205581,This is the house that I grew up.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('house', 'NN')"", ""('that', 'IN')"", ""('I', 'PRP')"", ""('grew', 'VBD')"", ""('up', 'RP')"", ""('.', '.')""]","[""('that', 'IN')""]"
1787,1787,HIND7205581,This is the house which I grew up.,1,"[""('This', 'DT')"", ""('is', 'VBZ')"", ""('the', 'DT')"", ""('house', 'NN')"", ""('which', 'WDT')"", ""('I', 'PRP')"", ""('grew', 'VBD')"", ""('up', 'RP')"", ""('.', '.')""]","[""('which', 'WDT')""]"
1788,1788,HIND7214076,You has just called her up.,1,"[""('You', 'PRP')"", ""('has', 'VBZ')"", ""('just', 'RB')"", ""('called', 'VBN')"", ""('her', 'PRP$')"", ""('up', 'NN')"", ""('.', '.')""]",[]
1789,1789,HIND7214076,You have just called her up.,1,"[""('You', 'PRP')"", ""('have', 'VBP')"", ""('just', 'RB')"", ""('called', 'VBN')"", ""('her', 'PRP$')"", ""('up', 'NN')"", ""('.', '.')""]","[""('have', 'VBP')""]"
1790,1790,HIND7214076,You have just call her up.,1,"[""('You', 'PRP')"", ""('have', 'VBP')"", ""('just', 'RB')"", ""('call', 'VB')"", ""('her', 'PRP$')"", ""('up', 'NN')"", ""('.', '.')""]","[""('have', 'VBP')"", ""('call', 'VB')""]"
1791,1791,HIND7214076,You have just callen her up.,1,"[""('You', 'PRP')"", ""('have', 'VBP')"", ""('just', 'RB')"", ""('callen', 'VBN')"", ""('her', 'PRP$')"", ""('up', 'NN')"", ""('.', '.')""]","[""('callen', 'VBN')"", ""('have', 'VBP')""]"
1792,1792,HIND7222019,Oh no! We have missed the bus.,1,"[""('Oh', 'UH')"", ""('no', 'DT')"", ""('!', '.')"", ""('We', 'PRP')"", ""('have', 'VBP')"", ""('missed', 'VBN')"", ""('the', 'DT')"", ""('bus', 'NN')"", ""('.', '.')""]",[]
1793,1793,HIND7222019,Oh no! We has miss the bus.,1,"[""('Oh', 'UH')"", ""('no', 'DT')"", ""('!', '.')"", ""('We', 'PRP')"", ""('has', 'VBZ')"", ""('miss', 'VBN')"", ""('the', 'DT')"", ""('bus', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('miss', 'VBN')""]"
1794,1794,HIND7222019,Oh no! We has missed the bus.,1,"[""('Oh', 'UH')"", ""('no', 'DT')"", ""('!', '.')"", ""('We', 'PRP')"", ""('has', 'VBZ')"", ""('missed', 'VBN')"", ""('the', 'DT')"", ""('bus', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
1795,1795,HIND7222019,Oh no! We have miss the bus.,1,"[""('Oh', 'UH')"", ""('no', 'DT')"", ""('!', '.')"", ""('We', 'PRP')"", ""('have', 'VBP')"", ""('miss', 'VBN')"", ""('the', 'DT')"", ""('bus', 'NN')"", ""('.', '.')""]","[""('miss', 'VBN')""]"
1796,1796,HIND7229719,I've lose my homework.,1,"[""('I', 'PRP')"", '(""\'ve"", \'VBP\')', ""('lose', 'VB')"", ""('my', 'PRP$')"", ""('homework', 'NN')"", ""('.', '.')""]",[]
1797,1797,HIND7229719,I has lost my homework.,1,"[""('I', 'PRP')"", ""('has', 'VBZ')"", ""('lost', 'VBN')"", ""('my', 'PRP$')"", ""('homework', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('lost', 'VBN')""]"
1798,1798,HIND7229719,I lost have my homework.,1,"[""('I', 'PRP')"", ""('lost', 'VBD')"", ""('have', 'VB')"", ""('my', 'PRP$')"", ""('homework', 'NN')"", ""('.', '.')""]","[""('have', 'VB')"", ""('lost', 'VBD')""]"
1799,1799,HIND7229719,I've lost my homework.,1,"[""('I', 'PRP')"", '(""\'ve"", \'VBP\')', ""('lost', 'VBN')"", ""('my', 'PRP$')"", ""('homework', 'NN')"", ""('.', '.')""]","[""('lost', 'VBN')""]"
1800,1800,HIND7241844,She have not cleaned the bathroom in a week.,1,"[""('She', 'PRP')"", ""('have', 'VBP')"", ""('not', 'RB')"", ""('cleaned', 'VBN')"", ""('the', 'DT')"", ""('bathroom', 'NN')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]",[]
1801,1801,HIND7241844,She has not cleaned the bathroom in a week.,1,"[""('She', 'PRP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('cleaned', 'VBN')"", ""('the', 'DT')"", ""('bathroom', 'NN')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')""]"
1802,1802,HIND7241844,She haven't cleaned the bathroom in a week.,1,"[""('She', 'PRP')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('cleaned', 'VBN')"", ""('the', 'DT')"", ""('bathroom', 'NN')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]","['(""n\'t"", \'RB\')']"
1803,1803,HIND7241844,She has not clean the bathroom in a week.,1,"[""('She', 'PRP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('clean', 'VBN')"", ""('the', 'DT')"", ""('bathroom', 'NN')"", ""('in', 'IN')"", ""('a', 'DT')"", ""('week', 'NN')"", ""('.', '.')""]","[""('has', 'VBZ')"", ""('clean', 'VBN')""]"
1804,1804,HIND7247445,The banana hasn't not turned brown yet.,1,"[""('The', 'DT')"", ""('banana', 'NN')"", ""('has', 'VBZ')"", '(""n\'t"", \'RB\')', ""('not', 'RB')"", ""('turned', 'VBN')"", ""('brown', 'RP')"", ""('yet', 'RB')"", ""('.', '.')""]",[]
1805,1805,HIND7247445,The banana haven't turned brown yet.,1,"[""('The', 'DT')"", ""('banana', 'NN')"", ""('have', 'VBP')"", '(""n\'t"", \'RB\')', ""('turned', 'VBN')"", ""('brown', 'RP')"", ""('yet', 'RB')"", ""('.', '.')""]","[""('have', 'VBP')""]"
1806,1806,HIND7247445,The banana hasn't turned brown yet.,1,"[""('The', 'DT')"", ""('banana', 'NN')"", ""('has', 'VBZ')"", '(""n\'t"", \'RB\')', ""('turned', 'VBN')"", ""('brown', 'RP')"", ""('yet', 'RB')"", ""('.', '.')""]",[]
1807,1807,HIND7247445,The banana hasn't turn brown yet.,1,"[""('The', 'DT')"", ""('banana', 'NN')"", ""('has', 'VBZ')"", '(""n\'t"", \'RB\')', ""('turn', 'VB')"", ""('brown', 'RP')"", ""('yet', 'RB')"", ""('.', '.')""]","[""('turn', 'VB')""]"
1808,1808,HIND7262796,Sachin has not buyed the milk.,1,"[""('Sachin', 'NNP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('buyed', 'VBN')"", ""('the', 'DT')"", ""('milk', 'NN')"", ""('.', '.')""]",[]
1809,1809,HIND7262796,Sachin has not bought the milk.,1,"[""('Sachin', 'NNP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('bought', 'VBN')"", ""('the', 'DT')"", ""('milk', 'NN')"", ""('.', '.')""]","[""('bought', 'VBN')""]"
1810,1810,HIND7262796,Sachin has not brought the milk.,1,"[""('Sachin', 'NNP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('brought', 'VBN')"", ""('the', 'DT')"", ""('milk', 'NN')"", ""('.', '.')""]","[""('brought', 'VBN')""]"
1811,1811,HIND7262796,Sachin has not boughten the milk.,1,"[""('Sachin', 'NNP')"", ""('has', 'VBZ')"", ""('not', 'RB')"", ""('boughten', 'VBN')"", ""('the', 'DT')"", ""('milk', 'NN')"", ""('.', '.')""]","[""('boughten', 'VBN')""]"
1812,1812,HIND7274080,I have known him since January.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('known', 'VBN')"", ""('him', 'PRP')"", ""('since', 'IN')"", ""('January', 'NNP')"", ""('.', '.')""]",[]
1813,1813,HIND7274080,I have known him for January.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('known', 'VBN')"", ""('him', 'PRP')"", ""('for', 'IN')"", ""('January', 'NNP')"", ""('.', '.')""]","[""('for', 'IN')""]"
1814,1814,HIND7274080,I have known him in January.,1,"[""('I', 'PRP')"", ""('have', 'VBP')"", ""('known', 'VBN')"", ""('him', 'PRP')"", ""('in', 'IN')"", ""('January', 'NNP')"", ""('.', '.')""]","[""('in', 'IN')""]"
