Slide ID,Options,Correct ID
HIND9726969,An exercise are being done.,1
HIND9728401,The house is cleaned by Ram once a week.,1
HIND9728401,The house is cleaned once a week.,1
HIND9730448,The car was repaired by Ram.,1
HIND9730448,The car was repair by Ram.,1
HIND9733505,Dinner is going to be make by Pooja tonight.,2
HIND9733505,Dinner is going to be made by Pooja tonight.,2
HIND9738021,The dishes will be washed by Neha.,1
HIND9738021,The dishes will be being wash by Neha.,1
HIND9741251,The novel was read by Mom in a day.,1
HIND9741251,The novel will read by Mom in a day.,1
HIND9743906,The meeting was called off.,1
HIND9743906,The meeting was call off.,1
HIND9746232,He was look after by his grandmother.,2
HIND9746232,He was looked after by his grandmother.,2
HIND9749503,The visitors will be driven to the airport at 2:00 pm.,1
HIND9749503,The visitors was be driven to the airport at 2:00 pm.,1
HIND9753172,The streets are cleaned every day.,1
HIND9753172,The streets is cleaned every day.,1
HIND9756799,He will be sent to school.,1
HIND9756799,He will sent to school.,1
HIND9760133,All your old letters have been kept by me.,1
HIND9760133,All your old letters have kept by me.,1
HIND9762796,My passport and money were stolen.,1
HIND9762796,My passport and money were stealed.,1
HIND9764496,Gold has been discovered in the mountains by Sachin.,2
HIND9764496,Gold was discovered in the mountains by Sachin.,2
HIND9766683,Expeditions have been sent to the Himalayas for years.,1
HIND9766683,Expeditions are sent to the Himalayas.,1
HIND9770549,An election is held by the U.S.A every four years.,1
HIND9770549,An election is held every four years.,1
HIND9773158,The level of gas should be checked by one.,2
HIND9773158,The level of gas should be checked.,2
HIND9775068,A number of political prisoners will be released by the government.,1
HIND9775068,A number of political prisoners will be release by the government.,1
HIND9777116,"Yesterday, my parents arrived at the airport.",1
HIND9777116,My parents were arrived at the airport yesterday.,1
HIND9918959,He asked me why I did not come.,2
HIND9918959,He asked me why I hadn't come.,2
HIND9785103,You mustn't touch those animals. They're dangerous.,1
HIND9785103,You don't have to touch those animals. They're dangerous.,1
HIND9787467,We mustn't wash those glasses because they're clean.,2
HIND9787467,We don't have to wash those glasses because they're clean.,2
HIND9789406,I mustn't forget to call Neha up. It's her birthday.,1
HIND9789406,I don't have to forget to call Neha up. It's her birthday.,1
HIND9791244,You mustn't have to cook dinner today since we're eating out.,2
HIND9791244,You don't have to cook dinner today since we're eating out.,2
HIND9793089,It is forbidden. You must not do that.,1
HIND9793089,It is forbidden. You don't have to do that.,1
HIND9795525,You mustn't ask for my permission. You can do whatever you want.,2
HIND9795525,You don't have to ask for my permission. You can do whatever you want.,2
HIND9798441,You must not speak to the driver while the bus is moving. It's dangerous.,1
HIND9798441,You don't have to speak to the driver while the bus is moving. It's dangerous.,1
HIND9801006,You can take whatever you like. You don't have to ask.,1
HIND9801006,You can take whatever you like. You are not need to ask.,1
HIND9802912,It's optional. We don't have to do it if we don't want to.,1
HIND9802912,It's optional. We mustn't do it if we don't want to.,1
HIND9805161,"I'll tell you a secret. But, you mustn't tell anybody else.",1
HIND9805161,"I'll tell you a secret. But, you mustn't told anybody else.",1
HIND9808854,Be on time. You must not be late or we will leave without you.,1
HIND9808854,Be on time. You don't have to be late or we will leave without you.,1
HIND9812427,I like Saturdays because I don't have to go to work.,1
HIND9812427,I like Saturdays because I must not go to work.,1
HIND9815806,This is very important. You must not forget what I said.,1
HIND9815806,This is very important. You must not forgot what I said.,1
HIND9818851,The train will directly stop there. You don't have to change trains.,1
HIND9818851,The train will directly stop there. You does not have to change trains.,1
HIND575924,Scarves,1
HIND575924,Scarfes,1
HIND580286,Halfs,2
HIND580286,Halves,2
HIND584791,Dwarfs,1
HIND584791,Dwarfes,1
HIND589906,Knives,1
HIND589906,Knifes,1
HIND594819,Leafs,2
HIND594819,Leaves,2
HIND599117,Lives,1
HIND599117,Lifes,1
HIND602298,Loafs,2
HIND602298,Loaves,2
HIND605263,Selfs,2
HIND605263,Selves,2
HIND608541,Shelves,1
HIND608541,Shelfs,1
HIND612167,Thieves,1
HIND612167,Thiefs,1
HIND616311,Wifes,2
HIND616311,Wives,2
HIND619796,Wolves,1
HIND619796,Wolfs,1
HIND885475,"Please turn your cell phone off, the movie is about to start.",1
HIND885475,"Please turn off your cell phone, the movie was about to start.",1
HIND886901,They are supposed start building the new bridge next summer.,2
HIND886901,They are supposed to start building the new bridge next summer.,2
HIND888338,The plane is due to land at 6:30 tomorrow morning.,1
HIND888338,The plane is due land at 6:30 tomorrow morning.,1
HIND891409,You are not to answer any questions from any of the reporters.,1
HIND891409,You are to not answer any questions from any of the reporters.,1
HIND893040,Everyone sits down when the film is about to start.,1
HIND893040,Everyone sits down when the film will about to start.,1
HIND895642,You are to handing this packet over to him before noon.,2
HIND895642,You are to hand this packet over to him before noon.,2
HIND901565,We walked home quickly as it was about to rain.,1
HIND901565,We walked home quickly as it will about to rain.,1
HIND904053,The president is about to come.,1
HIND904053,The president will about to come.,1
HIND755399,The train will leave at 11:45 tomorrow.,1
HIND755399,The train will be leave at 11:45 tomorrow.,1
HIND757667,We are going to have dinner at a nice restaurant on Saturday.,1
HIND757667,We are go to have dinner at a nice restaurant on Saturday.,1
HIND759793,Look at the weather. Looks like it is going to snowing today.,2
HIND759793,Look at the weather. Looks like it is going to snow today.,2
HIND763688,I will be free by 6 in the evening.,1
HIND763688,I will be freeing by 6 in the evening.,1
HIND765728,My work will not finish before 2 PM.,1
HIND765728,My work will not finished before 2 PM.,1
HIND767373,They do flying to London on Friday evening.,2
HIND767373,They are flying to London on Friday evening.,2
HIND770441,It is going to rain in a few minutes.,1
HIND770441,It is go to rain in a few minutes.,1
HIND7146648,They are going to hangout.,1
HIND7146648,They are going to hangouts.,1
HIND7556367,My father and I run a business.,1
HIND7556367,My father and my run a business.,1
HIND7560708,My mom grows our children.,2
HIND7560708,My mom raises our children.,2
HIND7563201,Our room is next to our kids' room.,1
HIND7563201,Our room is above our kids' room.,1
HIND7571098,Niece,1
HIND7571098,Neice,1
HIND7572477,She's not like my father.,2
HIND7572477,She's a lot like my father.,2
HIND7636633,Are the cupboards spacious enough?,1
HIND7636633,Are the cupboards spacey enough?,1
HIND7649786,"I looked forward, but nobody was there.",2
HIND7649786,"I looked around, but nobody was there.",2
HIND7742614,How many days do you need the room for?,1
HIND7742614,How much days do you need the room for?,1
HIND7927052,Play,2
HIND7927052,Go,2
HIND7932933,I don't like playing computer games,1
HIND7932933,I don't like doing computer games,1
HIND815269,Will he have gone home by now?,1
HIND815269,Will he has gone home by now?,1
HIND816828,We will have finished decorating the house by the end of this week?,2
HIND816828,Will we have finished decorating the house by the end of this week?,2
HIND786614,She won't have gone to Bombay by next week,1
HIND786614,She isn't have gone to Bombay by next week,1
HIND802366,"By September, the iPhone's new model will have arrives.",2
HIND802366,"By September, the iPhone's new model will have arrived.",2
HIND9955484,He said that he had been to the fruit market.,1
HIND9955484,He said that he been to the fruit market.,1
HIND9960120,He said that they had gone out for lunch.,1
HIND9960120,He said that they is gone out for lunch.,1
HIND9961544,He exclaimed that they had been wotching the TV since morning.,2
HIND9961544,He exclaimed that they had been watching the TV since morning.,2
HIND9962967,He said that they are sleeping for hours.,2
HIND9962967,He said that they had been sleeping for hours.,2
HIND1017077,I will bring my brother along with me.,1
HIND1017077,I will bring my brother along with myself.,1
HIND1022604,She told herself the truth.,2
HIND1022604,She told her the truth.,2
HIND1108774,You have reduced your weight by at least 5 kg.,2
HIND1108774,You will reduce your weight by at least 5 kg.,2
HIND1110064,You will be relaxed and positive about life.,1
HIND1110064,You are relaxed and positive about life.,1
HIND1111554,You will feel younger and healthier.,1
HIND1111554,You will be feeling younger and healthier.,1
HIND1115337,Your general fitness is improve,2
HIND1115337,Your general fitness will improve,2
HIND1119213,Your friends think you are looking wonderful.,2
HIND1119213,Your friends will think you look wonderful.,2
HIND1123313,You should stop running if it's too hot,1
HIND1123313,You should stop run if it's too hot,1
HIND1126181,You will do different kinds of exercises,2
HIND1126181,You should do different kinds of exercises,2
HIND1128824,You should exercise through the winter months as well.,1
HIND1128824,You have to exercise through the winter months as well.,1
HIND1131531,You should only do those exercises that you really enjoy doing.,1
HIND1131531,You only do those exercises that you really enjoy doing.,1
HIND1237320,I couldn't operate the computer when I was a child.,1
HIND1237320,I can't operate the computer when I was a child.,1
HIND1251486,I could run ten miles in my twenties.,1
HIND1251486,I could ran ten miles in my twenties.,1
HIND1261058,"Can I borrow your pen for a minute, please?",1
HIND1261058,"Can I borrowed your pen for a minute, please?",1
HIND1262282,Am I allowed to smoke in the theater?,1
HIND1262282,Am I allowed to smoking in the theater?,1
HIND1263852,I wasn't allowed to go out because my parents wanted me to study.,1
HIND1263852,I wasn't allow to go out because my parents wanted me to study.,1
HIND1265356,May I ask you something?,1
HIND1265356,May I asked you something?,1
HIND1266994,"Sister: Could I borrow your car for a couple of hours? Me: Yes, of course you can.",1
HIND1266994,"Sister: Could I borrow your car for a couple of hours? Me: Yes, of course you could.",1
HIND1268605,I could take a look at your notes?,2
HIND1268605,Could I take a look at your notes?,2
HIND1271614,"Sure, you are",2
HIND1271614,"Sure, you can",2
HIND1273549,She is allowed to take home some food from the restaurant she works in.,1
HIND1273549,She is allow to take home some food from the restaurant she works in.,1
HIND1280503,"May I sit here, please?",1
HIND1280503,"May I sat here, please?",1
HIND1320007,I hate studying for exams.,1
HIND1320007,I hate study for exams.,1
HIND1305584,Try as many as you can.,2
HIND1305584,Try as much as you can.,2
HIND8888583,Why don’t you come jogging with me?,1
HIND8888583,Why haven't you come jogging with me?,1
HIND2827413,Mine friend,2
HIND2827413,My friend,2
HIND3282035,One girl,2
HIND3282035,Two girls,2
HIND3292856,Three,1
HIND3292856,Five,1
HIND3295178,Three,2
HIND3295178,Five,2
HIND3298534,Seven,2
HIND3298534,Six,2
HIND3302162,Nine,1
HIND3302162,Four,1
HIND3310105,Nine,1
HIND3310105,Seven,1
HIND3757612,The boy is short.,2
HIND3757612,The girl is short.,2
HIND3760399,The boy is tall.,1
HIND3760399,The girl is tall.,1
HIND3761694,The girl is tall.,1
HIND3761694,The girl is short.,1
HIND3767460,A big dog.,1
HIND3767460,A small dog.,1
HIND3769963,A small cat.,1
HIND3769963,A small dog.,1
HIND3771174,A dog small.,2
HIND3771174,A small dog.,2
HIND3833801,She has black hair.,1
HIND3833801,She has black hairs.,1
HIND3835017,He has blue eyes.,1
HIND3835017,He has blues eyes.,1
HIND3836267,I have black phone.,2
HIND3836267,I have a black phone.,2
HIND3991189,Blue,1
HIND3991189,Yellow,1
HIND3992437,Red,2
HIND3992437,Green,2
HIND4045833,That man has black shorts.,2
HIND4045833,That man has black trousers.,2
HIND4047200,The woman has green shorts.,1
HIND4047200,The woman has a green skirt.,1
HIND4048417,The woman has a grey skirt.,1
HIND4048417,The woman has a red skirt.,1
HIND4049884,The man has a blue shirt.,1
HIND4049884,The man has an orange shirt.,1
HIND4051398,He wears a skirt to work.,2
HIND4051398,He wears a tie to work.,2
HIND4052606,A brown hat and blue slippers.,1
HIND4052606,A brown hat and orange slippers.,1
HIND4324509,This is a dining table.,2
HIND4324509,This is a bed.,2
HIND4327593,There is a lamp on my side table.,1
HIND4327593,There is a lamp in my side table.,1
HIND4328807,There is a chandelier in my room.,1
HIND4328807,There is a ceiling in my room.,1
HIND4330271,There is a painting under my wall.,2
HIND4330271,There is a painting on my wall.,2
HIND4333932,"There is a rug under the floor, on my bed.",2
HIND4333932,"There is a rug on the floor, under my bed.",2
HIND4337128,There are pillows and cushions on my bed.,1
HIND4337128,There is pillows and cushions on my bed.,1
HIND4339177,There are two mirrors on my cupboard.,1
HIND4339177,There is a two mirrors on my cupboard.,1
HIND4346587,My room has wood floors.,2
HIND4346587,My room has wooden floors.,2
HIND4518304,The pen is under the notepad.,2
HIND4518304,The pen is next to the notepad.,2
HIND4520008,The red pen is in between the green pen and the black pen.,1
HIND4520008,The red pen is under the green pen and the black pen.,1
HIND4568989,"The airport is on the Ring road, next to the gym.",2
HIND4568989,"The airport is on the Main street, next to the book store.",2
HIND4570422,The bus stop is on the Ring road.,1
HIND4570422,The bus stop is on the corner of Gold street.,1
HIND4572285,"The temple is next to the bus stop, across from the movie theatre.",1
HIND4572285,"The temple is next to the movie theatre, across from the bus stop.",1
HIND4574625,The restaurant is next to the airport.,2
HIND4574625,The restaurant is between the gym and the hospital.,2
HIND4578421,The hospital is on the corner of Gold street and Ring road.,1
HIND4578421,The hospital is in between the gym and the restaurant.,1
HIND4581931,"The movie theatre is at the corner of Gold street, across the temple.",1
HIND4581931,"The movie theatre is at the corner of Hill road, across from the hospital.",1
HIND4583562,"The restaurant is on Ring road, behind the gym.",1
HIND4583562,"The restaurant is on Ring road, at the backside of the gym.",1
HIND4593889,In Delhi,1
HIND4593889,In Mumbai,1
HIND4595608,Yes,1
HIND4595608,No,1
HIND4597699,Yes,2
HIND4597699,No,2
HIND4705679,Those peaks,1
HIND4705679,This peaks,1
HIND4707063,These cupcakes,1
HIND4707063,Those cupcakes,1
HIND4709102,This dress,1
HIND4709102,That dress,1
HIND4710517,Can I have these shoes?,1
HIND4710517,Can I have this shoes?,1
HIND4711773,That house,1
HIND4711773,This house,1
HIND4725244,How many oil do you have?,2
HIND4725244,How much oil do you have?,2
HIND4764330,Milk is good for health.,1
HIND4764330,A milk is good for health.,1
HIND4792809,A glass of milk,1
HIND4792809,A milk,1
HIND4794149,Some milk,1
HIND4794149,A milk,1
HIND4796762,Countable,1
HIND4796762,Uncountable,1
HIND4798224,A lot of pasta are exported from Italy.,2
HIND4798224,A lot of pasta is exported from Italy.,2
HIND4799549,English is easy,1
HIND4799549,English are easy,1
HIND4800860,Your children is very intelligent.,2
HIND4800860,Your children are very intelligent.,2
HIND4802096,This cheese is very tasty,1
HIND4802096,This cheese are very tasty,1
HIND8332553,Are you free this weekend? I wanted to meet you to discuss the plan for the next week.,1
HIND8332553,Are you free this weekend? I wanted to meet you for discuss the plan for the next week.,1
HIND4046365,"If I work for two hours, I will charge 500 rupees.",1
HIND4046365,"If I work for two hours, I will be charged 500 rupees.",1
HIND3962106,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND3962106,It was a relief to find the documents. I had looked for them all afternoon.,1
HIND4059991,I wish you the best of luck and a lot of success in all your endeavors.,1
HIND4059991,I wish you the all the best and a lot of success in all your endeavors.,1
HIND4063714,Congratulations on your graduation!,1
HIND4063714,Congratulations on your passing out!,1
HIND4064951,Wish you a speedy recovery. Get well soon!,1
HIND4064951,Wish you a fastly recovery. Get well soon!,1
HIND1623547,Then I turn on the radio.,1
HIND1623547,Then I turn up the radio.,1
HIND1626143,I'm looking for my keys.,1
HIND1626143,I'm looking my keys for.,1
HIND1628749,Put on your coat.,1
HIND1628749,Put your coat.,1
HIND1629988,I looked my notes through.,2
HIND1629988,I looked through my notes.,2
HIND1634283,Don't throw this magazine away.,1
HIND1634283,Don't throw this magazine on.,1
HIND1635746,Please turn it on.,2
HIND1635746,Please turn it down.,2
HIND1398195,"His situation is critical, he urgently needs to be operated on.",1
HIND1398195,"His situation is critical, he urgent needs to be operated on.",1
HIND1401061,"I am need help, my child has gotten locked in the room.",2
HIND1401061,"I need help, my child has gotten locked in the room.",2
HIND1407211,"I need help, I'm stuck in an elevator.",1
HIND1407211,"I need help, I'm suck in an elevator.",1
HIND1568285,You didn't have to bring this up.,1
HIND1568285,You didn't have to bring this out.,1
HIND1569604,"I don't know what is going on, on this issue, but we'll clear it up today.",1
HIND1569604,"I don't know what is going on, on this issue, but we'll call it off today.",1
HIND1594169,"It is not true, she is just making it up.",1
HIND1594169,"It is not true, she is just making it.",1
HIND628797,Roofs,1
HIND628797,Rooves,1
HIND296458,You would provide full support to the CEO.,1
HIND296458,You would provide full support in the CEO.,1
HIND298562,You should have a minimum with six months' of experience.,2
HIND298562,You should have a minimum of six months' of experience.,2
HIND301096,You will have to make arrangements for the accommodation of the delegates.,1
HIND301096,You will have to make arrangements to the accommodation of the delegates.,1
HIND303342,You will have to liaison with senior people from other companies.,1
HIND303342,You will have to liaison to senior people from other companies.,1
HIND4089724,You nearly had an accident. You must drive more carefully.,1
HIND4089724,You nearly had an accident. You have to drive more carefully.,1
HIND4658293,Athiest,2
HIND4658293,Atheist,2
HIND4735292,Do you like guavas?,1
HIND4735292,Do you like plums?,1
HIND4736529,That date is very tasty.,2
HIND4736529,That plum is very tasty.,2
HIND8669172,"The table, that was broken, was my grandmothers.",1
HIND8669172,"The table, whom was broken, was m grandmothers.",1
HIND8670597,She loves books whom have happy ending.,2
HIND8670597,She loves books that have happy ending.,2
HIND8672006,I bought a new car that is very fast.,1
HIND8672006,I bought a new car who is very fast.,1
HIND8673423,The architect whom has taken my project lives in Delhi.,2
HIND8673423,The architect that has taken my project lives in Delhi.,2
HIND8676255,Do you know the girl whom offered you a seat?,2
HIND8676255,Do you know the girl that offered you a seat?,2
HIND8677662,"I paid the man, whom delivered the flowers.",2
HIND8677662,"I paid the man, that delivered the flowers.",2
HIND8679078,The man who she lived with was dangerous.,2
HIND8679078,The man that she lived with was dangerous.,2
HIND4813487,"I am going out, so you'd better take your keys with you.",1
HIND4813487,"I am going out, so you would rather take your keys with you.",1
HIND4814724,"This restaurant is usually crowded, so we'd better reserve a table.",1
HIND4814724,"This restaurant is usually crowded, so we would rather reserve a table.",1
HIND4816099,Your scores aren't up to the mark. You would rather work harder next time.,2
HIND4816099,Your scores aren't up to the mark. You had better work harder next time.,2
HIND4817336,I don't fancy concerts much. I would rather watch a movie instead.,1
HIND4817336,I don't fancy concerts much. I had better watch a movie instead.,1
HIND4818573,I had better drink water than soda. It's much healthier.,2
HIND4818573,I would rather drink water than soda. It's much healthier.,2
HIND4819811,You would rather tell me what atrocities took place at the concert.,2
HIND4819811,You had better tell me what atrocities took place at the concert.,2
HIND4821062,I would rather drive to work than take the bus.,1
HIND4821062,I had better drive to work than take the bus.,1
HIND4822300,They had better leave early if they don't want to be stuck in heavy traffic.,1
HIND4822300,They would rather leave early if they don't want to be stuck in heavy traffic.,1
HIND4823576,I'd better not be late for my job interview. There's a lot riding on it!,1
HIND4823576,I would rather not be late for my job interview. There's a lot riding on it!,1
HIND4824897,It's getting dark. We'd better head back now if we want to be safe.,1
HIND4824897,It's getting dark. We would rather head back now if we want to be safe.,1
HIND4826141,"I don't want to go for a walk, I would rather sleep through the morning.",1
HIND4826141,"I don't want to go for a walk,I had better sleep through the morning.",1
HIND4827380,Shyam had better not eat so much or he will fall extremely ill.,1
HIND4827380,Shyam would rather not eat much or he will fall extremely ill.,1
HIND4828618,You would rather hide out in the basement until the storm passes.,2
HIND4828618,You had better hide ou in the basement until the storm passes.,2
HIND8086012,how long have you been working in sales?,1
HIND8086012,how long is you been working in sales?,1
HIND8089300,were you work under pressure?,2
HIND8089300,can you work under pressure?,2
HIND8091122,where do you see yourself in the near future?,1
HIND8091122,where is you see yourself in the near future?,1
HIND8094479,are you consider yourself a team player?,2
HIND8094479,do you consider yourself a team player?,2
HIND8095907,You have how many years of experience?,2
HIND8095907,How many years of experience do you have?,2
HIND8097472,Why do you want to work with us?,1
HIND8097472,Do you want to work with us?,1
HIND8225123,I hope you enjoy your time here.,1
HIND8225123,I expect you enjoy your time here.,1
HIND8230126,Madhu hopes everyone does exactly what she wants.,2
HIND8230126,Madhu expects everyone to do exactly what she wants.,2
HIND8231691,I expect you to have a happy and safe journey.,2
HIND8231691,I hope you have a happy and safe journey.,2
HIND8233097,I expect you to have met Shyam from the accounts section.,1
HIND8233097,I hope you have met Shyam from the accounts section.,1
HIND8234504,What time do you expect to leave?,1
HIND8234504,What time do you hope to leave?,1
HIND8235930,My children expect me to bring them presents each time I return from a business trip.,1
HIND8235930,My children hope me to bring them presents each time I return from a business trip.,1
HIND8237551,"If you expect me to wear this tie, then this is not going to happen.",1
HIND8237551,"If you hope me to wear this tie, then this is not going to happen.",1
HIND8239074,"I am going to Delhi to meet a client, I will try to return within a week.",1
HIND8239074,"I am going to Delhi to meet a client, I hope to return within a week.",1
HIND8240487,I hope that your sister recovers quickly from her illness.,1
HIND8240487,I expect that your sister recovers quickly from her illness.,1
HIND8241912,I hope we meet each other soon.,1
HIND8241912,I expect we meet each other soon.,1
HIND8288452,"When we arrived at the theatre, the play had finished.",1
HIND8288452,"When we arrived at the theatre, the play have had finished.",1
HIND8289857,"I haven't eaten all day, so I am very hungry now.",1
HIND8289857,"I hasn't eaten all day , so I am very hungry now.",1
HIND8292985,She thought she had finished the exam when she saw another question.,1
HIND8292985,She thought she have had finished the exam when she saw another question.,1
HIND8294393,"When I arrived at the cinema, the film had started.",1
HIND8294393,"When I arrived at the cinema, the film had been started.",1
HIND8298176,"If you had listened to me, you would have got the job.",1
HIND8298176,"If you have had listened to me, you would have got the job.",1
HIND8301358,"When we had finished dinner, we went out.",1
HIND8301358,"When we have had finished our dinner, we went out.",1
HIND8302919,The lights went off because we hadn't paid the electricity bill,1
HIND8302919,The lights went off because we had paid the electricity bill,1
HIND2059519,1,1
HIND2059519,2,1
HIND2059525,1,2
HIND2059525,2,2
HIND2059532,1,1
HIND2059532,2,1
HIND2059541,A,2
HIND2059541,B,2
HIND2059548,E,1
HIND2059548,F,1
HIND2059555,36,2
HIND2059555,48,2
HIND2059562,1,2
HIND2059562,2,2
HIND2059569,1,1
HIND2059569,2,1
HIND2059576,1,1
HIND2059576,2,1
HIND2059582,A,2
HIND2059582,C,2
HIND8682610,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8682610,It was a relief to find the documents. I had looked for them all afternoon.,1
HIND8684028,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8684028,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8685437,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8685437,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8686854,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8686854,It was a reliefs to find the documents. I had been looking for them all afternoon.,1
HIND8688578,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8688578,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8689996,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8689996,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8691408,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8691408,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8693128,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8693128,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8694535,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND8694535,It was a relief to find the documents. I had been looking for them all afternoon.,1
HIND4609964,The mansion was converted into a girl's school.,2
HIND4609964,The mansion was converted into a girls' school.,2
HIND7923496,"His eyesight isn't as good as it used to be, he is as blind as a bat.",1
HIND7923496,"His eyesight isn't as good as it used to be, he is as blind as an owl.",1
HIND2051902,This is a secret between me and you!,2
HIND2051902,This is a secret between you and me!,2
HIND2053699,You need not wash the car.,1
HIND2053699,You mustn't wash the car.,1
HIND2054284,She is certainly the right person for the job.,1
HIND2054284,She is the right person certainly for the job.,1
HIND2055941,grow unconsciously,2
HIND2055941,Bad habits,2
HIND2055996,I,2
HIND2055996,My friends and I,2
HIND4862581,A red bag.,1
HIND4862581,An red bag.,1
HIND4864132,A orange bag.,2
HIND4864132,An orange bag.,2
HIND4865353,An apple,1
HIND4865353,A apple,1
HIND4866703,Ram is a honest man.,2
HIND4866703,Ram is an honest man.,2
HIND4914054,Shalini goes to work at 8 AM.,2
HIND4916532,Shalini gets a good salary.,2
HIND4974425,He takes a shower at 8:00 AM.,1
HIND4974425,He does a shower at 8:00 AM.,1
HIND4975739,He goes to work at twelve o'clock.,1
HIND4975739,He has breakfast at twelve o'clock.,1
HIND4977063,She gets up at 7 o'clock.,2
HIND4977063,She checks her emails at 7 o'clock.,2
HIND5088770,I have breakfast at 8 o'clock in the morning.,1
HIND5088770,I have breakfast at 9 o'clock in the evening.,1
HIND5090594,We have lunch at 2 in the afternoon.,1
HIND5090594,We have breakfast at 2 in the morning.,1
HIND5111655,I have lunch in the office.,1
HIND5111655,I have dinner in the office.,1
HIND5115847,Step 1: Give a few eggs and some vegetables.,2
HIND5115847,Step 1: Take a few eggs and some vegetables.,2
HIND5117204,Step 2: Put the eggs into a bowl.,1
HIND5117204,Step 2: Sprinkle the eggs into a bowl.,1
HIND5118415,Step 3: Sprinkle some salt and pepper.,1
HIND5118415,Step 3: Sprinkle a few salt and pepper.,1
HIND5120873,Step 4: Whisk to the eggs.,2
HIND5120873,Step 4: Whisk the eggs.,2
HIND5122131,Step 5: Chop the vegetables finely.,1
HIND5122131,Step 5: Chopping the vegetables finely.,1
HIND5125970,Step 8: Heat some butter at a frying pan.,2
HIND5125970,Step 8: Heat some butter in a frying pan.,2
HIND5130033,Step 10: Cook each side for two minutes.,1
HIND5130033,Step 10: Cooking each side for two minutes.,1
HIND5131330,Step 11: Slice the omelet in half and serve warm.,2
HIND5131330,Step 11: Fold the omelet in half and serve warm.,2
HIND6257559,Go left and turn straight,2
HIND6257559,Go straight and turn right,2
HIND2059430,Go left and turn straight,2
HIND2059430,Go straight and turn right,2
HIND2057114,Mary hardly ever watches TV.,1
HIND2057114,Mary ever hardly watches TV.,1
HIND2057140,I daily go to work.,2
HIND2057140,I go to work daily.,2
HIND1460553094361,Men are too often led astray by prejudice.,1
HIND1460553094361,Men are too often led astray by the prejudice.,1
HIND1469089134916,Arroyo,2
HIND1469089134916,Archipelago,2
