,Slide ID,Options,Correct ID,pos_array
1447,HIND366569,He told me that he was going to Mumbai.,1,"[('He', 'PRP'), ('told', 'VBD'), ('me', 'PRP'), ('that', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('going', 'VBG'), ('to', 'TO'), ('Mumbai', 'NNP'), ('.', '.')]"
1448,HIND366569,He told to me that he was going to Mumbai.,1,"[('He', 'PRP'), ('told', 'VBD'), ('to', 'TO'), ('me', 'PRP'), ('that', 'IN'), ('he', 'PRP'), ('was', 'VBD'), ('going', 'VBG'), ('to', 'TO'), ('Mumbai', 'NNP'), ('.', '.')]"
1449,HIND366569, ,1,[]
1450,HIND366569, ,1,[]
1451,HIND373305,"Neha said to her, \""I hope you come soon.\""",1,"[('Neha', 'NNP'), ('said', 'VBD'), ('to', 'TO'), ('her', 'PRP$'), (',', ','), ('\\', 'NN'), (""''"", ""''""), ('I', 'PRP'), ('hope', 'VBP'), ('you', 'PRP'), ('come', 'VBP'), ('soon.\\', 'NNS'), (""''"", ""''"")]"
1452,HIND373305,"Neha told to her, \""I hope you come soon.\""",1,"[('Neha', 'NNP'), ('told', 'VBD'), ('to', 'TO'), ('her', 'PRP$'), (',', ','), ('\\', 'NN'), (""''"", ""''""), ('I', 'PRP'), ('hope', 'VBP'), ('you', 'PRP'), ('come', 'VBP'), ('soon.\\', 'NNS'), (""''"", ""''"")]"
1453,HIND373305, ,1,[]
1454,HIND373305, ,1,[]
1455,HIND8734391,Would you mind if I smoke in your balcony?,1,"[('Would', 'MD'), ('you', 'PRP'), ('mind', 'VB'), ('if', 'IN'), ('I', 'PRP'), ('smoke', 'VBP'), ('in', 'IN'), ('your', 'PRP$'), ('balcony', 'NN'), ('?', '.')]"
1456,HIND8734391,Would you will mind if I smoke in your balcony?,1,"[('Would', 'MD'), ('you', 'PRP'), ('will', 'MD'), ('mind', 'VB'), ('if', 'IN'), ('I', 'PRP'), ('smoke', 'VBP'), ('in', 'IN'), ('your', 'PRP$'), ('balcony', 'NN'), ('?', '.')]"
1457,HIND8734391, ,1,[]
1458,HIND8734391, ,1,[]
1459,HIND9086172,Yes,2,"[('Yes', 'UH')]"
1460,HIND9086172,No,2,"[('No', 'DT')]"
1461,HIND9086172, ,2,[]
1462,HIND9086172, ,2,[]
1463,HIND52003,Which one is your favorite teacher in this photograph?,1,"[('Which', 'JJ'), ('one', 'CD'), ('is', 'VBZ'), ('your', 'PRP$'), ('favorite', 'JJ'), ('teacher', 'NN'), ('in', 'IN'), ('this', 'DT'), ('photograph', 'NN'), ('?', '.')]"
1464,HIND52003,What is your favorite teacher in this photograph?,1,"[('What', 'WP'), ('is', 'VBZ'), ('your', 'PRP$'), ('favorite', 'JJ'), ('teacher', 'NN'), ('in', 'IN'), ('this', 'DT'), ('photograph', 'NN'), ('?', '.')]"
1465,HIND52003, ,1,[]
1466,HIND52003, ,1,[]
1467,HIND65307,In which month are we celebrating your promotion?,1,"[('In', 'IN'), ('which', 'WDT'), ('month', 'NN'), ('are', 'VBP'), ('we', 'PRP'), ('celebrating', 'VBG'), ('your', 'PRP$'), ('promotion', 'NN'), ('?', '.')]"
1468,HIND65307,In when month are we celebrating your promotion?,1,"[('In', 'IN'), ('when', 'WRB'), ('month', 'NN'), ('are', 'VBP'), ('we', 'PRP'), ('celebrating', 'VBG'), ('your', 'PRP$'), ('promotion', 'NN'), ('?', '.')]"
1469,HIND65307, ,1,[]
1470,HIND65307, ,1,[]
1471,HIND8762098,She's less arrogant than her sister.,1,"[('She', 'PRP'), (""'s"", 'VBZ'), ('less', 'JJR'), ('arrogant', 'JJ'), ('than', 'IN'), ('her', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
1472,HIND8762098,She's less proudy than her sister.,1,"[('She', 'PRP'), (""'s"", 'VBZ'), ('less', 'JJR'), ('proudy', 'NN'), ('than', 'IN'), ('her', 'PRP$'), ('sister', 'NN'), ('.', '.')]"
1473,HIND8762098, ,1,[]
1474,HIND8762098, ,1,[]
1475,HIND8767822,"We have the same car, but yours seems different from mine.",1,"[('We', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('same', 'JJ'), ('car', 'NN'), (',', ','), ('but', 'CC'), ('yours', 'RB'), ('seems', 'VBZ'), ('different', 'JJ'), ('from', 'IN'), ('mine', 'NN'), ('.', '.')]"
1476,HIND8767822,"We have the same car, but yours seems different as mine.",1,"[('We', 'PRP'), ('have', 'VBP'), ('the', 'DT'), ('same', 'JJ'), ('car', 'NN'), (',', ','), ('but', 'CC'), ('yours', 'RB'), ('seems', 'VBZ'), ('different', 'JJ'), ('as', 'IN'), ('mine', 'NN'), ('.', '.')]"
1477,HIND8767822, ,1,[]
1478,HIND8767822, ,1,[]
1479,HIND8483157,She has been ill since Thursday.,1,"[('She', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('ill', 'VBN'), ('since', 'IN'), ('Thursday', 'NNP'), ('.', '.')]"
1480,HIND8483157,She was ill since Thursday.,1,"[('She', 'PRP'), ('was', 'VBD'), ('ill', 'JJ'), ('since', 'IN'), ('Thursday', 'NNP'), ('.', '.')]"
1481,HIND8483157, ,1,[]
1482,HIND8483157, ,1,[]
1483,HIND8853796,I'd wore yellow with that sweater if I were you.,2,"[('I', 'PRP'), (""'d"", 'MD'), ('wore', 'VB'), ('yellow', 'JJ'), ('with', 'IN'), ('that', 'DT'), ('sweater', 'NN'), ('if', 'IN'), ('I', 'PRP'), ('were', 'VBD'), ('you', 'PRP'), ('.', '.')]"
1484,HIND8853796,I'd wear yellow with that sweater if I were you.,2,"[('I', 'PRP'), (""'d"", 'MD'), ('wear', 'VB'), ('yellow', 'JJ'), ('with', 'IN'), ('that', 'DT'), ('sweater', 'NN'), ('if', 'IN'), ('I', 'PRP'), ('were', 'VBD'), ('you', 'PRP'), ('.', '.')]"
1485,HIND8853796, ,2,[]
1486,HIND8853796, ,2,[]
1487,HIND8858505,Why don't you try holding your breath for a minute?,1,"[('Why', 'WRB'), ('do', 'VBP'), (""n't"", 'RB'), ('you', 'PRP'), ('try', 'VB'), ('holding', 'VBG'), ('your', 'PRP$'), ('breath', 'NN'), ('for', 'IN'), ('a', 'DT'), ('minute', 'NN'), ('?', '.')]"
1488,HIND8858505,Why don't you tried hold your breath for a minute?,1,"[('Why', 'WRB'), ('do', 'VBP'), (""n't"", 'RB'), ('you', 'PRP'), ('tried', 'JJ'), ('hold', 'VB'), ('your', 'PRP$'), ('breath', 'NN'), ('for', 'IN'), ('a', 'DT'), ('minute', 'NN'), ('?', '.')]"
1489,HIND8858505, ,1,[]
1490,HIND8858505, ,1,[]
1491,HIND8864439,Have you thought about seeing a doctor?,1,"[('Have', 'NNP'), ('you', 'PRP'), ('thought', 'VBN'), ('about', 'IN'), ('seeing', 'VBG'), ('a', 'DT'), ('doctor', 'NN'), ('?', '.')]"
1492,HIND8864439,Have you think about seeing a doctor?,1,"[('Have', 'VBP'), ('you', 'PRP'), ('think', 'VBP'), ('about', 'IN'), ('seeing', 'VBG'), ('a', 'DT'), ('doctor', 'NN'), ('?', '.')]"
1493,HIND8864439, ,1,[]
1494,HIND8864439, ,1,[]
1495,HIND8866594,Why don't you called her?,2,"[('Why', 'WRB'), ('do', 'VBP'), (""n't"", 'RB'), ('you', 'PRP'), ('called', 'VB'), ('her', 'PRP'), ('?', '.')]"
1496,HIND8866594,Why don't you call her?,2,"[('Why', 'WRB'), ('do', 'VBP'), (""n't"", 'RB'), ('you', 'PRP'), ('call', 'VB'), ('her', 'PRP'), ('?', '.')]"
1497,HIND8866594, ,2,[]
1498,HIND8866594, ,2,[]
1499,HIND8869352,"If I were you, I would tell her.",1,"[('If', 'IN'), ('I', 'PRP'), ('were', 'VBD'), ('you', 'PRP'), (',', ','), ('I', 'PRP'), ('would', 'MD'), ('tell', 'VB'), ('her', 'PRP'), ('.', '.')]"
1500,HIND8869352,"If I were you, I would told her.",1,"[('If', 'IN'), ('I', 'PRP'), ('were', 'VBD'), ('you', 'PRP'), (',', ','), ('I', 'PRP'), ('would', 'MD'), ('told', 'VB'), ('her', 'PRP'), ('.', '.')]"
1501,HIND8869352, ,1,[]
1502,HIND8869352, ,1,[]
1503,HIND8873864,You'd better brush your teeth regularly.,1,"[('You', 'PRP'), (""'d"", 'MD'), ('better', 'VB'), ('brush', 'VB'), ('your', 'PRP$'), ('teeth', 'NNS'), ('regularly', 'RB'), ('.', '.')]"
1504,HIND8873864,You'd better brushed your teeth regularly.,1,"[('You', 'PRP'), (""'d"", 'MD'), ('better', 'VB'), ('brushed', 'VB'), ('your', 'PRP$'), ('teeth', 'NNS'), ('regularly', 'RB'), ('.', '.')]"
1505,HIND8873864, ,1,[]
1506,HIND8873864, ,1,[]
1507,HIND8880149,Have you thought about working out?,1,"[('Have', 'NNP'), ('you', 'PRP'), ('thought', 'VBN'), ('about', 'IN'), ('working', 'VBG'), ('out', 'RP'), ('?', '.')]"
1508,HIND8880149,Have you think about working out?,1,"[('Have', 'VBP'), ('you', 'PRP'), ('think', 'VBP'), ('about', 'IN'), ('working', 'VBG'), ('out', 'RP'), ('?', '.')]"
1509,HIND8880149, ,1,[]
1510,HIND8880149, ,1,[]
1511,HIND8983164,"If you went to bed earlier, you would not be so tired.",1,"[('If', 'IN'), ('you', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('bed', 'VBN'), ('earlier', 'RBR'), (',', ','), ('you', 'PRP'), ('would', 'MD'), ('not', 'RB'), ('be', 'VB'), ('so', 'RB'), ('tired', 'JJ'), ('.', '.')]"
1512,HIND8983164,"If you went to bed earlier, you are not so tired.",1,"[('If', 'IN'), ('you', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('bed', 'VBN'), ('earlier', 'RBR'), (',', ','), ('you', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('so', 'RB'), ('tired', 'JJ'), ('.', '.')]"
1513,HIND8983164, ,1,[]
1514,HIND8983164, ,1,[]
1515,HIND8985412,"If the weather isn't so bad, we would go to the park.",2,"[('If', 'IN'), ('the', 'DT'), ('weather', 'NN'), ('is', 'VBZ'), (""n't"", 'RB'), ('so', 'RB'), ('bad', 'JJ'), (',', ','), ('we', 'PRP'), ('would', 'MD'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('park', 'NN'), ('.', '.')]"
1516,HIND8985412,"If the weather wasn't so bad, we would go to the park.",2,"[('If', 'IN'), ('the', 'DT'), ('weather', 'NN'), ('was', 'VBD'), (""n't"", 'RB'), ('so', 'RB'), ('bad', 'JJ'), (',', ','), ('we', 'PRP'), ('would', 'MD'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('park', 'NN'), ('.', '.')]"
1517,HIND8985412, ,2,[]
1518,HIND8985412, ,2,[]
1519,HIND9224932,Raj impresses everyone accept her father.,2,"[('Raj', 'NNP'), ('impresses', 'VBZ'), ('everyone', 'NN'), ('accept', 'IN'), ('her', 'PRP$'), ('father', 'NN'), ('.', '.')]"
1520,HIND9224932,Raj impresses everyone except her father.,2,"[('Raj', 'NNP'), ('impresses', 'VBZ'), ('everyone', 'NN'), ('except', 'IN'), ('her', 'PRP$'), ('father', 'NN'), ('.', '.')]"
1521,HIND9224932, ,2,[]
1522,HIND9224932, ,2,[]
1523,HIND9236142,"When Raj is about to leave, Simran's father knows his mistake.",2,"[('When', 'WRB'), ('Raj', 'NNP'), ('is', 'VBZ'), ('about', 'IN'), ('to', 'TO'), ('leave', 'VB'), (',', ','), ('Simran', 'NNP'), (""'s"", 'POS'), ('father', 'NN'), ('knows', 'VBZ'), ('his', 'PRP$'), ('mistake', 'NN'), ('.', '.')]"
1524,HIND9236142,"When Raj is about to leave, Simran's father realizes his mistake.",2,"[('When', 'WRB'), ('Raj', 'NNP'), ('is', 'VBZ'), ('about', 'IN'), ('to', 'TO'), ('leave', 'VB'), (',', ','), ('Simran', 'NNP'), (""'s"", 'POS'), ('father', 'NN'), ('realizes', 'VBZ'), ('his', 'PRP$'), ('mistake', 'NN'), ('.', '.')]"
1525,HIND9236142, ,2,[]
1526,HIND9236142, ,2,[]
1527,HIND9237636,He allows Simran to leave with Raj,1,"[('He', 'PRP'), ('allows', 'VBZ'), ('Simran', 'NNP'), ('to', 'TO'), ('leave', 'VB'), ('with', 'IN'), ('Raj', 'NNP')]"
1528,HIND9237636,He is allow Simran to leave with Raj,1,"[('He', 'PRP'), ('is', 'VBZ'), ('allow', 'JJ'), ('Simran', 'NNP'), ('to', 'TO'), ('leave', 'VB'), ('with', 'IN'), ('Raj', 'NNP')]"
1529,HIND9237636, ,1,[]
1530,HIND9237636, ,1,[]
1531,HIND9246171,Simran tells the truth to Raj that she is already engaged,1,"[('Simran', 'NNP'), ('tells', 'VBZ'), ('the', 'DT'), ('truth', 'NN'), ('to', 'TO'), ('Raj', 'VB'), ('that', 'IN'), ('she', 'PRP'), ('is', 'VBZ'), ('already', 'RB'), ('engaged', 'VBN')]"
1532,HIND9246171,Simran telling the truth to Raj that she is already engaged,1,"[('Simran', 'NNP'), ('telling', 'VBG'), ('the', 'DT'), ('truth', 'NN'), ('to', 'TO'), ('Raj', 'VB'), ('that', 'IN'), ('she', 'PRP'), ('is', 'VBZ'), ('already', 'RB'), ('engaged', 'VBN')]"
1533,HIND9246171, ,1,[]
1534,HIND9246171, ,1,[]
1535,HIND8928941,"In my opinion, 'Sholay' is the best movie ever made.",1,"[('In', 'IN'), ('my', 'PRP$'), ('opinion', 'NN'), (',', ','), (""'Sholay"", ""''""), (""'"", ""''""), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('movie', 'NN'), ('ever', 'RB'), ('made', 'VBD'), ('.', '.')]"
1536,HIND8928941,"In my opinions, 'Sholay' is the best movie ever made.",1,"[('In', 'IN'), ('my', 'PRP$'), ('opinions', 'NNS'), (',', ','), (""'Sholay"", ""''""), (""'"", ""''""), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('movie', 'NN'), ('ever', 'RB'), ('made', 'VBD'), ('.', '.')]"
1537,HIND8928941, ,1,[]
1538,HIND8928941, ,1,[]
1539,HIND8930551,I have feel that it's the right thing to do.,2,"[('I', 'PRP'), ('have', 'VBP'), ('feel', 'VBN'), ('that', 'IN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('the', 'DT'), ('right', 'JJ'), ('thing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('.', '.')]"
1540,HIND8930551,I feel that it's the right thing to do.,2,"[('I', 'PRP'), ('feel', 'VBP'), ('that', 'IN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('the', 'DT'), ('right', 'JJ'), ('thing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('.', '.')]"
1541,HIND8930551, ,2,[]
1542,HIND8930551, ,2,[]
1543,HIND8933833,"From my point of view, it wasn't the right thing to do.",1,"[('From', 'IN'), ('my', 'PRP$'), ('point', 'NN'), ('of', 'IN'), ('view', 'NN'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), (""n't"", 'RB'), ('the', 'DT'), ('right', 'JJ'), ('thing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('.', '.')]"
1544,HIND8933833,"From mine point of view, it wasn't the right thing to do.",1,"[('From', 'IN'), ('mine', 'JJ'), ('point', 'NN'), ('of', 'IN'), ('view', 'NN'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), (""n't"", 'RB'), ('the', 'DT'), ('right', 'JJ'), ('thing', 'NN'), ('to', 'TO'), ('do', 'VB'), ('.', '.')]"
1545,HIND8933833, ,1,[]
1546,HIND8933833, ,1,[]
1547,HIND8935914,"Personally, I think blue suits you more.",1,"[('Personally', 'RB'), (',', ','), ('I', 'PRP'), ('think', 'VBP'), ('blue', 'JJ'), ('suits', 'NNS'), ('you', 'PRP'), ('more', 'JJR'), ('.', '.')]"
1548,HIND8935914,"Personalized, I think blue suits you more.",1,"[('Personalized', 'NNP'), (',', ','), ('I', 'PRP'), ('think', 'VBP'), ('blue', 'JJ'), ('suits', 'NNS'), ('you', 'PRP'), ('more', 'JJR'), ('.', '.')]"
1549,HIND8935914, ,1,[]
1550,HIND8935914, ,1,[]
1551,HIND8939768,"Well, for me, a friend is someone who is fun to be with.",1,"[('Well', 'RB'), (',', ','), ('for', 'IN'), ('me', 'PRP'), (',', ','), ('a', 'DT'), ('friend', 'NN'), ('is', 'VBZ'), ('someone', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('fun', 'NN'), ('to', 'TO'), ('be', 'VB'), ('with', 'IN'), ('.', '.')]"
1552,HIND8939768,"Well, at me, a friend is someone who is fun to be with.",1,"[('Well', 'RB'), (',', ','), ('at', 'IN'), ('me', 'PRP'), (',', ','), ('a', 'DT'), ('friend', 'NN'), ('is', 'VBZ'), ('someone', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('fun', 'NN'), ('to', 'TO'), ('be', 'VB'), ('with', 'IN'), ('.', '.')]"
1553,HIND8939768, ,1,[]
1554,HIND8939768, ,1,[]
1555,HIND8942044,I completely agree. Friends need to be completely honest.,1,"[('I', 'PRP'), ('completely', 'RB'), ('agree', 'VBP'), ('.', '.'), ('Friends', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('be', 'VB'), ('completely', 'RB'), ('honest', 'JJ'), ('.', '.')]"
1556,HIND8942044,I complete agree. Friends need to be completely honest.,1,"[('I', 'PRP'), ('complete', 'VBP'), ('agree', 'RB'), ('.', '.'), ('Friends', 'NNS'), ('need', 'VBP'), ('to', 'TO'), ('be', 'VB'), ('completely', 'RB'), ('honest', 'JJ'), ('.', '.')]"
1557,HIND8942044, ,1,[]
1558,HIND8942044, ,1,[]
1559,HIND8944753,I believe that Bangkok is a great place to live.,1,"[('I', 'PRP'), ('believe', 'VBP'), ('that', 'IN'), ('Bangkok', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('live', 'VB'), ('.', '.')]"
1560,HIND8944753,I beleive that Bangkok is a great place to live.,1,"[('I', 'PRP'), ('beleive', 'VBP'), ('that', 'DT'), ('Bangkok', 'NNP'), ('is', 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('live', 'VB'), ('.', '.')]"
1561,HIND8944753, ,1,[]
1562,HIND8944753, ,1,[]
1563,HIND8950002,"I believe that there are a lot of people here, but the city is always busy and exciting.",2,"[('I', 'PRP'), ('believe', 'VBP'), ('that', 'IN'), ('there', 'EX'), ('are', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('here', 'RB'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('city', 'NN'), ('is', 'VBZ'), ('always', 'RB'), ('busy', 'JJ'), ('and', 'CC'), ('exciting', 'JJ'), ('.', '.')]"
1564,HIND8950002,"I don't think that there are a lot of people here, but the city is always busy and exciting.",2,"[('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('think', 'VB'), ('that', 'IN'), ('there', 'EX'), ('are', 'VBP'), ('a', 'DT'), ('lot', 'NN'), ('of', 'IN'), ('people', 'NNS'), ('here', 'RB'), (',', ','), ('but', 'CC'), ('the', 'DT'), ('city', 'NN'), ('is', 'VBZ'), ('always', 'RB'), ('busy', 'JJ'), ('and', 'CC'), ('exciting', 'JJ'), ('.', '.')]"
1565,HIND8950002, ,2,[]
1566,HIND8950002, ,2,[]
1567,HIND9534983,"Last year, I went to Rajasthan for a vacation.",1,"[('Last', 'JJ'), ('year', 'NN'), (',', ','), ('I', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('Rajasthan', 'NNP'), ('for', 'IN'), ('a', 'DT'), ('vacation', 'NN'), ('.', '.')]"
1568,HIND9534983,"Last year, I gone to Rajasthan for a vacation.",1,"[('Last', 'JJ'), ('year', 'NN'), (',', ','), ('I', 'PRP'), ('gone', 'VBN'), ('to', 'TO'), ('Rajasthan', 'NNP'), ('for', 'IN'), ('a', 'DT'), ('vacation', 'NN'), ('.', '.')]"
1569,HIND9534983, ,1,[]
1570,HIND9534983, ,1,[]
1571,HIND9537398,I flew to Jaipur and then I took a train to Udaipur.,1,"[('I', 'PRP'), ('flew', 'VBD'), ('to', 'TO'), ('Jaipur', 'NNP'), ('and', 'CC'), ('then', 'RB'), ('I', 'PRP'), ('took', 'VBD'), ('a', 'DT'), ('train', 'NN'), ('to', 'TO'), ('Udaipur', 'NNP'), ('.', '.')]"
1572,HIND9537398,I flyed to Jaipur and then I took a train to Udaipur.,1,"[('I', 'PRP'), ('flyed', 'VBD'), ('to', 'TO'), ('Jaipur', 'NNP'), ('and', 'CC'), ('then', 'RB'), ('I', 'PRP'), ('took', 'VBD'), ('a', 'DT'), ('train', 'NN'), ('to', 'TO'), ('Udaipur', 'NNP'), ('.', '.')]"
1573,HIND9537398, ,1,[]
1574,HIND9537398, ,1,[]
1575,HIND9540097,I stayed at a hotel from the lake.,2,"[('I', 'PRP'), ('stayed', 'VBD'), ('at', 'IN'), ('a', 'DT'), ('hotel', 'NN'), ('from', 'IN'), ('the', 'DT'), ('lake', 'NN'), ('.', '.')]"
1576,HIND9540097,I stayed at a hotel by the lake.,2,"[('I', 'PRP'), ('stayed', 'VBD'), ('at', 'IN'), ('a', 'DT'), ('hotel', 'NN'), ('by', 'IN'), ('the', 'DT'), ('lake', 'NN'), ('.', '.')]"
1577,HIND9540097, ,2,[]
1578,HIND9540097, ,2,[]
1579,HIND9543261,I took a taxi and than I went to check the palace out.,2,"[('I', 'PRP'), ('took', 'VBD'), ('a', 'DT'), ('taxi', 'NN'), ('and', 'CC'), ('than', 'IN'), ('I', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('check', 'VB'), ('the', 'DT'), ('palace', 'NN'), ('out', 'RP'), ('.', '.')]"
1580,HIND9543261,I took a taxi and then I went to check the palace out.,2,"[('I', 'PRP'), ('took', 'VBD'), ('a', 'DT'), ('taxi', 'NN'), ('and', 'CC'), ('then', 'RB'), ('I', 'PRP'), ('went', 'VBD'), ('to', 'TO'), ('check', 'VB'), ('the', 'DT'), ('palace', 'NN'), ('out', 'RP'), ('.', '.')]"
1581,HIND9543261, ,2,[]
1582,HIND9543261, ,2,[]
1583,HIND9546659,I had dinner at a rooftop restaurant.,1,"[('I', 'PRP'), ('had', 'VBD'), ('dinner', 'NN'), ('at', 'IN'), ('a', 'DT'), ('rooftop', 'NN'), ('restaurant', 'NN'), ('.', '.')]"
1584,HIND9546659,I was have dinner at a rooftop restaurant.,1,"[('I', 'PRP'), ('was', 'VBD'), ('have', 'VBP'), ('dinner', 'VBN'), ('at', 'IN'), ('a', 'DT'), ('rooftop', 'NN'), ('restaurant', 'NN'), ('.', '.')]"
1585,HIND9546659, ,1,[]
1586,HIND9546659, ,1,[]
1587,HIND9550124,I went for a walk by the lake.,1,"[('I', 'PRP'), ('went', 'VBD'), ('for', 'IN'), ('a', 'DT'), ('walk', 'NN'), ('by', 'IN'), ('the', 'DT'), ('lake', 'NN'), ('.', '.')]"
1588,HIND9550124,I went for a walk in the lake.,1,"[('I', 'PRP'), ('went', 'VBD'), ('for', 'IN'), ('a', 'DT'), ('walk', 'NN'), ('in', 'IN'), ('the', 'DT'), ('lake', 'NN'), ('.', '.')]"
1589,HIND9550124, ,1,[]
1590,HIND9550124, ,1,[]
1591,HIND9552710,"While I was at the lake, suddenly the snow started dropping heavily.",2,"[('While', 'IN'), ('I', 'PRP'), ('was', 'VBD'), ('at', 'IN'), ('the', 'DT'), ('lake', 'NN'), (',', ','), ('suddenly', 'RB'), ('the', 'DT'), ('snow', 'NN'), ('started', 'VBD'), ('dropping', 'VBG'), ('heavily', 'RB'), ('.', '.')]"
1592,HIND9552710,"While I was at the lake, suddenly the snow started falling heavily.",2,"[('While', 'IN'), ('I', 'PRP'), ('was', 'VBD'), ('at', 'IN'), ('the', 'DT'), ('lake', 'NN'), (',', ','), ('suddenly', 'RB'), ('the', 'DT'), ('snow', 'NN'), ('started', 'VBD'), ('falling', 'VBG'), ('heavily', 'RB'), ('.', '.')]"
1593,HIND9552710, ,2,[]
1594,HIND9552710, ,2,[]
1595,HIND9555043,I immediately called a taxi.,1,"[('I', 'PRP'), ('immediately', 'RB'), ('called', 'VBD'), ('a', 'DT'), ('taxi', 'NN'), ('.', '.')]"
1596,HIND9555043,I immediate called a taxi.,1,"[('I', 'PRP'), ('immediate', 'VBP'), ('called', 'VBD'), ('a', 'DT'), ('taxi', 'NN'), ('.', '.')]"
1597,HIND9555043, ,1,[]
1598,HIND9555043, ,1,[]
1599,HIND9558106,"The snowfall was very heavy, the driver tried his best not to loose control of the taxi.",2,"[('The', 'DT'), ('snowfall', 'NN'), ('was', 'VBD'), ('very', 'RB'), ('heavy', 'JJ'), (',', ','), ('the', 'DT'), ('driver', 'NN'), ('tried', 'VBD'), ('his', 'PRP$'), ('best', 'JJS'), ('not', 'RB'), ('to', 'TO'), ('loose', 'VB'), ('control', 'NN'), ('of', 'IN'), ('the', 'DT'), ('taxi', 'NN'), ('.', '.')]"
1600,HIND9558106,"The snowfall was very heavy, the driver tried his best not to lose control of the taxi.",2,"[('The', 'DT'), ('snowfall', 'NN'), ('was', 'VBD'), ('very', 'RB'), ('heavy', 'JJ'), (',', ','), ('the', 'DT'), ('driver', 'NN'), ('tried', 'VBD'), ('his', 'PRP$'), ('best', 'JJS'), ('not', 'RB'), ('to', 'TO'), ('lose', 'VB'), ('control', 'NN'), ('of', 'IN'), ('the', 'DT'), ('taxi', 'NN'), ('.', '.')]"
1601,HIND9558106, ,2,[]
1602,HIND9558106, ,2,[]
1603,HIND9561593,I realized that I had left my wallet at the restaurant.,1,"[('I', 'PRP'), ('realized', 'VBD'), ('that', 'IN'), ('I', 'PRP'), ('had', 'VBD'), ('left', 'VBN'), ('my', 'PRP$'), ('wallet', 'NN'), ('at', 'IN'), ('the', 'DT'), ('restaurant', 'NN'), ('.', '.')]"
1604,HIND9561593,I realized that I had leaved my wallet at the restaurant.,1,"[('I', 'PRP'), ('realized', 'VBD'), ('that', 'IN'), ('I', 'PRP'), ('had', 'VBD'), ('leaved', 'VBN'), ('my', 'PRP$'), ('wallet', 'NN'), ('at', 'IN'), ('the', 'DT'), ('restaurant', 'NN'), ('.', '.')]"
1605,HIND9561593, ,1,[]
1606,HIND9561593, ,1,[]
1607,HIND9571915,"When I got my wallet back, I noticed that my credit card had been stealed.",2,"[('When', 'WRB'), ('I', 'PRP'), ('got', 'VBD'), ('my', 'PRP$'), ('wallet', 'NN'), ('back', 'RB'), (',', ','), ('I', 'PRP'), ('noticed', 'VBD'), ('that', 'IN'), ('my', 'PRP$'), ('credit', 'NN'), ('card', 'NN'), ('had', 'VBD'), ('been', 'VBN'), ('stealed', 'VBN'), ('.', '.')]"
1608,HIND9571915,"When I got my wallet back, I noticed that my credit card had been stolen.",2,"[('When', 'WRB'), ('I', 'PRP'), ('got', 'VBD'), ('my', 'PRP$'), ('wallet', 'NN'), ('back', 'RB'), (',', ','), ('I', 'PRP'), ('noticed', 'VBD'), ('that', 'IN'), ('my', 'PRP$'), ('credit', 'NN'), ('card', 'NN'), ('had', 'VBD'), ('been', 'VBN'), ('stolen', 'VBN'), ('.', '.')]"
1609,HIND9571915, ,2,[]
1610,HIND9571915, ,2,[]
1611,HIND9574896,I hurried rushed to the police station.,2,"[('I', 'PRP'), ('hurried', 'VBD'), ('rushed', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('police', 'NN'), ('station', 'NN'), ('.', '.')]"
1612,HIND9574896,I hurriedly rushed to the police station.,2,"[('I', 'PRP'), ('hurriedly', 'RB'), ('rushed', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('police', 'NN'), ('station', 'NN'), ('.', '.')]"
1613,HIND9574896, ,2,[]
