Slide ID,Options,Correct ID
HIND4134529,Sachin will get a better score if he studies harder.,1
HIND4134529,Sachin will get a better score unless he studies harder.,1
HIND4134529,,1
HIND4134529,,1
HIND4135765,Sachin will not pass unless he studies harder.,1
HIND4135765,Sachin will not pass if he studies harder.,1
HIND4135765,,1
HIND4135765,,1
HIND4139529,"If you bring some onions, I will not be able to make Pav Bhaji.",2
HIND4139529,"Unless you bring some onions, I will not be able to make Pav Bhaji.",2
HIND4139529,"Unless you don't bring some onions, I will not be able to make Pav Bhaji.",2
HIND4139529,,2
HIND4149439,"She is quiet friendly, and cheerful.",2
HIND4149439,"She is quite friendly, and cheerful.",2
HIND4149439,,2
HIND4149439,,2
HIND4150675,"He was the most diligent, and sincere employee of our company.",1
HIND4150675,"He was the most negligent, and sincere employee of our company.",1
HIND4150675,"He was the most malignant, and sincere employee of our company.",1
HIND4150675,"He was the most treacherous , and sincere employee of our company.",1
HIND4151911,Be carefully! You might get hurt.,2
HIND4151911,Be careful! You might get hurt.,2
HIND4151911,Be carefull! You might get hurt.,2
HIND4151911,Be carefuly! You might get hurt.,2
HIND4153148,Ratan Tata is a dynamical businessman.,4
HIND4153148,Ratan Tata is a dynamically businessman.,4
HIND4153148,Ratan Tata is a dynamics  businessman.,4
HIND4153148,Ratan Tata is a dynamic businessman.,4
HIND4154395,She doesn't talk much. She is an extrovert.,2
HIND4154395,She doesn't talk much. She is an introvert.,2
HIND4154395,She doesn't talk much. She is an extraneous .,2
HIND4154395,She doesn't talk much. She is an intruder.,2
HIND4155633,She was very embarrassed after dropping the vase.,1
HIND4155633,She was very embarrassing after dropping the vase.,1
HIND4155633,She was very embarrass after dropping the vase.,1
HIND4155633,She was very embraced  after dropping the vase.,1
HIND4156870,Try to be coagulate while answering the interviewer's questions.,4
HIND4156870,Try to be ambulate while answering the interviewer's questions.,4
HIND4156870,Try to be adequate  while answering the interviewer's questions.,4
HIND4156870,Try to be articulate while answering the interviewer's questions.,4
HIND4158135,You need to be curt with children. That is how they will learn to be polite as well.,2
HIND4158135,You need to be courteous  with children. That is how they will learn to be polite as well.,2
HIND4158135,You need to be heedless with children. That is how they will learn to be polite as well.,2
HIND4158135,You need to be oblivious  with children. That is how they will learn to be polite as well.,2
HIND4159375,"She is a patient, and practical in matters of managerial dispute.",3
HIND4159375,"She is a patient, and practically in matters of managerial dispute.",3
HIND4159375,"She is patient, and practical in matters of managerial dispute.",3
HIND4159375,"She is patient, and practically in matters of managerial dispute.",3
HIND4160626,He is a really nice guy. He was very aesthetic after hearing about my loss.,3
HIND4160626,He is a really nice guy. He was very apathetic after hearing about my loss.,3
HIND4160626,He is a really nice guy. He was very sympathetic after hearing about my loss.,3
HIND4160626,,3
HIND4161864,He is very diligent. He forgot to lock the door again!,2
HIND4161864,He is very negligent. He forgot to lock the door again!,2
HIND4161864,He is very prominent. He forgot to lock the door again!,2
HIND4161864,He is very resurgent. He forgot to lock the door again!,2
HIND4170845,Don't blame me for getting scared! That dog looked adorable.,2
HIND4170845,Don't blame me for getting scared! That dog looked monstrous.,2
HIND4170845,Don't blame me for getting scared! That dog looked affable.,2
HIND4170845,,2
HIND4187063,"Akshay Kumar was born in 1967, and was given the name Rajiv Bhatia by his parents.",1
HIND4187063,"Akshay Kumar was born in 1967, and gave the name Rajiv Bhatia by his parents.",1
HIND4187063,"Akshay Kumar was born in 1967, and had given the name Rajiv Bhatia by his parents.",1
HIND4187063,,1
HIND4188305,Meera has had her hair straightened.,1
HIND4188305,Meera was made her hair straightened.,1
HIND4188305,,1
HIND4188305,,1
HIND4189542,"Now rich and successful, Kangana Ranaut has expensive clothes made for her.",1
HIND4189542,"Now rich and successful, Kangana Ranaut makes expensive clothes for her.",1
HIND4189542,,1
HIND4189542,,1
HIND4190779,The actor's appearance has been transformed by plastic surgery.,1
HIND4190779,The actor's appearance has had transformed by plastic surgery.,1
HIND4190779,,1
HIND4190779,,1
HIND4192016,"In 1994, Madhuri Dixit was given an award for her performance.",1
HIND4192016,"In 1994, Madhuri Dixit has had given an award for her performance.",1
HIND4192016,,1
HIND4192016,,1
HIND4193254,He had his flat burgled  while he was away on a holiday.,1
HIND4193254,He burgled his flat while he was away on a holiday.,1
HIND4193254,,1
HIND4193254,,1
HIND4194491,I’ll have my lawyer look into it.,1
HIND4194491,I’ll look at my lawyer into it.,1
HIND4194491,,1
HIND4194491,,1
HIND4195728,You should have had it fixed a long time ago.,1
HIND4195728,You should have it fixed a long time ago.,1
HIND4195728,,1
HIND4195728,,1
HIND4196965,They couldn't get anyone to fix  their burst pipes.,1
HIND4196965,They couldn't get anyone fixed  their burst pipes.,1
HIND4196965,,1
HIND4196965,,1
HIND4198201,I had my car serviced yesterday.,1
HIND4198201,I had my car service yesterday.,1
HIND4198201,,1
HIND4198201,,1
HIND4199446,Madhuri was made famous by the song 'ek do teen'.,1
HIND4199446,Madhuri has made famous by the song 'ek do teen'.,1
HIND4199446,,1
HIND4199446,,1
HIND4200685,I am going to have them fix it.,1
HIND4200685,I am going to have them fixed it.,1
HIND4200685,,1
HIND4200685,,1
HIND4206876,He was a famous Indian sculpture.,2
HIND4206876,He was a famous Indian sculptor .,2
HIND4206876,He was a famous Indian sculpted .,2
HIND4206876,,2
HIND4208111,"Unfortunately, your illness is incurable.",1
HIND4208111,"Unfortunately, your illness is cure.",1
HIND4208111,"Unfortunately, your illness is uncure.",1
HIND4208111,"Unfortunately, your illness is curated.",1
HIND4209347,Such a small car is unsuit  for longer journeys,4
HIND4209347,Such a small car is suit for longer journeys,4
HIND4209347,Such a small car is insuitable  for longer journeys,4
HIND4209347,Such a small car is unsuitable  for longer journeys,4
HIND4210584,The traffic problem in the city has improved unexceptable .,3
HIND4210584,The traffic problem in the city has improved unacceptable .,3
HIND4210584,The traffic problem in the city has improved unexpectedly .,3
HIND4210584,The traffic problem in the city has improved expectation .,3
HIND4211820,"Her phone might not be expensive, but it is very functional.",1
HIND4211820,"Her phone might not be expensive, but it is very function.",1
HIND4211820,"Her phone might not be expensive, but it is very functions.",1
HIND4211820,"Her phone might not be expensive, but it is very functioned.",1
HIND4213057,Napoleon was victorious  in his Italian conquest.,1
HIND4213057,Napoleon was victory in his Italian conquest.,1
HIND4213057,Napoleon was win in his Italian conquest.,1
HIND4213057,Napoleon was victor  in his Italian conquest.,1
HIND4214296,Sachin has a quality to present his painting in an unusuall way.,2
HIND4214296,Sachin has a quality to present his painting in an unusual way.,2
HIND4214296,Sachin has a quality to present his painting in an unusually way.,2
HIND4214296,Sachin has a quality to present his painting in an usually way.,2
HIND4215542,She uses day objects as inspirations for her painting.,2
HIND4215542,She uses everyday objects as inspirations for her painting.,2
HIND4215542,She uses all day objects as inspirations for her painting.,2
HIND4215542,She uses every day  objects as inspirations for her painting.,2
HIND4216778,She is the most denoted  girl in the class.,3
HIND4216778,She is the most notify girl in the class.,3
HIND4216778,She is the most noticeable girl in the class.,3
HIND4216778,She is the most notation girl in the class.,3
HIND4218014,I met a lot of accommodation people on my holiday.,2
HIND4218014,I met a lot of accommodative  people on my holiday.,2
HIND4218014,I met a lot of accommodate people on my holiday.,2
HIND4218014,,2
HIND4235379,We tried the restaurant that you told us about.,1
HIND4235379,We tried the restaurant who you told us about.,1
HIND4235379,We tried the restaurant whom you told us about.,1
HIND4235379,We tried the restaurant this you told us about.,1
HIND4236618,People who spit in the open make me sick.,1
HIND4236618,People which spit in the open make me sick.,1
HIND4236618,People whom spit in the open make me sick.,1
HIND4236618,People when spit in the open make me sick.,1
HIND4237857,"Jobs that are interesting, and pay well are hard to find.",1
HIND4237857,"Jobs that are interested, and pay well are hard to find.",1
HIND4237857,"Jobs which are interesting, and pay well are hard to find.",1
HIND4237857,"Jobs which are interested, and pay well are hard to find.",1
HIND4239093,"We tried the Italian pizza, which you told us about.",1
HIND4239093,"We tried the Italian pizza, when you told us about.",1
HIND4239093,"We tried the Italian pizza, who you told us about.",1
HIND4239093,"We tried the Italian pizza, whom you told us about.",1
HIND4240330,"My job, which I've had for ten years, was hard to find.",1
HIND4240330,"My job, who I've had for ten years, was hard to find.",1
HIND4240330,"My job, this I've had for ten years, was hard to find.",1
HIND4240330,"My job, when I've had for ten years, was hard to find.",1
HIND4252863,I dropped the glass which was new.,1
HIND4252863,I dropped the glass who was new.,1
HIND4252863,I dropped the glass whom was new.,1
HIND4252863,I dropped the glass whose was new.,1
HIND4254101,"The girl which is sitting next to you, is my friend.",4
HIND4254101,"The girl whom is sitting next to you, is my friend.",4
HIND4254101,"The girl when is sitting next to you, is my friend.",4
HIND4254101,"The girl who is sitting next to you, is my friend.",4
HIND4255338,Madhuri Dixit is an Indian actress who is known for her work in Hindi cinema.,1
HIND4255338,Madhuri Dixit is an Indian actress whose is known for her work in Hindi cinema.,1
HIND4255338,Madhuri Dixit is an Indian actress which is known for her work in Hindi cinema.,1
HIND4255338,Madhuri Dixit is an Indian actress whom is known for her work in Hindi cinema.,1
HIND4256573,"She is married to Doctor Nene, with whose she has two children.",3
HIND4256573,"She is married to Doctor Nene, with which she has two children.",3
HIND4256573,"She is married to Doctor Nene, with whom she has two children.",3
HIND4256573,"She is married to Doctor Nene, with who she has two children.",3
HIND4257809,"In 1989, her first release was Ram Lakhan, in whom she was paired with Anil Kapoor.",2
HIND4257809,"In 1989, her first release was Ram Lakhan, in which she was paired with Anil Kapoor.",2
HIND4257809,"In 1989, her first release was Ram Lakhan, in where she was paired with Anil Kapoor.",2
HIND4257809,"In 1989, her first release was Ram Lakhan, in who she was paired with Anil Kapoor.",2
HIND4259047,"Madhuri also performed at the IIFA awards, that she made her first ever stage appearance.",4
HIND4259047,"Madhuri also performed at the IIFA awards, whose she made her first ever stage appearance.",4
HIND4259047,"Madhuri also performed at the IIFA awards, which she made her first ever stage appearance.",4
HIND4259047,"Madhuri also performed at the IIFA awards, where she made her first ever stage appearance.",4
HIND4260283,She moved to America when she is now settled.,2
HIND4260283,She moved to America where she is now settled.,2
HIND4260283,She moved to America which she is now settled.,2
HIND4260283,She moved to America whose she is now settled.,2
HIND4261520,"Madhuri was a student of Mumbai University, where she studied Microbiology.",1
HIND4261520,"Madhuri was a student of Mumbai University, which she studied Microbiology.",1
HIND4261520,"Madhuri was a student of Mumbai University, when she studied Microbiology.",1
HIND4261520,"Madhuri was a student of Mumbai University, why she studied Microbiology.",1
HIND4262758,Madhuri made her acting debut in Abodh whose was released in the year 1984.,3
HIND4262758,Madhuri made her acting debut in Abodh whom was released in the year 1984.,3
HIND4262758,Madhuri made her acting debut in Abodh which was released in the year 1984.,3
HIND4262758,Madhuri made her acting debut in Abodh where was released in the year 1984.,3
HIND4263999,"A movie named ""Main madhuri dixit banna chahti hoon"", who was made by Ram Gopal Verma, was a tribute to Madhuri.",2
HIND4263999,"A movie named ""Main madhuri dixit banna chahti hoon"", which was made by Ram Gopal Verma, was a tribute to Madhuri.",2
HIND4263999,"A movie named ""Main madhuri dixit banna chahti hoon"", whose was made by Ram Gopal Verma, was a tribute to Madhuri.",2
HIND4263999,"A movie named ""Main madhuri dixit banna chahti hoon"", when was made by Ram Gopal Verma, was a tribute to Madhuri.",2
HIND4265237,"Madhuri Dixit is said to be the only actress in Bollywood, whom has been nominated for the Filmfare Best Actress Award 13 times.",3
HIND4265237,"Madhuri Dixit is said to be the only actress in Bollywood, whose has been nominated for the Filmfare Best Actress Award 13 times.",3
HIND4265237,"Madhuri Dixit is said to be the only actress in Bollywood, who has been nominated for the Filmfare Best Actress Award 13 times.",3
HIND4265237,"Madhuri Dixit is said to be the only actress in Bollywood, where has been nominated for the Filmfare Best Actress Award 13 times.",3
HIND4266474,Madhuri started her training in dance when she was 8.,1
HIND4266474,Madhuri started her training in dance where she was 8.,1
HIND4266474,Madhuri started her training in dance whom she was 8.,1
HIND4266474,Madhuri started her training in dance whose she was 8.,1
HIND4267713,Madhuri is the only heroine of her era whom got choreographed by Pandit Birju Maharaj for ‘Devdas’.,4
HIND4267713,Madhuri is the only heroine of her era whose got choreographed by Pandit Birju Maharaj for ‘Devdas’.,4
HIND4267713,Madhuri is the only heroine of her era when got choreographed by Pandit Birju Maharaj for ‘Devdas’.,4
HIND4267713,Madhuri is the only heroine of her era who got choreographed by Pandit Birju Maharaj for ‘Devdas’.,4
HIND4270192,"If the weather had been nice yesterday, we would have gone swimming.",1
HIND4270192,"If the weather have been  nice yesterday, we would have gone swimming.",1
HIND4270192,"If the weather has been nice yesterday, we would have gone swimming.",1
HIND4270192,,1
HIND4271429,"If I had worked harder, I will secured first position.",2
HIND4271429,"If I had worked harder, I would have secured first position.",2
HIND4271429,"If I had worked harder, I would secured first position.",2
HIND4271429,,2
HIND4272666,"If it is not so cold, I would have gone out.",2
HIND4272666,"If it hadn't been so cold, I would have gone out.",2
HIND4272666,"If it will not be so cold, I would have gone out.",2
HIND4272666,,2
HIND4275140,"If I hadn't drank the juice, I would have been fine.",2
HIND4275140,"If I hadn't drunk the juice, I would have been fine.",2
HIND4275140,"If I hadn't drink the juice, I would have been fine.",2
HIND4275140,,2
HIND4276382,"If I hadn't missed the bus, I had arrived early.",3
HIND4276382,"If I hadn't missed the bus, I won't arrived early.",3
HIND4276382,"If I hadn't missed the bus, I would have arrived early.",3
HIND4276382,"If I hadn't missed the bus, I would arrived early.",3
HIND4277620,"If I hadn't fought with him, I would have met him today.",1
HIND4277620,"If I haven't fought with him, I would have met him today.",1
HIND4277620,"If I won't fight with him, I would have met him today.",1
HIND4277620,"If I did not fight with him, I would have met him today.",1
HIND4280117,"If I had some money, I will bought an ice cream.",2
HIND4280117,"If I had some money, I could have bought an ice cream.",2
HIND4280117,"If I had some money, I won't bought an ice cream.",2
HIND4280117,,2
HIND4282593,"If you hadn't reminded me, I might have forgotten to bring my books.",1
HIND4282593,"If you hadn't reminded me, I will have forgotten to bring my books.",1
HIND4282593,"If you hadn't reminded me, I should have forgotten to bring my books.",1
HIND4282593,,1
HIND4285213,"If my alarm hadn't gone off, I would have been late.",1
HIND4285213,"If my alarm hadn't gone off, I have been late.",1
HIND4285213,,1
HIND4285213,,1
HIND4286453,"If they had the time, they would have attended the meeting.",1
HIND4286453,"If they have had the time, they would have attended the meeting.",1
HIND4286453,"If they would have the time, they would have attended the meeting.",1
HIND4286453,,1
HIND4287701,"If I had known his name, I would have said hello.",1
HIND4287701,"If I had knew his name, I would have said hello.",1
HIND4287701,,1
HIND4287701,,1
HIND4288940,She wouldn't have been allowed to speak if she had disagreed with his point of view.,1
HIND4288940,She wouldn't have been allowed to speak if she disagreed with his point of view.,1
HIND4288940,,1
HIND4288940,,1
HIND4290188,She would have finished the report on time if she had known all the facts.,1
HIND4290188,She would have finished the report on time if she could be known all the facts.,1
HIND4290188,,1
HIND4290188,,1
HIND4291426,We had believed them if they had told us the story.,2
HIND4291426,We would have believed them if they had told us the story.,2
HIND4291426,We believed them if they had told us the story.,2
HIND4291426,,2
HIND4292663,Seeta would have congratulated the winner if she had been told who it was.,1
HIND4292663,Seeta congratulated the winner if she had been told who it was.,1
HIND4292663,Seeta had congratulated the winner if she had been told who it was.,1
HIND4292663,,1
HIND4295141,What is the avenue for the party?,2
HIND4295141,What is the venue for the party?,2
HIND4295141,,2
HIND4295141,,2
HIND4296380,I want to make a party next weekend.,2
HIND4296380,I want to throw a party next weekend.,2
HIND4296380,I want to do a party next weekend.,2
HIND4296380,,2
HIND4297755,Ram: Are you having a good time at the party? Leela: Yeah! I'm having a blast!,1
HIND4297755,Ram: Are you having a good time at the party? Leela: Yeah! I'm having a blessed!,1
HIND4297755,Ram: Are you having a good time at the party? Leela: Yeah! I'm having a bomb!,1
HIND4297755,,1
HIND4298991,"I invited Rahul, but he didn't show up.",1
HIND4298991,"I invited Rahul, but he didn't show off.",1
HIND4298991,,1
HIND4298991,,1
HIND4300238,"A ""party creature"" is a term used (somewhat jokingly) to refer to someone who loves to party.",2
HIND4300238,"A ""party animal"" is a term used (somewhat jokingly) to refer to someone who loves to party.",2
HIND4300238,,2
HIND4300238,,2
HIND4301475,Rahul: Rina is having a party. Seeta: Oh yeah? What's the event? Rahul: It's her birthday.,2
HIND4301475,Rahul: Rina is having a party. Seeta: Oh yeah? What's the occasion? Rahul: It's her birthday.,2
HIND4301475,,2
HIND4301475,,2
HIND4302711,"Rahul: Are you going to Rina's party? Seeta: No, I wasn't requested.",2
HIND4302711,"Rahul: Are you going to Rina's party? Seeta: No, I wasn't invited.",2
HIND4302711,"Rahul: Are you going to Rina's party? Seeta: No, I wasn't hosted.",2
HIND4302711,,2
HIND4303948,Rajesh was a wonderful host. His party was amazing!,1
HIND4303948,Rajesh was a wonderful anchor. His party was amazing!,1
HIND4303948,Rajesh was a wonderful guest. His party was amazing!,1
HIND4303948,,1
HIND4305185,I had no idea this was a theme party.,1
HIND4305185,I had no idea this was a tone party.,1
HIND4305185,I had no idea this was a thyme party.,1
HIND4305185,,1
HIND4306424,Who was the caterer for your party? The service was amazing!,1
HIND4306424,Who was the caretaker for your party? The service was amazing!,1
HIND4306424,Who was the catering for your party? The service was amazing!,1
HIND4306424,,1
HIND4307661,You're all cordially invited to attend the annual Diwali party at my place.,1
HIND4307661,You're all corollary invited to attend the annual Diwali party at my place.,1
HIND4307661,You're all orderly invited to attend the annual Diwali party at my place.,1
HIND4307661,,1
HIND4308897,I have messaged you the directions to my place.,1
HIND4308897,I have messaged you the corrections to my place.,1
HIND4308897,I have messaged you the perfections to my place.,1
HIND4308897,,1
HIND4310135,Thank you so much for having us over. We had a great time!,1
HIND4310135,Thank you so much for coming us over. We had a great time!,1
HIND4310135,Thank you so much for making us over. We had a great time!,1
HIND4310135,Thank you so much for getting us over. We had a great time!,1
HIND4311384,Thanks a lot for coming over. Hope to see you again!,1
HIND4311384,Thanks a lot for having over. Hope to see you again!,1
HIND4311384,Thanks a lot for coming up with. Hope to see you again!,1
HIND4311384,,1
HIND4313861,"People spend a lot of time watching television, but in one era, they use to read aloud to one another.",2
HIND4313861,"People spend a lot of time watching television, but in one era, they used to read aloud to one another.",2
HIND4313861,"People spend a lot of time watching television, but in one era, they used to be read aloud to one another.",2
HIND4313861,,2
HIND4315099,"Lots of women go to work nowadays, but earlier women used to stay at home.",1
HIND4315099,"Lots of women go to work nowadays, but earlier women used to stayed at home.",1
HIND4315099,"Lots of women go to work nowadays, but earlier women are used to staying  at home.",1
HIND4315099,,1
HIND4316338,"People often had to travel a long way to work. This was difficult, since people did not used to drive to work earlier.",2
HIND4316338,"People often had to travel a long way to work. This was difficult, since people did not use to drive to work earlier.",2
HIND4316338,"People often had to travel a long way to work. This was difficult, since people did not use to drove to work earlier.",2
HIND4316338,"People often had to travel a long way to work. This was difficult, since people did not use to driven to work earlier.",2
HIND4317576,"When I was in India, I use to have my servants around to do the chores.",2
HIND4317576,"When I was in India, I used to have my servants around to do the chores.",2
HIND4317576,"When I was in India, I use to having my servants around to do the chores.",2
HIND4317576,"When I was in India, I used to had my servants around to do the chores.",2
HIND4318814,I am used to have long hair when I was five years old.,3
HIND4318814,I used to be have long hair when I was five years old.,3
HIND4318814,I used to have long hair when I was five years old.,3
HIND4318814,,3
HIND4320055,"Many new diseases are prevalent these days. Earlier, there never used to be so many health issues.",1
HIND4320055,"Many new diseases are prevalent these days. Earlier, there never use to be so many health issues.",1
HIND4320055,"Many new diseases are prevalent these days. Earlier, there never used to have so many health issues.",1
HIND4320055,,1
HIND4321293,The zoo is very dirty now. It used to be so clean when I was young.,1
HIND4321293,The zoo is very dirty now. It use to have so clean when I was young.,1
HIND4321293,,1
HIND4321293,,1
HIND4322532,I used to be eat fish but now I don't.,2
HIND4322532,I used to  eat fish but now I don't.,2
HIND4322532,,2
HIND4322532,,2
HIND4323771,He didn't use to smoke when I was with him in college.,1
HIND4323771,He didn't used to smoke when I was with him in college.,1
HIND4323771,,1
HIND4323771,,1
HIND4325009,Did you use to be a teacher back in the day?,1
HIND4325009,Did you used to be a teacher back in the day?,1
HIND4325009,Did you used to a teacher back in the day?,1
HIND4325009,,1
HIND4326250,"I don't use to hate school, but I didn't love it either.",2
HIND4326250,"I didn't use to hate school, but I didn't love it either.",2
HIND4326250,"I have not use to hate school, but I didn't love it either.",2
HIND4326250,,2
HIND4327498,She used to be abled to dance very well.,2
HIND4327498,She used to be able to dance very well.,2
HIND4327498,,2
HIND4327498,,2
HIND4328735,"I didn't used to stay out till late, but now I just can't stop myself.",4
HIND4328735,"I am used to stay out till late, but now I just can't stop myself.",4
HIND4328735,"I using to stay out till late, but now I just can't stop myself.",4
HIND4328735,"I didn't use to stay out till late, but now I just can't stop myself.",4
HIND4329972,"She didn't use to exercise, but now she's turned in to a fitness freak.",1
HIND4329972,"She didn't used to exercise, but now she's turned in to a fitness freak.",1
HIND4329972,"She didn't use to have exercise, but now she's turned in to a fitness freak.",1
HIND4329972,"She didn't used to be exercise, but now she's turned in to a fitness freak.",1
HIND4331212,"They didn't use to like each other, and now they're getting married!",1
HIND4331212,"They didn't used to like each other, and now they're getting married!",1
HIND4331212,,1
HIND4331212,,1
HIND4332448,"She didn't used to have milk as a child, and now she suffers from calcium deficiency.",2
HIND4332448,"She didn't use to have milk as a child, and now she suffers from calcium deficiency.",2
HIND4332448,,2
HIND4332448,,2
HIND4358484,"I ate a a delicious, ripe, green apple, for a snack.",1
HIND4358484,"I ate a a ripe, green, delicious  apple, for a snack.",1
HIND4358484,,1
HIND4358484,,1
HIND4359725,"She has a beautiful, small, modern house, for someone who hasn't researched much.",1
HIND4359725,"She has a modern, small, beautiful  house, for someone who hasn't researched much.",1
HIND4359725,,1
HIND4359725,,1
HIND4360963,"I went to the neighborhood bookstore and bought an interesting, small, Spanish book.",1
HIND4360963,"I went to the neighborhood bookstore and bought an Spanish, interesting, small book.",1
HIND4360963,"I went to the neighborhood bookstore and bought an small, interesting, Spanish book.",1
HIND4360963,,1
HIND4362203,"What an ugly, old, rectangular box. I can't imagine you want to pack your stuff in that!",1
HIND4362203,"What an old, rectangular, ugly box. I can't imagine you want to pack your stuff in that!",1
HIND4362203,"What an rectangular, old, ugly box. I can't imagine you want to pack your stuff in that!",1
HIND4362203,,1
HIND4363451,"She wore a beautiful, pink, chiffon dress. You could say she was the most beautiful girl in the room.",1
HIND4363451,"She wore a beautiful, chiffon, pink dress. You could say she was the most beautiful girl in the room.",1
HIND4363451,"She wore a pink, beautiful, chiffon dress. You could say she was the most beautiful girl in the room.",1
HIND4363451,,1
HIND4364688,"He has a big, round head. I find it to be a complete mismatch with the rest of his body.",1
HIND4364688,"He has a round, big head. I find it to be a complete mismatch with the rest of his body.",1
HIND4364688,,1
HIND4364688,,1
HIND4365927,"She is a boring, old, American woman. Lets take her on an adventure!",1
HIND4365927,"She is an old, boring, American woman. Lets take her on an adventure!",1
HIND4365927,"She is an American, old, boring woman. Lets take her on an adventure!",1
HIND4365927,,1
HIND4384485,I can't hear you. Could you please speak louder?,1
HIND4384485,I can hear you. Could you please speak louder?,1
HIND4384485,I couldn't hear you. Could you please speak louder?,1
HIND4384485,,1
HIND4385722,I can see better when I get new glasses.,2
HIND4385722,I will be able to see better when I get new glasses.,2
HIND4385722,I could see better when I get new glasses.,2
HIND4385722,,2
HIND4386970,Mr. Sharma can drive you to school tomorrow.,1
HIND4386970,Mr. Sharma was able to drive you to school tomorrow.,1
HIND4386970,,1
HIND4386970,,1
HIND4388206,I cants swim to save my life!,3
HIND4388206,I kant swim to save my life!,3
HIND4388206,I can't swim to save my life!,3
HIND4388206,,3
HIND4389443,Could you go to the party tomorrow?,3
HIND4389443,Couldn't you go to the party tomorrow?,3
HIND4389443,Will you be able to go to the party tomorrow?,3
HIND4389443,,3
HIND4391918,She isn't able to finish the homework last night.,3
HIND4391918,She hasn't able to finish the homework last night.,3
HIND4391918,She wasn't able to finish the homework last night.,3
HIND4391918,,3
HIND4398250,"When I finish my learning lessons with Hello English, I will be able to speak like a native speaker.",1
HIND4398250,"When I finish my learning lessons with Hello English, I can speak like a native speaker.",1
HIND4398250,,1
HIND4398250,,1
HIND4399486,Amar is absent from class today. He could be sick.,1
HIND4399486,Amar is absent from class today. He was able to be sick.,1
HIND4399486,Amar is absent from class today. He is able to be sick.,1
HIND4399486,,1
HIND4404636,Could you speak to him before he left home?,3
HIND4404636,Can you speak to him before he left home?,3
HIND4404636,Were you able to speak to him before he left home?,3
HIND4404636,,3
HIND4405873,When she was a child she could understand Japanese.,3
HIND4405873,When she was a child she was able to understand Japanese.,3
HIND4405873,When she was a child she Both (could/was able to) understand Japanese.,3
HIND4405873,,3
HIND4407124,I couldn't take notes because he spoke too fast.,3
HIND4407124,I wasn't able to take notes because he spoke too fast.,3
HIND4407124,I Both (couldn't/wasn't able to) take notes because he spoke too fast.,3
HIND4407124,,3
HIND4408361,Fortunately they could take the 3:00 train.,2
HIND4408361,Fortunately they were able to take the 3:00 train.,2
HIND4408361,Fortunately they Both (could/were able to) take the 3:00 train.,2
HIND4408361,,2
HIND4409599,Since the exam was difficult only a few students could pass it.,3
HIND4409599,Since the exam was difficult only a few students are able to pass it.,3
HIND4409599,Since the exam was difficult only a few students were able to pass it.,3
HIND4409599,,3
HIND4410836,She woke up early so she was able to went to her yoga class.,3
HIND4410836,She woke up early so she was able to gone to her yoga class.,3
HIND4410836,She woke up early so she was able to go to her yoga class.,3
HIND4410836,,3
HIND4412074,There were mosquitoes so I wasn't able to sleep.,3
HIND4412074,There were mosquitoes so I couldn't sleep.,3
HIND4412074,There were mosquitoes so I Both (couldn't/was not able to) sleep.,3
HIND4412074,,3
HIND4413313,She hadn't saved money so she wasn't able to pay her college fees.,3
HIND4413313,She hadn't saved money so she couldn't pay her college fees.,3
HIND4413313,She hadn't saved money so she Both (couldn't/wasn't able to) pay her college fees.,3
HIND4413313,,3
HIND4414551,It stopped raining so they were able to go for a picnic.,1
HIND4414551,It stopped raining so they could go for a picnic.,1
HIND4414551,It stopped raining so they both (were able to/could) go for a picnic.,1
HIND4414551,,1
HIND4415791,He studied hard so that he could go to the party.,1
HIND4415791,He studied hard so that he was able to go to the party.,1
HIND4415791,He studied hard so that he (both) go to the party.,1
HIND4415791,,1
HIND4417033,There was no sun so the clothes were not able to be dried.,2
HIND4417033,There was no sun so the clothes couldn't be dried.,2
HIND4417033,,2
HIND4417033,,2
HIND4422301,The local police are talking to Gabbar. I think he is under suspicion for the crime.,1
HIND4422301,The local police are talking to Gabbar. I think he is to suspicion for the crime.,1
HIND4422301,The local police are talking to Gabbar. I think he is from suspicion for the crime.,1
HIND4422301,,1
HIND4423767,I'll make sure your instructions are followed at once.,1
HIND4423767,I'll make sure your instructions are followed on once.,1
HIND4423767,I'll make sure your instructions are followed from once.,1
HIND4423767,I'll make sure your instructions are followed in once.,1
HIND4425005,Reema is clearly to a disadvantage when it comes to speaking in a foreign language.,3
HIND4425005,Reema is clearly from  a disadvantage when it comes to speaking in a foreign language.,3
HIND4425005,Reema is clearly at a disadvantage when it comes to speaking in a foreign language.,3
HIND4425005,Reema is clearly in a disadvantage when it comes to speaking in a foreign language.,3
HIND4426270,I'm sure he didn't mean to break the window. It must have happened in accident.,4
HIND4426270,I'm sure he didn't mean to break the window. It must have happened at accident.,4
HIND4426270,I'm sure he didn't mean to break the window. It must have happened from accident.,4
HIND4426270,I'm sure he didn't mean to break the window. It must have happened by accident.,4
HIND4427647,"Remember you are under no obligation to buy the product. Take it home and try it out for a week. If you don't like it, just return it to the store.",1
HIND4427647,"Remember you are to no obligation to buy the product. Take it home and try it out for a week. If you don't like it, just return it to the store.",1
HIND4427647,"Remember you are from no obligation to buy the product. Take it home and try it out for a week. If you don't like it, just return it to the store.",1
HIND4427647,,1
HIND4428884,"Without fail, Ram comes to every lesson right on time.",1
HIND4428884,"Unless fail, Ram comes to every lesson right on time.",1
HIND4428884,"Never fail, Ram comes to every lesson right on time.",1
