,Slide ID,Options,Correct ID,pos_array
2411,HIND957110,They were all busy. The exhibition was going to happen in a week's time.,1,"[('They', 'PRP'), ('were', 'VBD'), ('all', 'DT'), ('busy', 'JJ'), ('.', '.'), ('The', 'DT'), ('exhibition', 'NN'), ('was', 'VBD'), ('going', 'VBG'), ('to', 'TO'), ('happen', 'VB'), ('in', 'IN'), ('a', 'DT'), ('week', 'NN'), (""'s"", 'POS'), ('time', 'NN'), ('.', '.')]"
2412,HIND961048,Rita and her family will going to Shillong for their vacations.,1,"[('Rita', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('family', 'NN'), ('will', 'MD'), ('going', 'VBG'), ('to', 'TO'), ('Shillong', 'NNP'), ('for', 'IN'), ('their', 'PRP$'), ('vacations', 'NNS'), ('.', '.')]"
2413,HIND961048,Rita and her family will be go to Shillong for their vacations.,1,"[('Rita', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('family', 'NN'), ('will', 'MD'), ('be', 'VB'), ('go', 'VB'), ('to', 'TO'), ('Shillong', 'NNP'), ('for', 'IN'), ('their', 'PRP$'), ('vacations', 'NNS'), ('.', '.')]"
2414,HIND961048,Rita and her family were going to Shillong for their vacations.,1,"[('Rita', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('family', 'NN'), ('were', 'VBD'), ('going', 'VBG'), ('to', 'TO'), ('Shillong', 'NNP'), ('for', 'IN'), ('their', 'PRP$'), ('vacations', 'NNS'), ('.', '.')]"
2415,HIND961048,Rita and her family going to Shillong for their vacations.,1,"[('Rita', 'NNP'), ('and', 'CC'), ('her', 'PRP$'), ('family', 'NN'), ('going', 'VBG'), ('to', 'TO'), ('Shillong', 'NNP'), ('for', 'IN'), ('their', 'PRP$'), ('vacations', 'NNS'), ('.', '.')]"
2416,HIND969795,"The play was suppose to start at 8 p.m, but we had to wait till 8:15 p.m.",1,"[('The', 'DT'), ('play', 'NN'), ('was', 'VBD'), ('suppose', 'JJ'), ('to', 'TO'), ('start', 'VB'), ('at', 'IN'), ('8', 'CD'), ('p.m', 'NN'), (',', ','), ('but', 'CC'), ('we', 'PRP'), ('had', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('till', 'RB'), ('8:15', 'CD'), ('p.m', 'NN'), ('.', '.')]"
2417,HIND969795,"The play was supposed to start at 8 p.m, but we had to wate till 8:15 p.m.",1,"[('The', 'DT'), ('play', 'NN'), ('was', 'VBD'), ('supposed', 'VBN'), ('to', 'TO'), ('start', 'VB'), ('at', 'IN'), ('8', 'CD'), ('p.m', 'NN'), (',', ','), ('but', 'CC'), ('we', 'PRP'), ('had', 'VBD'), ('to', 'TO'), ('wate', 'VB'), ('till', 'NN'), ('8:15', 'CD'), ('p.m', 'NN'), ('.', '.')]"
2418,HIND969795,"The play was sapposed to start at 8 p.m, but we had to wait till 8:15 p.m.",1,"[('The', 'DT'), ('play', 'NN'), ('was', 'VBD'), ('sapposed', 'VBN'), ('to', 'TO'), ('start', 'VB'), ('at', 'IN'), ('8', 'CD'), ('p.m', 'NN'), (',', ','), ('but', 'CC'), ('we', 'PRP'), ('had', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('till', 'RB'), ('8:15', 'CD'), ('p.m', 'NN'), ('.', '.')]"
2419,HIND969795,"The play was supposed to start at 8 p.m, but we had to wait till 8:15 p.m.",1,"[('The', 'DT'), ('play', 'NN'), ('was', 'VBD'), ('supposed', 'VBN'), ('to', 'TO'), ('start', 'VB'), ('at', 'IN'), ('8', 'CD'), ('p.m', 'NN'), (',', ','), ('but', 'CC'), ('we', 'PRP'), ('had', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('till', 'RB'), ('8:15', 'CD'), ('p.m', 'NN'), ('.', '.')]"
2420,HIND8691314,If only I knew how to use a computer.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('knew', 'VBD'), ('how', 'WRB'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('computer', 'NN'), ('.', '.')]"
2421,HIND8691314,If only I know how to use a computer.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('know', 'VBP'), ('how', 'WRB'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('computer', 'NN'), ('.', '.')]"
2422,HIND8691314,If only I known how to use a computer.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('known', 'VBP'), ('how', 'WRB'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('computer', 'NN'), ('.', '.')]"
2423,HIND8691314,If only you knew how to use a computer.,1,"[('If', 'IN'), ('only', 'RB'), ('you', 'PRP'), ('knew', 'VBD'), ('how', 'WRB'), ('to', 'TO'), ('use', 'VB'), ('a', 'DT'), ('computer', 'NN'), ('.', '.')]"
2424,HIND8272731,Artists show their artistic paintings in the art exhibition.,1,"[('Artists', 'NNS'), ('show', 'VBP'), ('their', 'PRP$'), ('artistic', 'JJ'), ('paintings', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('art', 'NN'), ('exhibition', 'NN'), ('.', '.')]"
2425,HIND8272731,Artistic showed their art paintings in the art exhibition.,1,"[('Artistic', 'JJ'), ('showed', 'VBD'), ('their', 'PRP$'), ('art', 'NN'), ('paintings', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('art', 'NN'), ('exhibition', 'NN'), ('.', '.')]"
2426,HIND8272731,Art showed their artistic paintings in the art exhibition.,1,"[('Art', 'NN'), ('showed', 'VBD'), ('their', 'PRP$'), ('artistic', 'JJ'), ('paintings', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('art', 'NN'), ('exhibition', 'NN'), ('.', '.')]"
2427,HIND8272731,Artists showed their artistic paintings in the art exhibition.,1,"[('Artists', 'NNS'), ('showed', 'VBD'), ('their', 'PRP$'), ('artistic', 'JJ'), ('paintings', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('art', 'NN'), ('exhibition', 'NN'), ('.', '.')]"
2428,HIND8693943,If only I have known that you are coming.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('have', 'VBP'), ('known', 'VBN'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('coming', 'VBG'), ('.', '.')]"
2429,HIND8693943,If only I had know that you are coming.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('had', 'VBD'), ('know', 'VBP'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('coming', 'VBG'), ('.', '.')]"
2430,HIND8693943,If only I had known that you are coming.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('had', 'VBD'), ('known', 'VBN'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('coming', 'VBG'), ('.', '.')]"
2431,HIND8693943,If only I had knew that you are coming.,1,"[('If', 'IN'), ('only', 'RB'), ('I', 'PRP'), ('had', 'VBD'), ('knew', 'VBN'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('coming', 'VBG'), ('.', '.')]"
2432,HIND8696657,I wish you didn't take my clothes without asking.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('take', 'VB'), ('my', 'PRP$'), ('clothes', 'NNS'), ('without', 'IN'), ('asking', 'VBG'), ('.', '.')]"
2433,HIND8696657,I wish you wouldn't take my clothes without asking.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('would', 'MD'), (""n't"", 'RB'), ('take', 'VB'), ('my', 'PRP$'), ('clothes', 'NNS'), ('without', 'IN'), ('asking', 'VBG'), ('.', '.')]"
2434,HIND8696657,I wish you were not take my clothes without asking.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('were', 'VBD'), ('not', 'RB'), ('take', 'VB'), ('my', 'PRP$'), ('clothes', 'NNS'), ('without', 'IN'), ('asking', 'VBG'), ('.', '.')]"
2435,HIND8696657,I wish you wouldn't took my clothes without asking.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('would', 'MD'), (""n't"", 'RB'), ('took', 'VBD'), ('my', 'PRP$'), ('clothes', 'NNS'), ('without', 'IN'), ('asking', 'VBG'), ('.', '.')]"
2436,HIND8698237,I wish I hadn't eaten all chocolates. I feel sick.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('I', 'PRP'), ('had', 'VBD'), (""n't"", 'RB'), ('eaten', 'VBN'), ('all', 'DT'), ('chocolates', 'NNS'), ('.', '.'), ('I', 'PRP'), ('feel', 'VBP'), ('sick', 'JJ'), ('.', '.')]"
2437,HIND8698237,I wish I hadn't eat all chocolates. I feel sick.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('I', 'PRP'), ('had', 'VBD'), (""n't"", 'RB'), ('eat', 'VB'), ('all', 'DT'), ('chocolates', 'NNS'), ('.', '.'), ('I', 'PRP'), ('feel', 'VBP'), ('sick', 'JJ'), ('.', '.')]"
2438,HIND8698237,I wish I didn't eaten all chocolates. I feel sick.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('eaten', 'VB'), ('all', 'DT'), ('chocolates', 'NNS'), ('.', '.'), ('I', 'PRP'), ('feel', 'VBP'), ('sick', 'JJ'), ('.', '.')]"
2439,HIND8698237,I wish I had eaten all chocolates. I feel sick.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('I', 'PRP'), ('had', 'VBD'), ('eaten', 'VBN'), ('all', 'DT'), ('chocolates', 'NNS'), ('.', '.'), ('I', 'PRP'), ('feel', 'VBP'), ('sick', 'JJ'), ('.', '.')]"
2440,HIND8300179,He took part in a competitors where competition from across the country came and were very competitive.,1,"[('He', 'PRP'), ('took', 'VBD'), ('part', 'NN'), ('in', 'IN'), ('a', 'DT'), ('competitors', 'NNS'), ('where', 'WRB'), ('competition', 'NN'), ('from', 'IN'), ('across', 'IN'), ('the', 'DT'), ('country', 'NN'), ('came', 'VBD'), ('and', 'CC'), ('were', 'VBD'), ('very', 'RB'), ('competitive', 'JJ'), ('.', '.')]"
2441,HIND8300179,He took part in a compete where competitors from across the country came and were very competitive.,1,"[('He', 'PRP'), ('took', 'VBD'), ('part', 'NN'), ('in', 'IN'), ('a', 'DT'), ('compete', 'NN'), ('where', 'WRB'), ('competitors', 'NNS'), ('from', 'IN'), ('across', 'IN'), ('the', 'DT'), ('country', 'NN'), ('came', 'VBD'), ('and', 'CC'), ('were', 'VBD'), ('very', 'RB'), ('competitive', 'JJ'), ('.', '.')]"
2442,HIND8300179,He took part in a competition where competitors from across the country came and were very competitive.,1,"[('He', 'PRP'), ('took', 'VBD'), ('part', 'NN'), ('in', 'IN'), ('a', 'DT'), ('competition', 'NN'), ('where', 'WRB'), ('competitors', 'NNS'), ('from', 'IN'), ('across', 'IN'), ('the', 'DT'), ('country', 'NN'), ('came', 'VBD'), ('and', 'CC'), ('were', 'VBD'), ('very', 'RB'), ('competitive', 'JJ'), ('.', '.')]"
2443,HIND8300179,He took part in a competitive where competitors from across the country came and were very competition.,1,"[('He', 'PRP'), ('took', 'VBD'), ('part', 'NN'), ('in', 'IN'), ('a', 'DT'), ('competitive', 'JJ'), ('where', 'WRB'), ('competitors', 'NNS'), ('from', 'IN'), ('across', 'IN'), ('the', 'DT'), ('country', 'NN'), ('came', 'VBD'), ('and', 'CC'), ('were', 'VBD'), ('very', 'RB'), ('competition', 'NN'), ('.', '.')]"
2444,HIND8699479,I wish you didn't lived so far away.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('lived', 'VBD'), ('so', 'RB'), ('far', 'RB'), ('away', 'RB'), ('.', '.')]"
2445,HIND8699479,I wish you don't live so far away.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('live', 'VB'), ('so', 'RB'), ('far', 'RB'), ('away', 'RB'), ('.', '.')]"
2446,HIND8699479,I wishes you didn't live so far away.,1,"[('I', 'PRP'), ('wishes', 'VBP'), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('live', 'VB'), ('so', 'RB'), ('far', 'RB'), ('away', 'RB'), ('.', '.')]"
2447,HIND8699479,I wish you didn't live so far away.,1,"[('I', 'PRP'), ('wish', 'VBP'), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('live', 'VB'), ('so', 'RB'), ('far', 'RB'), ('away', 'RB'), ('.', '.')]"
2448,HIND1243045,Could you play the guitar before taking lessons?,1,"[('Could', 'MD'), ('you', 'PRP'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('before', 'IN'), ('taking', 'VBG'), ('lessons', 'NNS'), ('?', '.')]"
2449,HIND1243045,Did you could play the guitar before taking the lessons?,1,"[('Did', 'NNP'), ('you', 'PRP'), ('could', 'MD'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('before', 'IN'), ('taking', 'VBG'), ('the', 'DT'), ('lessons', 'NNS'), ('?', '.')]"
2450,HIND1243045,You could play the guitar before taking lessons?,1,"[('You', 'PRP'), ('could', 'MD'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('before', 'IN'), ('taking', 'VBG'), ('lessons', 'NNS'), ('?', '.')]"
2451,HIND1243045,Do you could play the guitar before taking the lessons?,1,"[('Do', 'VBP'), ('you', 'PRP'), ('could', 'MD'), ('play', 'VB'), ('the', 'DT'), ('guitar', 'NN'), ('before', 'IN'), ('taking', 'VBG'), ('the', 'DT'), ('lessons', 'NNS'), ('?', '.')]"
2452,HIND1244478,We could not speak English when we were young.,1,"[('We', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('speak', 'VB'), ('English', 'JJ'), ('when', 'WRB'), ('we', 'PRP'), ('were', 'VBD'), ('young', 'JJ'), ('.', '.')]"
2453,HIND1244478,We can not speak English when we were young.,1,"[('We', 'PRP'), ('can', 'MD'), ('not', 'RB'), ('speak', 'VB'), ('English', 'JJ'), ('when', 'WRB'), ('we', 'PRP'), ('were', 'VBD'), ('young', 'JJ'), ('.', '.')]"
2454,HIND1244478,We do not speak English when we were young.,1,"[('We', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('speak', 'VB'), ('English', 'JJ'), ('when', 'WRB'), ('we', 'PRP'), ('were', 'VBD'), ('young', 'JJ'), ('.', '.')]"
2455,HIND1244478,We were not speak English when we were young.,1,"[('We', 'PRP'), ('were', 'VBD'), ('not', 'RB'), ('speak', 'JJ'), ('English', 'JJ'), ('when', 'WRB'), ('we', 'PRP'), ('were', 'VBD'), ('young', 'JJ'), ('.', '.')]"
2456,HIND1247350,I couldn't hear him last night because of the loud music.,1,"[('I', 'PRP'), ('could', 'MD'), (""n't"", 'RB'), ('hear', 'VB'), ('him', 'PRP'), ('last', 'JJ'), ('night', 'NN'), ('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('loud', 'JJ'), ('music', 'NN'), ('.', '.')]"
2457,HIND1247350,I do not hear him last night because of the loud music.,1,"[('I', 'PRP'), ('do', 'VBP'), ('not', 'RB'), ('hear', 'VB'), ('him', 'PRP'), ('last', 'JJ'), ('night', 'NN'), ('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('loud', 'JJ'), ('music', 'NN'), ('.', '.')]"
2458,HIND1247350,I can't hear him last night because of the loud music.,1,"[('I', 'PRP'), ('ca', 'MD'), (""n't"", 'RB'), ('hear', 'VB'), ('him', 'PRP'), ('last', 'JJ'), ('night', 'NN'), ('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('loud', 'JJ'), ('music', 'NN'), ('.', '.')]"
2459,HIND1247350,I wasn't hear him last night because of the loud music.,1,"[('I', 'PRP'), ('was', 'VBD'), (""n't"", 'RB'), ('hear', 'JJ'), ('him', 'PRP'), ('last', 'JJ'), ('night', 'NN'), ('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('loud', 'JJ'), ('music', 'NN'), ('.', '.')]"
2460,HIND1248982,My grandfather couldn't swim.,1,"[('My', 'PRP$'), ('grandfather', 'NN'), ('could', 'MD'), (""n't"", 'RB'), ('swim', 'VB'), ('.', '.')]"
2461,HIND1248982,My grandfather can't swim.,1,"[('My', 'PRP$'), ('grandfather', 'NN'), ('ca', 'MD'), (""n't"", 'RB'), ('swim', 'VB'), ('.', '.')]"
2462,HIND1248982,My grandfather didn't swim.,1,"[('My', 'PRP$'), ('grandfather', 'NN'), ('did', 'VBD'), (""n't"", 'RB'), ('swim', 'VB'), ('.', '.')]"
2463,HIND1248982,My grandfather hasn't swim.,1,"[('My', 'PRP$'), ('grandfather', 'NN'), ('has', 'VBZ'), (""n't"", 'RB'), ('swim', 'VBN'), ('.', '.')]"
2464,HIND1250227,"When the computer crashed yesterday, I couldn't fix it.",1,"[('When', 'WRB'), ('the', 'DT'), ('computer', 'NN'), ('crashed', 'VBD'), ('yesterday', 'NN'), (',', ','), ('I', 'PRP'), ('could', 'MD'), (""n't"", 'RB'), ('fix', 'VB'), ('it', 'PRP'), ('.', '.')]"
2465,HIND1250227,"When the computer crashed yesterday, I didn't fix it.",1,"[('When', 'WRB'), ('the', 'DT'), ('computer', 'NN'), ('crashed', 'VBD'), ('yesterday', 'NN'), (',', ','), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('fix', 'VB'), ('it', 'PRP'), ('.', '.')]"
2466,HIND1250227,"When the computer crashed yesterday, I could fix it.",1,"[('When', 'WRB'), ('the', 'DT'), ('computer', 'NN'), ('crashed', 'VBD'), ('yesterday', 'NN'), (',', ','), ('I', 'PRP'), ('could', 'MD'), ('fix', 'VB'), ('it', 'PRP'), ('.', '.')]"
2467,HIND1250227,"When the computer crashed yesterday, I have not fix it.",1,"[('When', 'WRB'), ('the', 'DT'), ('computer', 'NN'), ('crashed', 'VBD'), ('yesterday', 'NN'), (',', ','), ('I', 'PRP'), ('have', 'VBP'), ('not', 'RB'), ('fix', 'VB'), ('it', 'PRP'), ('.', '.')]"
2468,HIND1252871,I could speak Chinese when I was a kid.,1,"[('I', 'PRP'), ('could', 'MD'), ('speak', 'VB'), ('Chinese', 'JJ'), ('when', 'WRB'), ('I', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('kid', 'NN'), ('.', '.')]"
2469,HIND1252871,I can speak Chinese when I was a kid.,1,"[('I', 'PRP'), ('can', 'MD'), ('speak', 'VB'), ('Chinese', 'JJ'), ('when', 'WRB'), ('I', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('kid', 'NN'), ('.', '.')]"
2470,HIND1252871,I was spoke Chinese when I was a kid.,1,"[('I', 'PRP'), ('was', 'VBD'), ('spoke', 'VBN'), ('Chinese', 'JJ'), ('when', 'WRB'), ('I', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('kid', 'NN'), ('.', '.')]"
2471,HIND1252871,I was speak Chinese when I was a kid.,1,"[('I', 'PRP'), ('was', 'VBD'), ('speak', 'VBN'), ('Chinese', 'JJ'), ('when', 'WRB'), ('I', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('kid', 'NN'), ('.', '.')]"
2472,HIND1259831,Can I use the phone?,1,"[('Can', 'MD'), ('I', 'PRP'), ('use', 'VB'), ('the', 'DT'), ('phone', 'NN'), ('?', '.')]"
2473,HIND1259831,Can use the phone?,1,"[('Can', 'MD'), ('use', 'VB'), ('the', 'DT'), ('phone', 'NN'), ('?', '.')]"
2474,HIND1259831,Can I using the phone?,1,"[('Can', 'MD'), ('I', 'PRP'), ('using', 'VBG'), ('the', 'DT'), ('phone', 'NN'), ('?', '.')]"
2475,HIND1259831,Can I used the phone?,1,"[('Can', 'MD'), ('I', 'PRP'), ('used', 'VBD'), ('the', 'DT'), ('phone', 'NN'), ('?', '.')]"
2476,HIND1147654,"If we take Rama, she'll be really pleased.",1,"[('If', 'IN'), ('we', 'PRP'), ('take', 'VBP'), ('Rama', 'NNP'), (',', ','), ('she', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('really', 'RB'), ('pleased', 'JJ'), ('.', '.')]"
2477,HIND1147654,"If we takes Rama, she'll be really pleased.",1,"[('If', 'IN'), ('we', 'PRP'), ('takes', 'VBZ'), ('Rama', 'NNP'), (',', ','), ('she', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('really', 'RB'), ('pleased', 'JJ'), ('.', '.')]"
2478,HIND1147654,"If we take Rama, she will really pleased.",1,"[('If', 'IN'), ('we', 'PRP'), ('take', 'VBP'), ('Rama', 'NNP'), (',', ','), ('she', 'PRP'), ('will', 'MD'), ('really', 'RB'), ('pleased', 'JJ'), ('.', '.')]"
2479,HIND1147654,"If we took Rama, she'll be really pleased.",1,"[('If', 'IN'), ('we', 'PRP'), ('took', 'VBD'), ('Rama', 'NNP'), (',', ','), ('she', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('really', 'RB'), ('pleased', 'JJ'), ('.', '.')]"
2480,HIND1149098,"If you goes to Goa, you must visit the beaches.",1,"[('If', 'IN'), ('you', 'PRP'), ('goes', 'VBZ'), ('to', 'TO'), ('Goa', 'NNP'), (',', ','), ('you', 'PRP'), ('must', 'MD'), ('visit', 'VB'), ('the', 'DT'), ('beaches', 'NNS'), ('.', '.')]"
2481,HIND1149098,"If you go to Goa, you must visits the beaches.",1,"[('If', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('to', 'TO'), ('Goa', 'NNP'), (',', ','), ('you', 'PRP'), ('must', 'MD'), ('visits', 'VB'), ('the', 'DT'), ('beaches', 'NNS'), ('.', '.')]"
2482,HIND1149098,"If you are going to Goa, you must visit the beaches.",1,"[('If', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('going', 'VBG'), ('to', 'TO'), ('Goa', 'NNP'), (',', ','), ('you', 'PRP'), ('must', 'MD'), ('visit', 'VB'), ('the', 'DT'), ('beaches', 'NNS'), ('.', '.')]"
2483,HIND1149098,"If you go to Goa, you must visit the beaches.",1,"[('If', 'IN'), ('you', 'PRP'), ('go', 'VBP'), ('to', 'TO'), ('Goa', 'NNP'), (',', ','), ('you', 'PRP'), ('must', 'MD'), ('visit', 'VB'), ('the', 'DT'), ('beaches', 'NNS'), ('.', '.')]"
2484,HIND1150358,"If he feel better, he'll come.",1,"[('If', 'IN'), ('he', 'PRP'), ('feel', 'VB'), ('better', 'RB'), (',', ','), ('he', 'PRP'), (""'ll"", 'MD'), ('come', 'VB'), ('.', '.')]"
2485,HIND1150358,"If he's feeling better, he come.",1,"[('If', 'IN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('feeling', 'VBG'), ('better', 'RBR'), (',', ','), ('he', 'PRP'), ('come', 'VBD'), ('.', '.')]"
2486,HIND1150358,"If he's feeling better, he'll come.",1,"[('If', 'IN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('feeling', 'VBG'), ('better', 'RBR'), (',', ','), ('he', 'PRP'), (""'ll"", 'MD'), ('come', 'VB'), ('.', '.')]"
2487,HIND1150358,"If he's feeling better, he'll comes.",1,"[('If', 'IN'), ('he', 'PRP'), (""'s"", 'VBZ'), ('feeling', 'VBG'), ('better', 'RBR'), (',', ','), ('he', 'PRP'), (""'ll"", 'MD'), ('comes', 'VBZ'), ('.', '.')]"
2488,HIND1151593,"If she doesn't heard the bad news yet, I'll tell her.",1,"[('If', 'IN'), ('she', 'PRP'), ('does', 'VBZ'), (""n't"", 'RB'), ('heard', 'VB'), ('the', 'DT'), ('bad', 'JJ'), ('news', 'NN'), ('yet', 'RB'), (',', ','), ('I', 'PRP'), (""'ll"", 'MD'), ('tell', 'VB'), ('her', 'PRP'), ('.', '.')]"
2489,HIND1151593,"If she hasn't heard the bad news yet, I'll tell her.",1,"[('If', 'IN'), ('she', 'PRP'), ('has', 'VBZ'), (""n't"", 'RB'), ('heard', 'VBN'), ('the', 'DT'), ('bad', 'JJ'), ('news', 'NN'), ('yet', 'RB'), (',', ','), ('I', 'PRP'), (""'ll"", 'MD'), ('tell', 'VB'), ('her', 'PRP'), ('.', '.')]"
2490,HIND1151593,"If she hasn't hear the bad news yet, I'll tell her.",1,"[('If', 'IN'), ('she', 'PRP'), ('has', 'VBZ'), (""n't"", 'RB'), ('hear', 'VB'), ('the', 'DT'), ('bad', 'JJ'), ('news', 'NN'), ('yet', 'RB'), (',', ','), ('I', 'PRP'), (""'ll"", 'MD'), ('tell', 'VB'), ('her', 'PRP'), ('.', '.')]"
2491,HIND1151593,"If she hasn't hearing the bad news yet, I'll tell her.",1,"[('If', 'IN'), ('she', 'PRP'), ('has', 'VBZ'), (""n't"", 'RB'), ('hearing', 'VBG'), ('the', 'DT'), ('bad', 'JJ'), ('news', 'NN'), ('yet', 'RB'), (',', ','), ('I', 'PRP'), (""'ll"", 'MD'), ('tell', 'VB'), ('her', 'PRP'), ('.', '.')]"
2492,HIND1153191,"If we wait here, we'll be late.",1,"[('If', 'IN'), ('we', 'PRP'), ('wait', 'VBP'), ('here', 'RB'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('late', 'RB'), ('.', '.')]"
2493,HIND1153191,"If we waits here, we'll be late.",1,"[('If', 'IN'), ('we', 'PRP'), ('waits', 'VBP'), ('here', 'RB'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('late', 'RB'), ('.', '.')]"
2494,HIND1153191,"If we wait here, we'll late.",1,"[('If', 'IN'), ('we', 'PRP'), ('wait', 'VBP'), ('here', 'RB'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('late', 'RB'), ('.', '.')]"
2495,HIND1153191,"If we wait here, we'll be later.",1,"[('If', 'IN'), ('we', 'PRP'), ('wait', 'VBP'), ('here', 'RB'), (',', ','), ('we', 'PRP'), (""'ll"", 'MD'), ('be', 'VB'), ('later', 'RB'), ('.', '.')]"
2496,HIND1154550,"I won't go to the office, if you didn't come with me.",1,"[('I', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('office', 'NN'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('come', 'VBN'), ('with', 'IN'), ('me', 'PRP'), ('.', '.')]"
2497,HIND1154550,"I won't goes to the office, if you don't come with me.",1,"[('I', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('goes', 'VBZ'), ('to', 'TO'), ('the', 'DT'), ('office', 'NN'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('.', '.')]"
2498,HIND1154550,"I won't go to the office, if you don't come with me.",1,"[('I', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('office', 'NN'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('come', 'VB'), ('with', 'IN'), ('me', 'PRP'), ('.', '.')]"
2499,HIND1154550,"I won't go to the office, if you aren't come with me.",1,"[('I', 'PRP'), ('wo', 'MD'), (""n't"", 'RB'), ('go', 'VB'), ('to', 'TO'), ('the', 'DT'), ('office', 'NN'), (',', ','), ('if', 'IN'), ('you', 'PRP'), ('are', 'VBP'), (""n't"", 'RB'), ('come', 'VBN'), ('with', 'IN'), ('me', 'PRP'), ('.', '.')]"
2500,HIND1092400,Ache,1,"[('Ache', 'NN')]"
2501,HIND1092400,Aech,1,"[('Aech', 'NN')]"
2502,HIND1092400,Itch,1,"[('Itch', 'NN')]"
2503,HIND1092400,Allergy,1,"[('Allergy', 'NN')]"
2504,HIND1093627,Allergy,1,"[('Allergy', 'NN')]"
